Order ID,Client ID,Enquiry Date,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-160358,C00000898,"Wednesday, May 27, 2020","Thursday, December 22, 2022",Second Class,Consumer,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,,77.4837
US-2015-151341,C00001017,"Wednesday, January 15, 2020","Friday, December 23, 2022",First Class,Corporate,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912
US-2015-151583,C00000382,"Saturday, October 21, 2023","Friday, December 23, 2022",First Class,Corporate,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,,1.5588
US-2015-151895,C00000443,"Friday, May 21, 2021","Friday, December 23, 2022",Standard Class,Corporate,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648
US-2015-152578,C00000400,"Monday, September 5, 2022","Friday, December 23, 2022",Standard Class,Home Office,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348
US-2015-152889,C00000080,"Monday, August 10, 2020","Friday, December 23, 2022",Standard Class,Corporate,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544
US-2015-153992,C00000504,"Monday, April 3, 2023","Friday, December 23, 2022",Standard Class,Consumer,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352
US-2015-154395,C00000627,"Wednesday, February 17, 2021","Friday, December 23, 2022",First Class,Consumer,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
US-2015-154538,C00000832,"Wednesday, January 20, 2021","Friday, December 23, 2022",Standard Class,Home Office,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
US-2015-154693,C00000967,"Thursday, June 30, 2022","Friday, December 23, 2022",Second Class,Corporate,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5,,15.552
US-2015-154929,C00000528,"Friday, July 30, 2021","Friday, December 23, 2022",Standard Class,Corporate,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294
US-2015-155230,C00000985,"Wednesday, November 8, 2023","Friday, December 23, 2022",Same Day,Corporate,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,0.2,38.725
US-2015-156205,C00000222,"Thursday, June 11, 2020","Friday, December 23, 2022",Standard Class,Corporate,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88
US-2015-157103,C00000548,"Thursday, September 17, 2020","Friday, December 23, 2022",First Class,Corporate,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.36,7,,21.7728
US-2015-158423,C00000898,"Sunday, February 5, 2023","Friday, December 23, 2022",Standard Class,Consumer,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,7,,24.0688
US-2015-160116,C00000454,"Monday, August 1, 2022","Friday, December 23, 2022",Standard Class,Consumer,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2,9,,66.6
US-2015-160306,C00000739,"Sunday, August 28, 2022","Friday, December 23, 2022",Standard Class,Consumer,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9,0.2,101.5794
US-2015-150992,C00001014,"Thursday, April 29, 2021","Saturday, December 24, 2022",Second Class,Consumer,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21
US-2015-153580,C00000687,"Wednesday, February 3, 2021","Saturday, December 24, 2022",First Class,Corporate,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,,7.85
US-2015-154365,C00000358,"Friday, November 12, 2021","Saturday, December 24, 2022",Standard Class,Consumer,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
US-2015-154607,C00000870,"Sunday, December 4, 2022","Saturday, December 24, 2022",Second Class,Consumer,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965
US-2015-155501,C00000537,"Sunday, February 27, 2022","Saturday, December 24, 2022",Standard Class,Consumer,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,,1.0904
US-2015-156004,C00001031,"Saturday, July 29, 2023","Saturday, December 24, 2022",Standard Class,Corporate,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556
US-2015-157251,C00000097,"Thursday, February 25, 2021","Saturday, December 24, 2022",Same Day,Consumer,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,,60.2553
US-2015-157705,C00000602,"Wednesday, August 11, 2021","Saturday, December 24, 2022",Second Class,Corporate,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094
US-2015-158198,C00000611,"Saturday, October 1, 2022","Saturday, December 24, 2022",Second Class,Consumer,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.7425
US-2015-159743,C00000277,"Sunday, May 10, 2020","Saturday, December 24, 2022",Standard Class,Corporate,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,,8.019
US-2015-153382,C00000074,"Friday, September 1, 2023","Sunday, December 25, 2022",Standard Class,Consumer,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,,29.3284
US-2015-153683,C00000379,"Wednesday, December 2, 2020","Sunday, December 25, 2022",Second Class,Consumer,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,,6.975
US-2015-154287,C00000955,"Monday, August 1, 2022","Sunday, December 25, 2022",Second Class,Home Office,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,2,,32.346
US-2015-154392,C00000993,"Friday, November 6, 2020","Sunday, December 25, 2022",Second Class,Consumer,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,,7.0218
US-2015-155724,C00000726,"Sunday, May 21, 2023","Sunday, December 25, 2022",Second Class,Consumer,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,,7.776
US-2015-155776,C00000682,"Wednesday, June 3, 2020","Sunday, December 25, 2022",Second Class,Home Office,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,,3.0976
US-2015-155890,C00000723,"Saturday, February 18, 2023","Sunday, December 25, 2022",Standard Class,Consumer,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731
US-2015-155931,C00000043,"Thursday, August 11, 2022","Sunday, December 25, 2022",Standard Class,Consumer,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,,8.2156
US-2015-156665,C00000903,"Friday, September 30, 2022","Sunday, December 25, 2022",First Class,Consumer,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797
US-2015-156717,C00000719,"Saturday, February 22, 2020","Sunday, December 25, 2022",Second Class,Consumer,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,,7.1022
US-2015-156938,C00000660,"Saturday, August 8, 2020","Sunday, December 25, 2022",Standard Class,Consumer,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,5,0.2,4.9815
US-2015-157642,C00000030,"Thursday, April 20, 2023","Sunday, December 25, 2022",Standard Class,Corporate,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,,15.9446
US-2015-157177,C00000455,"Saturday, March 18, 2023","Monday, December 26, 2022",Second Class,Corporate,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,3,0.8,-3.6576
US-2015-157289,C00000787,"Saturday, December 5, 2020","Monday, December 26, 2022",Second Class,Consumer,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,,195.9944
US-2015-158379,C00001032,"Tuesday, July 12, 2022","Monday, December 26, 2022",Same Day,Corporate,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,,37.534
US-2015-158806,C00000091,"Tuesday, December 14, 2021","Monday, December 26, 2022",Standard Class,Consumer,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81
US-2015-158880,C00000233,"Monday, December 6, 2021","Monday, December 26, 2022",Standard Class,Consumer,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1,,29.988
US-2015-154484,C00000622,"Tuesday, October 5, 2021","Tuesday, December 27, 2022",Standard Class,Consumer,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,,15.525
US-2015-160623,C00000782,"Thursday, November 24, 2022","Tuesday, December 27, 2022",Second Class,Corporate,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212
US-2015-151846,C00000060,"Sunday, February 27, 2022","Wednesday, December 28, 2022",Same Day,Home Office,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
US-2015-152894,C00000026,"Friday, December 9, 2022","Wednesday, December 28, 2022",First Class,Consumer,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495
US-2015-155859,C00000356,"Saturday, February 5, 2022","Wednesday, December 28, 2022",First Class,Corporate,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4,0.2,3.7224
US-2015-157064,C00000838,"Sunday, February 26, 2023","Wednesday, December 28, 2022",Second Class,Corporate,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896
US-2015-158026,C00000242,"Monday, February 10, 2020","Wednesday, December 28, 2022",Standard Class,Corporate,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.875
US-2015-160296,C00000656,"Friday, January 17, 2020","Wednesday, December 28, 2022",Second Class,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,0.2,21.7176
US-2015-151202,C00000043,"Monday, January 4, 2021","Thursday, December 29, 2022",Standard Class,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
US-2015-156044,C00000966,"Saturday, October 15, 2022","Thursday, December 29, 2022",Standard Class,Home Office,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
US-2015-156263,C00000063,"Saturday, March 11, 2023","Thursday, December 29, 2022",Standard Class,Home Office,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,,30.2232
US-2015-150743,C00000293,"Monday, October 12, 2020","Friday, December 30, 2022",Standard Class,Consumer,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
US-2015-152539,C00000967,"Sunday, September 24, 2023","Friday, December 30, 2022",Standard Class,Home Office,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.96,5,0.2,27.196
US-2015-153093,C00000715,"Tuesday, May 5, 2020","Friday, December 30, 2022",First Class,Corporate,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008
US-2015-153528,C00000363,"Thursday, July 23, 2020","Friday, December 30, 2022",First Class,Corporate,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,,6.615
US-2015-153751,C00000840,"Friday, November 25, 2022","Friday, December 30, 2022",Standard Class,Consumer,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2952
US-2015-154966,C00000833,"Thursday, November 9, 2023","Friday, December 30, 2022",Standard Class,Consumer,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,,37.7895
US-2015-156757,C00000249,"Saturday, October 16, 2021","Friday, December 30, 2022",Second Class,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,,11.7
US-2015-160110,C00000775,"Saturday, August 6, 2022","Friday, December 30, 2022",Standard Class,Consumer,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,5,0.2,10.984
US-2015-160376,C00000796,"Wednesday, February 5, 2020","Friday, December 30, 2022",Standard Class,Consumer,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,3,,316.8825
US-2015-151555,C00000552,"Tuesday, November 9, 2021","Saturday, December 31, 2022",Same Day,Corporate,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843
US-2015-152451,C00000443,"Sunday, June 5, 2022","Saturday, December 31, 2022",Standard Class,Corporate,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90,5,,16.2
US-2015-152756,C00000951,"Wednesday, March 31, 2021","Saturday, December 31, 2022",First Class,Consumer,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,,49.5552
US-2015-153796,C00000990,"Friday, December 15, 2023","Saturday, December 31, 2022",Standard Class,Consumer,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548
US-2015-155200,C00000820,"Tuesday, July 13, 2021","Saturday, December 31, 2022",First Class,Corporate,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,,12.8583
US-2015-155510,C00000418,"Tuesday, December 21, 2021","Saturday, December 31, 2022",Standard Class,Consumer,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,,76.2525
US-2015-159261,C00000243,"Thursday, December 1, 2022","Saturday, December 31, 2022",Standard Class,Consumer,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,,1.5444
US-2015-159454,C00000504,"Thursday, March 17, 2022","Saturday, December 31, 2022",Standard Class,Corporate,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,,32.4
US-2015-159622,C00000263,"Tuesday, June 16, 2020","Saturday, December 31, 2022",Standard Class,Home Office,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,,24.998
US-2015-151813,C00000093,"Friday, June 9, 2023","Sunday, January 1, 2023",Standard Class,Corporate,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,,15.552
US-2015-153147,C00000023,"Wednesday, September 13, 2023","Sunday, January 1, 2023",Standard Class,Consumer,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,,18.3264
US-2015-153253,C00000565,"Saturday, July 24, 2021","Sunday, January 1, 2023",Second Class,Consumer,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,,9.8901
US-2015-153534,C00000061,"Thursday, June 11, 2020","Sunday, January 1, 2023",Second Class,Corporate,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,,11.613
US-2015-154122,C00000757,"Monday, February 22, 2021","Sunday, January 1, 2023",Standard Class,Home Office,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61
US-2015-154265,C00000355,"Thursday, August 24, 2023","Sunday, January 1, 2023",First Class,Corporate,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,,168.4384
US-2015-155571,C00000855,"Monday, November 6, 2023","Sunday, January 1, 2023",Second Class,Corporate,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,,11.0388
US-2015-156075,C00000738,"Tuesday, January 10, 2023","Sunday, January 1, 2023",Standard Class,Home Office,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,,56.301
US-2015-158846,C00000399,"Monday, May 9, 2022","Sunday, January 1, 2023",Standard Class,Corporate,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,,2.7062
US-2015-159921,C00000673,"Thursday, May 6, 2021","Sunday, January 1, 2023",First Class,Corporate,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,,7.9548
US-2015-160324,C00000218,"Tuesday, February 7, 2023","Sunday, January 1, 2023",Standard Class,Home Office,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
US-2015-150898,C00000323,"Saturday, April 16, 2022","Monday, January 2, 2023",Standard Class,Consumer,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
US-2015-151487,C00000017,"Saturday, March 7, 2020","Monday, January 2, 2023",Second Class,Consumer,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956
US-2015-151713,C00000286,"Tuesday, February 1, 2022","Monday, January 2, 2023",Second Class,Home Office,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,,0
US-2015-152174,C00000473,"Friday, May 26, 2023","Monday, January 2, 2023",Standard Class,Consumer,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,2,0.2,-4.14
US-2015-153449,C00000019,"Saturday, June 6, 2020","Monday, January 2, 2023",Standard Class,Corporate,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889
US-2015-156335,C00000277,"Tuesday, March 15, 2022","Monday, January 2, 2023",Second Class,Consumer,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2,,6.2208
US-2015-157993,C00000501,"Thursday, December 9, 2021","Monday, January 2, 2023",Standard Class,Corporate,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,,26.6304
US-2015-159490,C00000641,"Friday, June 19, 2020","Monday, January 2, 2023",Standard Class,Home Office,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,,134.9925
US-2015-160177,C00000515,"Tuesday, June 15, 2021","Monday, January 2, 2023",Standard Class,Consumer,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672
US-2015-150740,C00000548,"Friday, May 13, 2022","Tuesday, January 3, 2023",Second Class,Consumer,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18,5,0.8,-8.029
US-2015-152433,C00000313,"Wednesday, December 29, 2021","Tuesday, January 3, 2023",Standard Class,Consumer,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796
US-2015-153413,C00000454,"Friday, February 11, 2022","Tuesday, January 3, 2023",Standard Class,Corporate,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072
US-2015-155387,C00000125,"Saturday, December 30, 2023","Tuesday, January 3, 2023",Standard Class,Corporate,OFF-AR-10003856,Office Supplies,Art,Newell 344,4.448,2,0.2,0.3336
US-2015-156273,C00000705,"Wednesday, December 8, 2021","Tuesday, January 3, 2023",Standard Class,Corporate,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.799
US-2015-157717,C00000203,"Friday, June 3, 2022","Tuesday, January 3, 2023",Standard Class,Corporate,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,,2302.9671
US-2015-159753,C00000729,"Saturday, April 16, 2022","Tuesday, January 3, 2023",First Class,Corporate,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864
US-2015-150660,C00000269,"Wednesday, July 7, 2021","Wednesday, January 4, 2023",Same Day,Consumer,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,,8.019
US-2015-151374,C00000098,"Sunday, October 3, 2021","Wednesday, January 4, 2023",Standard Class,Home Office,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,56.7,5,,27.783
US-2015-152719,C00000422,"Thursday, October 15, 2020","Wednesday, January 4, 2023",Second Class,Corporate,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744
US-2015-153049,C00000664,"Tuesday, May 24, 2022","Wednesday, January 4, 2023",Standard Class,Corporate,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,,23.6529
US-2015-153478,C00000122,"Tuesday, August 25, 2020","Wednesday, January 4, 2023",Standard Class,Consumer,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,,5.77
US-2015-155825,C00000723,"Saturday, November 12, 2022","Wednesday, January 4, 2023",First Class,Corporate,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.5588
US-2015-156282,C00000943,"Wednesday, June 22, 2022","Wednesday, January 4, 2023",Standard Class,Corporate,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
US-2015-157203,C00000949,"Monday, March 22, 2021","Wednesday, January 4, 2023",First Class,Corporate,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,,16.6698
US-2015-158479,C00000667,"Tuesday, January 28, 2020","Wednesday, January 4, 2023",Standard Class,Corporate,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262
US-2015-158964,C00000365,"Saturday, July 30, 2022","Wednesday, January 4, 2023",Standard Class,Consumer,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,,6.7252
US-2015-159085,C00000998,"Wednesday, January 13, 2021","Wednesday, January 4, 2023",Second Class,Consumer,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,,12.298
US-2015-150803,C00000354,"Saturday, October 15, 2022","Thursday, January 5, 2023",Standard Class,Consumer,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,,6.003
US-2015-153267,C00000673,"Saturday, July 24, 2021","Thursday, January 5, 2023",Second Class,Consumer,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
US-2015-154994,C00001022,"Wednesday, March 17, 2021","Thursday, January 5, 2023",Standard Class,Corporate,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,,18.2112
US-2015-157551,C00000924,"Friday, April 2, 2021","Thursday, January 5, 2023",Standard Class,Consumer,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,,41.1684
US-2015-158904,C00000709,"Friday, September 9, 2022","Thursday, January 5, 2023",Standard Class,Home Office,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,,12.432
US-2015-151417,C00000762,"Tuesday, March 1, 2022","Friday, January 6, 2023",Second Class,Corporate,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
US-2015-153156,C00000510,"Friday, February 26, 2021","Friday, January 6, 2023",First Class,Consumer,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976
US-2015-153529,C00000319,"Tuesday, January 25, 2022","Friday, January 6, 2023",Second Class,Consumer,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,,5.135
US-2015-154157,C00000507,"Monday, February 22, 2021","Friday, January 6, 2023",Standard Class,Corporate,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2,,10.248
US-2015-156934,C00000765,"Saturday, May 14, 2022","Friday, January 6, 2023",Standard Class,Consumer,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,,19.8072
US-2015-157496,C00000643,"Sunday, November 12, 2023","Friday, January 6, 2023",Second Class,Home Office,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845
US-2015-157859,C00000434,"Friday, September 23, 2022","Friday, January 6, 2023",First Class,Corporate,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99
US-2015-159698,C00000413,"Tuesday, September 8, 2020","Friday, January 6, 2023",Second Class,Corporate,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.3116
US-2015-151262,C00000615,"Sunday, November 28, 2021","Saturday, January 7, 2023",Same Day,Home Office,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994
US-2015-151457,C00000210,"Monday, April 25, 2022","Saturday, January 7, 2023",Standard Class,Home Office,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,,71.5375
US-2015-151934,C00000643,"Friday, March 17, 2023","Saturday, January 7, 2023",Standard Class,Consumer,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,,1.3622
US-2015-152900,C00000904,"Monday, February 24, 2020","Saturday, January 7, 2023",Standard Class,Consumer,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,,17.4064
US-2015-154362,C00001050,"Tuesday, June 20, 2023","Saturday, January 7, 2023",Standard Class,Home Office,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,,11.452
US-2015-154886,C00000348,"Wednesday, October 5, 2022","Saturday, January 7, 2023",Standard Class,Corporate,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,,11.803
US-2015-156696,C00000900,"Saturday, November 18, 2023","Saturday, January 7, 2023",Second Class,Consumer,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104,6,0.2,10.8864
