order_id,client_id,enquiry_date,order_date,ship_mode,segment,product_id,category_id,product_name,sales,quantity,profit
US-2015-152443,C00000283,2023-12-07,2023-03-01,Same Day,Consumer,FUR-FU-10001473,FF9,Eldon Eecutive Woodline I,20.104,2,-16.5858
US-2015-152872,C00000587,2021-03-30,2023-03-01,Second Class,Consumer,FUR-FU-10001967,FF9,Telescoping Adjustable Fl,15.992,2,-13.993
US-2015-155382,C00000240,2021-12-20,2023-03-01,Second Class,Home Office,OFF-PA-10000743,OP4,ero 1977,40.08,6,19.2384
US-2015-159015,C00000797,2022-10-18,2023-03-01,First Class,Consumer,TEC-PH-10002350,TP8,Apple EarPods with Remote,44.784,2,4.4784
US-2015-159812,C00000494,2021-05-26,2023-03-01,Standard Class,Consumer,OFF-FA-10000490,OF11,OIC Binder Clips Mini 14i,1.24,1,0.5828
US-2015-151113,C00000346,2020-06-12,2023-03-02,Standard Class,Consumer,OFF-PA-10004248,OP4,ero 1990,15.84,3,7.128
US-2015-153414,C00000232,2021-12-30,2023-03-02,Second Class,Consumer,FUR-FU-10000723,FF9,Deflecto EconoMat Studded,123.96,3,11.1564
US-2015-153732,C00000062,2022-08-10,2023-03-02,Standard Class,Consumer,OFF-BI-10003305,OB7,Avery Hanging File Binder,14.352,3,4.6644
US-2015-155767,C00000404,2020-01-21,2023-03-02,Second Class,Corporate,TEC-PH-10001615,TP8,ATandT CL82213,28.99,1,8.4071
US-2015-156194,C00000295,2021-06-22,2023-03-02,First Class,Corporate,FUR-BO-10003034,FB10,OSullivan Elevations Book,556.665,5,6.549
US-2015-156728,C00000238,2021-07-03,2023-03-02,Standard Class,Home Office,OFF-BI-10000320,OB7,GBC Plastic Binding Combs,17.712,3,6.4206
US-2015-156987,C00000622,2020-06-04,2023-03-02,Standard Class,Corporate,OFF-AR-10001419,OA2,Newell 325,28.91,7,8.673
US-2015-158218,C00000718,2021-04-14,2023-03-02,First Class,Home Office,OFF-PA-10004621,OP4,ero 212,12.96,2,6.2208
US-2015-160099,C00000622,2023-10-04,2023-03-02,Standard Class,Consumer,FUR-FU-10002671,FF9,Electri 20W Halogen Repla,40.2,3,19.296
US-2015-153515,C00000187,2020-02-03,2023-03-03,Standard Class,Consumer,OFF-BI-10002609,OB7,Avery Hidden Tab Dividers,1.788,3,-3.0396
US-2015-155847,C00000351,2021-05-21,2023-03-03,Standard Class,Home Office,OFF-PA-10004039,OP4,ero 1882,223.92,4,109.7208
US-2015-159916,C00000641,2022-02-13,2023-03-03,Standard Class,Corporate,OFF-LA-10001613,OL14,Avery File Folder Labels,6.912,3,2.5056
US-2015-150732,C00000048,2022-04-16,2023-03-04,Standard Class,Consumer,OFF-SU-10004737,OS15,Acme Design Stainless Ste,41.04,6,11.0808
US-2015-152318,C00000314,2021-11-19,2023-03-04,Standard Class,Consumer,TEC-PH-10001051,TP8,HTC One,319.968,4,35.9964
US-2015-154317,C00000896,2023-02-26,2023-03-04,Standard Class,Corporate,OFF-PA-10002787,OP4,ero 227,6.48,1,3.1104
US-2015-155785,C00000371,2020-09-24,2023-03-04,First Class,Consumer,OFF-PA-10004569,OP4,Wirebound Message Books T,22.83,3,10.7301
US-2015-158459,C00000788,2021-06-28,2023-03-04,Standard Class,Consumer,TEC-PH-10000560,TP8,Samsung Galay S III  16GB,1889.946,9,-377.9892
US-2015-159313,C00000249,2022-11-22,2023-03-04,Second Class,Consumer,TEC-AC-10003289,TA13,Anker UltraSlim Mini Blue,31.984,2,1.1994
US-2015-154053,C00000653,2020-03-24,2023-03-05,Same Day,Corporate,TEC-PH-10000984,TP8,Panasonic KTG9471B,391.98,2,109.7544
US-2015-154653,C00000153,2021-02-15,2023-03-05,Standard Class,Consumer,TEC-PH-10003505,TP8,Geemarc AmpliPOWER60,148.48,2,16.704
US-2015-158862,C00000142,2020-12-14,2023-03-05,Second Class,Consumer,TEC-PH-10001817,TP8,Wilson Electronics DB Pro,429.6,2,-93.08
US-2015-159018,C00000206,2022-02-12,2023-03-05,Standard Class,Home Office,FUR-FU-10002554,FF9,Westinghouse Floor Lamp w,23.99,1,5.5177
US-2015-151138,C00000530,2020-03-17,2023-03-06,Standard Class,Consumer,TEC-PH-10004922,TP8,RCA Visys Integrated PB 8,160.776,3,10.0485
US-2015-151150,C00001040,2023-05-02,2023-03-06,First Class,Corporate,TEC-MA-10001972,TM17,Okidata C331dn Printer,837.6,3,62.82
US-2015-153896,C00000791,2020-05-14,2023-03-06,Standard Class,Consumer,OFF-PA-10003673,OP4,Strathmore Photo Mount Ca,33.9,5,15.594
US-2015-154691,C00000807,2023-01-08,2023-03-06,Standard Class,Consumer,TEC-AC-10004396,TA13,Logitech Keyboard K120,43.56,3,-4.9005
US-2015-156209,C00000236,2020-08-05,2023-03-06,Standard Class,Consumer,OFF-ST-10000129,OS3,Fellowes Recycled Storage,177.648,2,-28.8678
US-2015-156865,C00001033,2023-12-30,2023-03-06,First Class,Corporate,FUR-CH-10004983,FC5,Office Star  Mid Back Dua,1448.82,10,209.274
US-2015-150701,C00000821,2021-08-06,2023-03-07,Standard Class,Consumer,OFF-PA-10001144,OP4,ero 1913,166.44,3,79.8912
US-2015-151722,C00000570,2020-12-08,2023-03-07,First Class,Corporate,OFF-BI-10002353,OB7,GBC VeloBind Cover Sets,49.408,4,18.528
US-2015-153391,C00000690,2022-06-25,2023-03-07,Standard Class,Consumer,OFF-PA-10001776,OP4,Wirebound Message Books F,18.54,2,8.7138
US-2015-153701,C00000062,2023-02-04,2023-03-07,Second Class,Corporate,OFF-ST-10001272,OS3,Mini 1312 Capacity Data B,261.74,2,65.435
US-2015-154455,C00000218,2022-10-11,2023-03-07,Standard Class,Home Office,OFF-BI-10002026,OB7,Ibico Recycled LinenStyle,437.472,14,153.1152
US-2015-154531,C00000352,2020-10-06,2023-03-07,Second Class,Corporate,OFF-PA-10004610,OP4,ero 1900,6.848,2,2.14
US-2015-154676,C00000814,2023-09-01,2023-03-07,Standard Class,Consumer,OFF-AR-10001044,OA2,BOSTON Ranger #55 Pencil ,83.168,4,9.3564
US-2015-154687,C00000596,2022-01-04,2023-03-07,Standard Class,Corporate,FUR-FU-10000221,FF9,Master Caster Door Stop B,20.32,5,3.556
US-2015-155074,C00000647,2021-03-24,2023-03-07,Standard Class,Corporate,OFF-EN-10003286,OE16,Staple envelope,19.872,3,6.7068
US-2015-158196,C00000909,2020-01-03,2023-03-07,Standard Class,Home Office,FUR-FU-10002597,FF9,CLine Magnetic Cubicle Ke,19.76,4,8.2992
US-2015-159033,C00001037,2021-07-28,2023-03-07,First Class,Consumer,TEC-PH-10003012,TP8,Nortel Meridian M3904 Pro,307.98,2,89.3142
US-2015-159230,C00000367,2021-06-03,2023-03-07,Same Day,Consumer,OFF-AR-10003732,OA2,Newell 333,4.448,2,0.3336
US-2015-159428,C00000241,2024-01-06,2023-03-07,Standard Class,Consumer,OFF-BI-10004390,OB7,GBC DocuBind 200 Manual B,2357.488,7,884.058
US-2015-155032,C00000679,2021-11-23,2023-03-08,Standard Class,Home Office,OFF-ST-10003816,OS3,Fellowes HighStak Drawer ,563.808,4,21.1428
US-2015-156321,C00001027,2020-03-05,2023-03-08,Standard Class,Corporate,FUR-FU-10000794,FF9,Eldon Stackable Tray Side,27.42,3,9.3228
US-2015-156388,C00000294,2023-05-07,2023-03-08,Standard Class,Consumer,TEC-PH-10004908,TP8,Panasonic K TS3282W Corde,339.96,5,42.495
US-2015-157063,C00000672,2022-01-11,2023-03-08,Standard Class,Corporate,FUR-CH-10004218,FC5,Global Fabric Managers Ch,201.96,2,50.49
US-2015-157683,C00000752,2023-12-24,2023-03-08,Second Class,Consumer,FUR-FU-10003981,FF9,Eldon Wave Desk Accessori,8.32,5,2.288
US-2015-158216,C00000457,2023-11-25,2023-03-08,Standard Class,Home Office,TEC-PH-10001459,TP8,Samsung Galay Mega 6.3,3023.928,9,226.7946
US-2015-158901,C00000621,2023-04-26,2023-03-08,Same Day,Home Office,OFF-PA-10003892,OP4,ero 1943,342.37,7,160.9139
US-2015-159290,C00000548,2020-02-19,2023-03-08,Standard Class,Corporate,OFF-LA-10004484,OL14,Avery 476,12.39,3,5.6994
US-2015-159751,C00000181,2020-08-16,2023-03-08,Standard Class,Consumer,FUR-CH-10003379,FC5,Global Commerce Series Hi,797.944,4,-56.996
US-2015-152899,C00000483,2022-09-01,2023-03-09,Standard Class,Corporate,OFF-PA-10000241,OP4,IBM MultiPurpose Copy Pap,185.88,6,83.646
US-2015-156341,C00000645,2021-09-20,2023-03-09,Standard Class,Corporate,OFF-BI-10002571,OB7,Avery Framed View Binder ,1.996,1,-3.2934
US-2015-156619,C00000767,2021-10-30,2023-03-09,Standard Class,Consumer,OFF-BI-10000279,OB7,Acco Recycled 2inch Capac,23.12,2,7.803
US-2015-157666,C00000089,2023-08-25,2023-03-09,Standard Class,Corporate,TEC-PH-10002115,TP8,Plantronics 81402,395.94,6,102.9444
US-2015-158123,C00000651,2021-09-16,2023-03-09,Standard Class,Consumer,FUR-CH-10004860,FC5,Global Low Back Tilter Ch,161.568,2,-28.2744
US-2015-158921,C00000183,2020-09-26,2023-03-09,Standard Class,Consumer,FUR-CH-10003973,FC5,GuestStacker Chair with C,1487.04,5,148.704
US-2015-159734,C00000930,2020-09-18,2023-03-09,Standard Class,Corporate,TEC-PH-10002922,TP8,ShoreTel ShorePhone IP 23,946.344,7,118.293
US-2015-153165,C00000855,2022-04-15,2023-03-10,First Class,Corporate,FUR-FU-10000073,FF9,DeflectO Glasstique Clear,24.64,4,4.004
US-2015-154723,C00000815,2023-11-12,2023-03-10,Standard Class,Consumer,OFF-AP-10000179,OA12,Honeywell Enviracaire Por,394.816,4,93.7688
US-2015-156046,C00000708,2020-11-25,2023-03-10,Second Class,Corporate,OFF-AR-10001473,OA2,Newell 313,9.84,3,2.6568
US-2015-156663,C00000911,2021-06-07,2023-03-10,Standard Class,Consumer,OFF-BI-10003981,OB7,Avery Durable Plastic 1in,27.24,6,13.3476
US-2015-159713,C00000908,2021-08-14,2023-03-10,Second Class,Consumer,OFF-ST-10001713,OS3,Gould Plastics 9Pocket Pa,211.96,4,8.4784
US-2015-150776,C00000620,2022-03-10,2023-03-11,Standard Class,Corporate,OFF-PA-10000327,OP4,ero 1971,10.272,3,3.21
US-2015-154754,C00000643,2021-05-04,2023-03-11,Second Class,Corporate,OFF-PA-10004285,OP4,ero 1959,20.04,3,9.6192
US-2015-157021,C00000842,2021-09-22,2023-03-11,Standard Class,Consumer,OFF-AR-10000657,OA2,Binney and Smith inkTank ,3.44,2,0.559
US-2015-158266,C00000980,2022-09-17,2023-03-11,Standard Class,Home Office,OFF-BI-10003708,OB7,Acco Four Pocket Poly Rin,4.47,3,-7.8225
US-2015-153506,C00000630,2022-09-17,2023-03-12,Standard Class,Corporate,FUR-FU-10001057,FF9,Tensor Track Tree Floor L,99.95,5,22.9885
US-2015-155129,C00000586,2023-04-19,2023-03-12,Standard Class,Corporate,FUR-TA-10001539,FT6,Chromcraft Rectangular Co,284.364,2,-75.8304
US-2015-156595,C00000949,2022-09-27,2023-03-12,Second Class,Home Office,TEC-MA-10000752,TM17,Teas Instrument TI15 Frac,11.56,1,3.757
US-2015-157061,C00000654,2020-04-02,2023-03-12,Standard Class,Consumer,OFF-ST-10003638,OS3,Mobile Personal File Cube,70.26,3,18.9702
US-2015-157213,C00000143,2022-04-04,2023-03-12,Same Day,Home Office,TEC-AC-10001266,TA13,Memore Micro Travel Drive,41.6,4,13
US-2015-158986,C00000016,2022-10-25,2023-03-12,Standard Class,Consumer,OFF-PA-10000176,OP4,ero 1887,75.88,5,26.558
US-2015-160480,C00000425,2022-04-09,2023-03-12,First Class,Corporate,TEC-CO-10001943,TC18,Canon PC428 Personal Copi,319.984,2,107.9946
US-2015-153135,C00001009,2022-04-06,2023-03-13,Second Class,Consumer,OFF-PA-10003177,OP4,ero 1999,12.96,2,6.2208
US-2015-154862,C00000665,2023-07-06,2023-03-13,Second Class,Consumer,TEC-AC-10003038,TA13,Kingston Digital DataTrav,71.6,8,13.604
US-2015-155246,C00000825,2022-12-14,2023-03-13,Standard Class,Consumer,TEC-AC-10001465,TA13,SanDisk Cruzer 64 GB USB ,87.168,3,10.896
US-2015-156821,C00000921,2023-02-16,2023-03-13,Second Class,Consumer,OFF-SU-10002189,OS15,Acme Rosewood Handle Lett,15.88,5,-3.7715
US-2015-158192,C00000589,2020-07-16,2023-03-13,Standard Class,Consumer,TEC-AC-10002399,TA13,SanDisk Cruzer 32 GB USB ,95.1,5,30.432
US-2015-159027,C00000024,2020-04-03,2023-03-13,Same Day,Consumer,OFF-AR-10004817,OA2,Colorific Watercolor Penc,15.48,3,4.4892
US-2015-159676,C00000559,2023-12-11,2023-03-13,Standard Class,Consumer,OFF-BI-10003314,OB7,Tuff Stuff Recycled Round,7.712,2,2.7956
US-2015-150798,C00000695,2021-07-21,2023-03-14,Same Day,Consumer,FUR-TA-10000617,FT6,Hon Practical Foundations,364.08,2,9.102
US-2015-150845,C00000764,2023-07-10,2023-03-14,Standard Class,Consumer,OFF-BI-10001543,OB7,GBC VeloBinder Manual Bin,143.96,4,69.1008
US-2015-150915,C00000015,2020-02-18,2023-03-14,Standard Class,Corporate,TEC-AC-10004227,TA13,SanDisk Ultra 16 GB Micro,31.176,3,-5.4558
US-2015-150970,C00000504,2021-03-16,2023-03-14,Second Class,Consumer,OFF-LA-10002475,OL14,Avery 519,11.696,2,3.9474
US-2015-152079,C00000644,2021-07-16,2023-03-14,Standard Class,Home Office,FUR-CH-10004287,FC5,SAFCO Arco Folding Chair,1325.76,6,149.148
US-2015-153397,C00000804,2022-10-19,2023-03-14,Second Class,Corporate,OFF-BI-10003676,OB7,GBC Standard Recycled Rep,4.312,2,-6.8992
US-2015-155986,C00000535,2023-07-31,2023-03-14,First Class,Consumer,OFF-FA-10000936,OF11,Acco Hot Clips Clips to G,7.896,3,2.4675
US-2015-158292,C00000910,2023-04-26,2023-03-14,Standard Class,Consumer,TEC-PH-10003645,TP8,Aastra 57i VoIP phone,1454.49,9,378.1674
US-2015-152276,C00000706,2022-06-08,2023-03-15,Second Class,Consumer,FUR-FU-10004904,FF9,Eldon inchLinch Workstati,182.352,3,-18.2352
US-2015-153121,C00000166,2020-02-25,2023-03-15,First Class,Corporate,OFF-ST-10004950,OS3,Tene Personal Filing Tote,15.51,1,3.8775
US-2015-154176,C00001004,2020-11-20,2023-03-15,Standard Class,Corporate,OFF-AR-10001026,OA2,Sanford UniBlazer View Hi,2.2,1,0.968
US-2015-154418,C00000722,2021-06-11,2023-03-15,Second Class,Consumer,OFF-AR-10003373,OA2,Boston School Pro Electri,99.136,4,8.6744
US-2015-154445,C00000461,2022-08-23,2023-03-15,Standard Class,Corporate,OFF-LA-10000443,OL14,Avery 501,5.904,2,1.9926
US-2015-155256,C00000601,2023-02-06,2023-03-15,Standard Class,Consumer,OFF-BI-10002799,OB7,SlimView Poly Binder 38in,2.072,2,-3.5224
US-2015-157854,C00000324,2023-03-03,2023-03-15,First Class,Corporate,OFF-PA-10003651,OP4,ero 1968,26.72,4,12.8256
US-2015-160447,C00000022,2023-03-28,2023-03-15,Standard Class,Home Office,TEC-PH-10003171,TP8,Plantronics Encore H101 D,35.96,1,3.596
US-2015-152193,C00000028,2021-04-10,2023-03-16,Same Day,Corporate,OFF-BI-10000632,OB7,Satellite Sectional Post ,69.456,2,22.5732
US-2015-152985,C00000972,2021-08-11,2023-03-16,Standard Class,Home Office,OFF-PA-10001033,OP4,ero 1893,286.93,7,140.5957
US-2015-153776,C00000954,2020-09-26,2023-03-16,Standard Class,Consumer,OFF-ST-10003221,OS3,Staple magnet,21.36,2,5.7672
US-2015-155482,C00001001,2020-09-23,2023-03-16,First Class,Home Office,FUR-TA-10002530,FT6,Iceberg OfficeWorks 42inc,377.45,5,-264.215
US-2015-157387,C00000454,2022-01-01,2023-03-16,Standard Class,Home Office,OFF-AR-10003158,OA2,Fluorescent Highlighters ,22.288,7,3.9004
US-2015-158979,C00000140,2023-07-02,2023-03-16,Standard Class,Consumer,OFF-BI-10003708,OB7,Acco Four Pocket Poly Rin,29.8,5,9.3125
US-2015-159158,C00000020,2021-05-27,2023-03-16,Standard Class,Corporate,TEC-AC-10001284,TA13,Enerma Briskie RF Wireles,62.31,3,22.4316
US-2015-160102,C00000087,2021-04-23,2023-03-16,First Class,Corporate,TEC-AC-10001465,TA13,SanDisk Cruzer 64 GB USB ,254.24,7,76.272
US-2015-151411,C00000633,2023-03-22,2023-03-17,Standard Class,Consumer,OFF-LA-10004544,OL14,Avery 505,59.2,5,22.2
US-2015-152503,C00000824,2022-10-18,2023-03-17,Second Class,Corporate,FUR-CH-10000785,FC5,Global Ergonomic Managers,253.372,2,-14.4784
US-2015-154057,C00000263,2022-11-09,2023-03-17,Second Class,Consumer,FUR-TA-10003008,FT6,Lesro Round Back Collecti,182.55,2,-135.087
US-2015-154350,C00000813,2022-04-16,2023-03-17,Standard Class,Corporate,OFF-PA-10000304,OP4,ero 1995,15.552,3,5.4432
US-2015-156002,C00000294,2023-02-03,2023-03-17,First Class,Consumer,FUR-FU-10000010,FF9,DA Value UChannel Documen,9.94,2,3.0814
US-2015-150823,C00000804,2022-11-21,2023-03-18,Standard Class,Home Office,OFF-ST-10003282,OS3,Advantus 10Drawer Portabl,59.76,1,16.7328
US-2015-152776,C00000476,2020-02-12,2023-03-18,Standard Class,Corporate,TEC-PH-10003171,TP8,Plantronics Encore H101 D,107.88,3,10.788
US-2015-154328,C00000749,2021-01-13,2023-03-18,Standard Class,Consumer,FUR-CH-10004853,FC5,Global Managers Adjustabl,1056.86,7,306.4894
US-2015-155426,C00000814,2023-02-21,2023-03-18,Standard Class,Consumer,OFF-AR-10003631,OA2,Staples in misc. colors,54.208,14,8.8088
US-2015-158871,C00000404,2022-05-16,2023-03-18,Standard Class,Corporate,OFF-AP-10003971,OA12,Belkin 6 Outlet Metallic ,60.984,7,4.5738
US-2015-151214,C00000273,2022-06-14,2023-03-19,Standard Class,Consumer,OFF-BI-10002735,OB7,GBC Prestige ThermABind C,51.465,5,-39.4565
US-2015-153951,C00000253,2023-02-25,2023-03-19,Second Class,Consumer,OFF-PA-10003936,OP4,ero 1994,15.552,3,5.4432
US-2015-156686,C00000130,2020-07-13,2023-03-19,Second Class,Home Office,TEC-MA-10003493,TM17,Penpower WorldCard Pro Ca,91.475,1,-1.8295
US-2015-156689,C00000394,2022-05-09,2023-03-19,Same Day,Consumer,OFF-BI-10003350,OB7,Acco Epandable Hanging Bi,12.76,2,5.8696
US-2015-156927,C00000493,2021-12-06,2023-03-19,Standard Class,Home Office,OFF-BI-10001757,OB7,Pressboard Hanging Data B,7.38,5,-5.412
US-2015-156929,C00000646,2023-11-18,2023-03-19,Second Class,Corporate,OFF-PA-10000249,OP4,Easystaple paper,19.648,2,6.6312
US-2015-158660,C00000677,2023-04-15,2023-03-19,Second Class,Home Office,OFF-BI-10001525,OB7,Acco Pressboard Covers wi,1.524,2,-2.667
US-2015-160426,C00000370,2020-06-28,2023-03-19,Second Class,Corporate,FUR-CH-10000988,FC5,Hon Olson Stacker Stools,1013.832,9,101.3832
US-2015-152615,C00000496,2020-07-05,2023-03-20,Second Class,Corporate,FUR-FU-10000076,FF9,24Hour Round Wall Clock,139.86,7,60.1398
US-2015-153602,C00001025,2020-09-09,2023-03-20,Same Day,Corporate,OFF-ST-10002406,OS3,Pizazz Global Quick File,89.82,6,25.1496
US-2015-154299,C00000092,2023-06-19,2023-03-20,Standard Class,Corporate,TEC-PH-10004447,TP8,Toshiba IPT2010SD IP Tele,833.94,6,216.8244
US-2015-154815,C00000957,2021-02-24,2023-03-20,Second Class,Corporate,OFF-FA-10004968,OF11,Rubber Band Ball,26.18,7,0.5236
US-2015-157914,C00000593,2022-05-31,2023-03-20,Standard Class,Consumer,FUR-CH-10000015,FC5,Hon Multipurpose Stacking,1516.2,7,394.212
US-2015-158236,C00000043,2022-01-19,2023-03-20,Second Class,Consumer,OFF-PA-10002195,OP4,ero 1966,10.368,2,3.7584
US-2015-156117,C00000049,2021-03-20,2023-03-21,Second Class,Corporate,OFF-BI-10001072,OB7,GBC Clear Cover 812  11 u,60.64,4,27.8944
US-2015-156474,C00000753,2023-01-24,2023-03-21,Second Class,Consumer,OFF-PA-10002986,OP4,ero 1898,13.36,2,6.4128
US-2015-157726,C00000529,2023-06-10,2023-03-21,Standard Class,Consumer,OFF-LA-10001771,OL14,Avery 513,4.98,1,2.2908
US-2015-159093,C00000243,2023-01-01,2023-03-21,Second Class,Consumer,OFF-ST-10000060,OS3,Fellowes Bankers Bo Staon,584.82,9,70.1784
US-2015-151816,C00000122,2022-05-24,2023-03-22,Standard Class,Consumer,OFF-ST-10001496,OS3,Standard Rollaway File wi,540.57,3,140.5482
US-2015-152683,C00000974,2020-01-21,2023-03-22,Standard Class,Consumer,TEC-AC-10002473,TA13,Maell 4.7GB DVDR,158.928,7,41.7186
US-2015-152803,C00000704,2020-11-20,2023-03-22,Second Class,Consumer,OFF-SU-10002537,OS15,Acme Bo Cutter Scissors,40.92,5,3.069
US-2015-158491,C00000556,2023-02-16,2023-03-22,Standard Class,Home Office,OFF-AR-10003158,OA2,Fluorescent Highlighters ,23.88,6,8.1192
US-2015-156980,C00000659,2020-08-26,2023-03-23,Standard Class,Home Office,TEC-MA-10001148,TM17,Swingline SM1208 MicroCut,1279.968,4,415.9896
US-2015-151806,C00000380,2023-10-18,2023-03-24,Standard Class,Consumer,TEC-PH-10002624,TP8,Samsung Galay S4 Mini,751.984,2,84.5982
US-2015-154033,C00000885,2022-01-14,2023-03-24,Standard Class,Consumer,OFF-AR-10000817,OA2,Manco DryLighter Erasable,9.12,3,3.1008
US-2015-154727,C00000994,2021-03-26,2023-03-24,First Class,Consumer,OFF-BI-10003429,OB7,Cardinal HOLDit! Binder I,3.798,2,-2.6586
US-2015-157990,C00000255,2020-02-04,2023-03-24,Standard Class,Consumer,OFF-AP-10000179,OA12,Honeywell Enviracaire Por,370.14,3,144.3546
US-2015-150818,C00001035,2022-07-22,2023-03-25,Same Day,Home Office,OFF-PA-10003441,OP4,ero 226,20.736,4,7.2576
US-2015-153862,C00000813,2020-02-25,2023-03-25,Standard Class,Consumer,OFF-AR-10003514,OA2,4009 Highlighters by Sanf,19.9,5,6.567
US-2015-154449,C00000536,2020-09-06,2023-03-25,Standard Class,Consumer,FUR-CH-10003396,FC5,Global Delue Steno Chair,215.544,4,-58.5048
US-2015-158299,C00000925,2020-02-01,2023-03-25,Standard Class,Consumer,OFF-ST-10001325,OS3,Sterilite Officeware Hing,10.48,1,2.8296
US-2015-159721,C00000430,2022-03-10,2023-03-25,Standard Class,Home Office,FUR-CH-10004289,FC5,Global Super Steno Chair,479.9,5,81.583
US-2015-160455,C00001038,2020-08-08,2023-03-25,Standard Class,Consumer,OFF-ST-10003221,OS3,Staple magnet,21.36,2,5.7672
US-2015-151180,C00000313,2023-07-14,2023-03-26,Standard Class,Consumer,OFF-BI-10003655,OB7,Durable Pressboard Binder,18.24,6,6.156
US-2015-152759,C00000036,2022-03-24,2023-03-26,Standard Class,Corporate,OFF-BI-10000145,OB7,Zipper Ring Binder Pocket,9.984,4,3.6192
US-2015-154783,C00000963,2021-08-15,2023-03-26,Standard Class,Consumer,TEC-PH-10002103,TP8,Jabra SPEAK 410,281.97,3,78.9516
US-2015-154865,C00000295,2021-08-18,2023-03-26,Second Class,Corporate,FUR-CH-10003817,FC5,Global Value Steno Chair ,97.184,2,6.074
US-2015-156241,C00000991,2023-08-13,2023-03-26,First Class,Corporate,TEC-AC-10003095,TA13,Logitech G35 7.1Channel S,207.984,2,36.3972
US-2015-157743,C00000892,2020-03-05,2023-03-26,Second Class,Consumer,OFF-LA-10004093,OL14,Avery 486,21.93,3,10.3071
US-2015-150708,C00000560,2023-06-17,2023-03-27,Standard Class,Consumer,TEC-MA-10001972,TM17,Okidata C331dn Printer,418.8,2,-97.72
US-2015-150790,C00000922,2020-03-24,2023-03-27,Standard Class,Consumer,OFF-ST-10001370,OS3,Sensible Storage WireTech,354.9,5,17.745
US-2015-154481,C00001022,2021-11-03,2023-03-27,First Class,Consumer,FUR-FU-10000305,FF9,Tene V2TRE Standard Weigh,212.94,3,34.0704
US-2015-158232,C00000572,2021-07-01,2023-03-27,First Class,Home Office,OFF-AR-10004078,OA2,Newell 312,42.048,9,5.256
US-2015-160047,C00000689,2023-12-07,2023-03-27,Standard Class,Home Office,TEC-CO-10001571,TC18,Sharp 1540cs Digital Lase,549.99,1,274.995
US-2015-151438,C00000027,2020-06-18,2023-03-28,Standard Class,Consumer,FUR-BO-10004409,FB10,Safco Value Mate Series S,120.666,2,18.4548
US-2015-155959,C00000365,2023-06-29,2023-03-28,Standard Class,Consumer,OFF-SU-10000646,OS15,Premier Automatic Letter ,769.184,4,-163.4516
US-2015-157069,C00000170,2021-01-01,2023-03-28,Standard Class,Consumer,OFF-BI-10004364,OB7,Store Dura Pro Binders,29.7,5,13.365
US-2015-157584,C00000647,2021-09-06,2023-03-28,Standard Class,Home Office,OFF-BI-10003305,OB7,Avery Hanging File Binder,4.784,1,1.5548
US-2015-158718,C00000663,2023-08-14,2023-03-28,Standard Class,Home Office,OFF-BI-10002852,OB7,Ibico Standard Transparen,9.888,2,-6.9216
US-2015-151521,C00001037,2022-07-11,2023-03-29,Standard Class,Consumer,TEC-PH-10002584,TP8,Samsung Galay S4,1502.376,4,-250.396
US-2015-151538,C00001026,2022-06-03,2023-03-29,Standard Class,Corporate,FUR-CH-10000863,FC5,Novime Swivel Fabric Task,528.43,5,-143.431
US-2015-152206,C00000433,2020-04-29,2023-03-29,Second Class,Corporate,FUR-CH-10003298,FC5,Office Star  Contemporary,104.784,1,-14.4078
US-2015-152779,C00000635,2023-09-03,2023-03-29,First Class,Consumer,FUR-BO-10000330,FB10,Sauder Camden County Barr,241.96,2,33.8744
US-2015-155546,C00000612,2020-08-17,2023-03-29,Standard Class,Consumer,FUR-FU-10002878,FF9,Seth Thomas 14inch DayDat,113.92,4,42.1504
US-2015-156275,C00000624,2020-02-07,2023-03-29,First Class,Home Office,OFF-ST-10000636,OS3,Rogers Profile Etra Capac,66.96,4,2.6784
US-2015-156676,C00000843,2021-11-21,2023-03-29,Second Class,Consumer,TEC-AC-10004510,TA13,Logitech Desktop MK120 Mo,26.176,2,-3.272
US-2015-158549,C00000118,2023-07-28,2023-03-29,Standard Class,Corporate,TEC-AC-10004171,TA13,Razer Kraken 7.1 Surround,99.99,1,43.9956
US-2015-151368,C00001014,2020-09-14,2023-03-30,Same Day,Consumer,TEC-AC-10003832,TA13,Logitech P710e Mobile Spe,1287.45,5,244.6155
US-2015-155700,C00000103,2022-04-30,2023-03-30,Standard Class,Corporate,OFF-BI-10001191,OB7,Canvas Sectional Post Bin,40.736,2,14.7668
US-2015-157008,C00000637,2023-07-13,2023-03-30,Standard Class,Consumer,OFF-AR-10002257,OA2,Eldon Spacemaker Bo Quick,13.36,4,4.1416
US-2015-157215,C00000021,2022-04-30,2023-03-30,First Class,Corporate,OFF-AP-10001242,OA12,APC 7 Outlet Network Surg,241.44,3,72.432
US-2015-160195,C00000880,2021-12-13,2023-03-30,Standard Class,Consumer,OFF-ST-10002214,OS3,Rack File for Hanging Fol,22.58,2,5.8708
US-2015-152763,C00000486,2020-10-15,2023-03-31,Standard Class,Corporate,OFF-BI-10001359,OB7,GBC DocuBind TL300 Electr,2690.97,3,1264.7559
US-2015-154258,C00000098,2020-01-14,2023-03-31,Second Class,Home Office,OFF-AR-10003469,OA2,Nontoic Chalk,11.264,8,3.9424
