order_id,client_id,enquiry_date,order_date,ship_mode,Segment,product_id,Category,sub_category,Sales,Quantity
US-2015-151530,C00000126,2021-07-02,2023-11-21,Standard Class,Corporate,FUR-FU-10001889,Furniture,Furnishings,50.496,6
US-2015-151815,C00000925,2023-09-02,2023-11-21,First Class,Consumer,OFF-LA-10001317,Office Supplies,Labels,6.3,2
US-2015-153601,C00000901,2022-01-27,2023-11-21,Standard Class,Home Office,OFF-AR-10003582,Office Supplies,Art,56.3,2
US-2015-154577,C00000314,2021-03-12,2023-11-21,Second Class,Consumer,OFF-BI-10003460,Office Supplies,Binders,10.512,3
US-2015-155796,C00000236,2023-07-06,2023-11-21,Standard Class,Consumer,OFF-AR-10000588,Office Supplies,Art,63.488,4
US-2015-156172,C00000784,2023-03-10,2023-11-21,Standard Class,Corporate,OFF-EN-10004459,Office Supplies,Envelopes,24.448,4
US-2015-157272,C00000912,2021-01-31,2023-11-21,First Class,Consumer,TEC-AC-10004901,Technology,Accessories,149.97,3
US-2015-151050,C00000968,2023-06-26,2023-11-22,Standard Class,Consumer,FUR-FU-10003799,Furniture,Furnishings,71.12,5
US-2015-152367,C00000349,2022-09-17,2023-11-22,Standard Class,Corporate,OFF-SU-10000157,Office Supplies,Supplies,238.62,2
US-2015-152561,C00000472,2023-11-23,2023-11-22,First Class,Consumer,OFF-AP-10001564,Office Supplies,Appliances,465.16,2
US-2015-154505,C00000565,2022-11-17,2023-11-22,Second Class,Consumer,TEC-AC-10003023,Technology,Accessories,94.992,2
US-2015-156173,C00000339,2021-06-29,2023-11-22,First Class,Consumer,OFF-ST-10003996,Office Supplies,Storage,25.696,2
US-2015-158388,C00000929,2020-10-04,2023-11-22,Standard Class,Consumer,TEC-PH-10000576,Technology,Phones,438.368,4
US-2015-159563,C00000387,2020-01-29,2023-11-23,Standard Class,Consumer,OFF-AR-10003394,Office Supplies,Art,14.112,6
US-2015-160106,C00000636,2022-06-07,2023-11-23,Second Class,Consumer,FUR-FU-10000023,Furniture,Furnishings,17.67,3
US-2015-152015,C00000154,2023-05-28,2023-11-24,Standard Class,Consumer,OFF-AR-10001446,Office Supplies,Art,27.72,3
US-2015-152055,C00000071,2022-03-07,2023-11-24,Standard Class,Consumer,TEC-AC-10003628,Technology,Accessories,89.97,3
US-2015-152953,C00000591,2021-12-22,2023-11-24,Same Day,Consumer,FUR-FU-10004091,Furniture,Furnishings,56.328,3
US-2015-155457,C00000745,2022-02-28,2023-11-24,Standard Class,Consumer,OFF-PA-10003039,Office Supplies,Paper,148.704,6
US-2015-157330,C00000197,2023-04-16,2023-11-24,Standard Class,Corporate,FUR-FU-10002396,Furniture,Furnishings,30.192,3
US-2015-158288,C00000079,2022-09-20,2023-11-24,Standard Class,Consumer,OFF-LA-10001404,Office Supplies,Labels,3.69,1
US-2015-158290,C00000383,2020-07-17,2023-11-24,Standard Class,Corporate,OFF-PA-10002377,Office Supplies,Paper,78.304,2
US-2015-152975,C00000525,2023-11-09,2023-11-25,Standard Class,Corporate,OFF-PA-10002250,Office Supplies,Paper,14.088,3
US-2015-154119,C00000512,2023-07-08,2023-11-25,Standard Class,Consumer,OFF-ST-10004804,Office Supplies,Storage,205.92,4
US-2015-156783,C00000786,2022-03-20,2023-11-25,First Class,Home Office,TEC-PH-10000038,Technology,Phones,438.336,4
US-2015-159112,C00000798,2021-08-14,2023-11-25,Standard Class,Corporate,OFF-AR-10001149,Office Supplies,Art,23.04,8
US-2015-159506,C00000964,2021-04-10,2023-11-25,Second Class,Consumer,OFF-AR-10004587,Office Supplies,Art,39.66,2
US-2015-160606,C00000656,2021-12-27,2023-11-25,Second Class,Home Office,FUR-CH-10004626,Furniture,Chairs,90.801,1
US-2015-153383,C00000900,2023-02-13,2023-11-26,Standard Class,Consumer,OFF-ST-10004186,Office Supplies,Storage,332.94,3
US-2015-156651,C00000951,2023-11-08,2023-11-26,Standard Class,Consumer,OFF-BI-10002215,Office Supplies,Binders,21.3,3
US-2015-157110,C00000322,2020-10-09,2023-11-26,Same Day,Consumer,OFF-BI-10004654,Office Supplies,Binders,28.85,5
US-2015-157589,C00000066,2021-07-05,2023-11-26,Standard Class,Corporate,OFF-PA-10000100,Office Supplies,Paper,122.97,3
US-2015-158212,C00000752,2021-12-10,2023-11-26,Second Class,Consumer,OFF-LA-10000121,Office Supplies,Labels,56.7,9
US-2015-159650,C00000110,2022-12-19,2023-11-26,Standard Class,Corporate,OFF-ST-10002301,Office Supplies,Storage,16.272,1
US-2015-151147,C00000896,2022-08-19,2023-11-27,First Class,Corporate,TEC-AC-10003027,Technology,Accessories,169.064,7
US-2015-151189,C00000076,2020-10-20,2023-11-27,Second Class,Corporate,OFF-AP-10003842,Office Supplies,Appliances,154.9,5
US-2015-151949,C00000785,2023-07-10,2023-11-27,Second Class,Consumer,OFF-PA-10003172,Office Supplies,Paper,19.44,3
US-2015-157534,C00000183,2020-02-28,2023-11-28,Standard Class,Corporate,OFF-PA-10000482,Office Supplies,Paper,75.88,2
US-2015-152039,C00000610,2020-08-05,2023-11-29,Same Day,Home Office,FUR-BO-10002598,Furniture,Bookcases,113.568,2
US-2015-152392,C00000182,2022-10-17,2023-11-29,Standard Class,Consumer,OFF-BI-10002954,Office Supplies,Binders,18.28,5
US-2015-152626,C00000202,2022-08-29,2023-11-29,Standard Class,Consumer,TEC-MA-10000423,Technology,Machines,65.97,3
US-2015-153651,C00000900,2020-07-12,2023-11-29,First Class,Corporate,OFF-LA-10001934,Office Supplies,Labels,14.62,2
US-2015-154250,C00000758,2023-02-27,2023-11-29,Second Class,Corporate,FUR-TA-10003954,Furniture,Tables,1421.664,8
US-2015-154728,C00000954,2022-08-03,2023-11-29,Standard Class,Corporate,FUR-TA-10001086,Furniture,Tables,1215.92,8
US-2015-155011,C00000144,2022-01-21,2023-11-29,First Class,Home Office,OFF-PA-10001215,Office Supplies,Paper,8.448,2
US-2015-156107,C00000846,2021-01-13,2023-11-29,Standard Class,Consumer,FUR-BO-10004695,Furniture,Bookcases,307.666,2
US-2015-157299,C00000039,2020-03-16,2023-11-29,Second Class,Corporate,OFF-SU-10003505,Office Supplies,Supplies,185.376,2
US-2015-158365,C00000294,2020-07-24,2023-11-29,Same Day,Corporate,OFF-PA-10003001,Office Supplies,Paper,13.36,2
US-2015-154735,C00000472,2021-06-01,2023-11-30,Standard Class,Home Office,OFF-AR-10004707,Office Supplies,Art,2.48,1
US-2015-155538,C00000174,2022-11-05,2023-11-30,Second Class,Consumer,OFF-SU-10004661,Office Supplies,Supplies,25.5,3
US-2015-155642,C00000428,2020-04-15,2023-11-30,Standard Class,Corporate,OFF-ST-10001522,Office Supplies,Storage,459.95,5
US-2015-156960,C00000522,2022-06-16,2023-11-30,Standard Class,Consumer,FUR-FU-10001935,Furniture,Furnishings,22.2,6
US-2015-151418,C00000872,2020-02-03,2023-12-01,Standard Class,Consumer,OFF-AR-10002399,Office Supplies,Art,17.04,4
US-2015-153378,C00000489,2023-08-01,2023-12-01,Same Day,Corporate,FUR-CH-10000988,Furniture,Chairs,887.103,7
US-2015-153547,C00000807,2022-02-23,2023-12-01,First Class,Home Office,TEC-PH-10001494,Technology,Phones,2399.6,8
US-2015-155093,C00000547,2021-02-21,2023-12-01,Standard Class,Corporate,OFF-PA-10004359,Office Supplies,Paper,629.1,6
US-2015-156780,C00000608,2021-12-12,2023-12-01,Standard Class,Consumer,OFF-ST-10002743,Office Supplies,Storage,454.56,5
US-2015-157206,C00000627,2020-09-18,2023-12-01,First Class,Consumer,TEC-PH-10000984,Technology,Phones,979.95,5
US-2015-158273,C00000940,2022-01-20,2023-12-01,Standard Class,Corporate,TEC-PH-10001552,Technology,Phones,95.68,8
US-2015-158405,C00000741,2021-12-22,2023-12-01,Second Class,Home Office,OFF-BI-10001575,Office Supplies,Binders,27.882,3
US-2015-159546,C00000193,2021-11-29,2023-12-01,Standard Class,Consumer,OFF-ST-10004459,Office Supplies,Storage,375.34,1
US-2015-159607,C00000484,2021-04-01,2023-12-01,Standard Class,Corporate,OFF-AR-10000034,Office Supplies,Art,29.68,7
US-2015-159696,C00000576,2022-12-25,2023-12-01,First Class,Corporate,OFF-ST-10001837,Office Supplies,Storage,42.76,1
US-2015-159781,C00000876,2020-11-28,2023-12-01,First Class,Home Office,OFF-BI-10001787,Office Supplies,Binders,5.232,4
US-2015-160266,C00000373,2021-08-06,2023-12-01,Second Class,Corporate,OFF-LA-10003766,Office Supplies,Labels,6.3,2
US-2015-151874,C00000856,2020-08-07,2023-12-02,Second Class,Corporate,OFF-BI-10003910,Office Supplies,Binders,4.626,2
US-2015-152274,C00000005,2020-03-10,2023-12-02,Standard Class,Consumer,FUR-FU-10003464,Furniture,Furnishings,60.84,3
US-2015-154930,C00000727,2021-12-26,2023-12-02,Standard Class,Consumer,OFF-BI-10000216,Office Supplies,Binders,31.128,3
US-2015-157055,C00000528,2023-06-01,2023-12-02,Standard Class,Home Office,OFF-BI-10001525,Office Supplies,Binders,15.24,4
US-2015-158003,C00000903,2020-12-12,2023-12-02,First Class,Home Office,OFF-AR-10000634,Office Supplies,Art,12.84,3
US-2015-159702,C00000162,2022-01-01,2023-12-02,Standard Class,Corporate,TEC-AC-10004518,Technology,Accessories,160,8
US-2015-160528,C00000033,2023-11-01,2023-12-02,Standard Class,Consumer,OFF-BI-10003876,Office Supplies,Binders,128.4,3
US-2015-150710,C00000870,2023-03-17,2023-12-03,Standard Class,Consumer,OFF-AR-10000657,Office Supplies,Art,10.75,5
US-2015-150974,C00000257,2021-09-02,2023-12-03,Standard Class,Consumer,OFF-BI-10002949,Office Supplies,Binders,9.728,2
US-2015-153007,C00000968,2021-04-01,2023-12-03,Standard Class,Corporate,FUR-FU-10003708,Furniture,Furnishings,181.95,3
US-2015-154308,C00001000,2021-11-21,2023-12-03,Second Class,Consumer,TEC-AC-10001267,Technology,Accessories,119.8,5
US-2015-155544,C00000691,2022-07-15,2023-12-03,Second Class,Consumer,TEC-AC-10003023,Technology,Accessories,296.85,5
US-2015-156357,C00000737,2023-01-27,2023-12-03,Standard Class,Consumer,OFF-ST-10000642,Office Supplies,Storage,50.352,3
US-2015-157662,C00000938,2023-12-16,2023-12-03,Second Class,Corporate,OFF-PA-10003656,Office Supplies,Paper,105.52,4
US-2015-159108,C00000386,2023-06-19,2023-12-03,Standard Class,Consumer,FUR-TA-10000577,Furniture,Tables,191.5155,1
US-2015-159149,C00001034,2021-04-25,2023-12-03,Second Class,Corporate,FUR-CH-10001482,Furniture,Chairs,392.94,3
US-2015-153031,C00000864,2020-09-02,2023-12-04,First Class,Consumer,TEC-PH-10004977,Technology,Phones,979.95,5
US-2015-153032,C00000045,2023-09-27,2023-12-04,Standard Class,Home Office,FUR-CH-10004218,Furniture,Chairs,212.058,3
US-2015-155977,C00000986,2022-02-09,2023-12-04,Standard Class,Consumer,TEC-PH-10001128,Technology,Phones,1049.93,7
US-2015-157211,C00000812,2023-05-07,2023-12-04,Standard Class,Consumer,OFF-PA-10001184,Office Supplies,Paper,11.96,2
US-2015-158668,C00000396,2022-01-15,2023-12-04,Standard Class,Consumer,OFF-LA-10003223,Office Supplies,Labels,9.82,2
US-2015-150671,C00001013,2021-05-20,2023-12-05,Standard Class,Corporate,OFF-BI-10004233,Office Supplies,Binders,63.96,4
US-2015-152257,C00001004,2022-02-25,2023-12-05,Standard Class,Consumer,OFF-AR-10000588,Office Supplies,Art,39.68,2
US-2015-152535,C00000331,2022-11-02,2023-12-05,Standard Class,Home Office,OFF-BI-10000822,Office Supplies,Binders,4.842,3
US-2015-152593,C00000562,2021-06-25,2023-12-05,Standard Class,Consumer,OFF-EN-10003448,Office Supplies,Envelopes,23.16,2
US-2015-154034,C00001039,2023-08-02,2023-12-05,Second Class,Consumer,OFF-LA-10002195,Office Supplies,Labels,27.72,9
US-2015-154068,C00000490,2020-04-01,2023-12-05,Second Class,Consumer,TEC-PH-10000011,Technology,Phones,119.94,10
US-2015-155904,C00000160,2020-04-21,2023-12-05,Second Class,Consumer,OFF-AR-10001953,Office Supplies,Art,131.94,3
US-2015-156399,C00000390,2020-07-07,2023-12-05,First Class,Consumer,TEC-AC-10002637,Technology,Accessories,431.976,3
US-2015-157485,C00000506,2021-04-26,2023-12-05,Standard Class,Consumer,OFF-PA-10001471,Office Supplies,Paper,14.62,2
US-2015-157531,C00000300,2021-12-26,2023-12-05,Standard Class,Corporate,TEC-AC-10003832,Technology,Accessories,1287.45,5
US-2015-151534,C00000368,2022-04-26,2023-12-06,Standard Class,Consumer,TEC-PH-10003645,Technology,Phones,775.728,6
US-2015-151624,C00000503,2021-12-22,2023-12-06,Standard Class,Home Office,FUR-CH-10002044,Furniture,Chairs,275.058,3
US-2015-151954,C00000285,2021-04-10,2023-12-06,Standard Class,Corporate,FUR-FU-10000023,Furniture,Furnishings,7.068,3
US-2015-153202,C00000261,2021-07-12,2023-12-06,Second Class,Consumer,FUR-CH-10004698,Furniture,Chairs,396.802,7
US-2015-153813,C00000097,2020-09-22,2023-12-06,Standard Class,Home Office,OFF-AP-10002457,Office Supplies,Appliances,62.79,3
US-2015-154683,C00000599,2022-02-27,2023-12-06,Standard Class,Consumer,TEC-PH-10002834,Technology,Phones,539.97,3
US-2015-155411,C00000612,2020-10-08,2023-12-06,Standard Class,Consumer,FUR-CH-10004886,Furniture,Chairs,230.28,3
US-2015-157476,C00000917,2022-11-03,2023-12-06,Standard Class,Consumer,OFF-BI-10002432,Office Supplies,Binders,8.096,2
US-2015-158450,C00000892,2020-03-08,2023-12-06,Second Class,Home Office,OFF-EN-10004459,Office Supplies,Envelopes,12.224,2
US-2015-150966,C00000331,2022-07-30,2023-12-07,First Class,Corporate,FUR-FU-10004963,Furniture,Furnishings,35,4
US-2015-151707,C00000782,2022-03-16,2023-12-07,Second Class,Consumer,FUR-TA-10001307,Furniture,Tables,209.67,1
US-2015-152881,C00000873,2020-03-16,2023-12-07,Second Class,Home Office,OFF-BI-10003476,Office Supplies,Binders,45.84,8
US-2015-155468,C00000322,2022-05-11,2023-12-07,Second Class,Consumer,FUR-CH-10001714,Furniture,Chairs,120.712,1
US-2015-158345,C00000731,2020-10-17,2023-12-07,Standard Class,Corporate,OFF-EN-10001434,Office Supplies,Envelopes,210.84,4
US-2015-159542,C00001012,2023-10-19,2023-12-07,First Class,Consumer,FUR-FU-10003798,Furniture,Furnishings,79.12,5
US-2015-152299,C00000561,2022-07-15,2023-12-08,Standard Class,Corporate,OFF-PA-10003039,Office Supplies,Paper,278.82,9
US-2015-152765,C00000019,2022-09-13,2023-12-08,Standard Class,Consumer,TEC-AC-10002926,Technology,Accessories,99.98,2
US-2015-157092,C00000965,2022-07-10,2023-12-08,First Class,Home Office,OFF-ST-10001490,Office Supplies,Storage,1606.23,9
US-2015-157703,C00000286,2022-11-10,2023-12-08,Standard Class,Corporate,OFF-AR-10003183,Office Supplies,Art,6.68,2
US-2015-160323,C00000063,2021-06-20,2023-12-08,Second Class,Consumer,FUR-FU-10000732,Furniture,Furnishings,20.096,4
US-2015-152178,C00000702,2020-10-16,2023-12-09,Second Class,Corporate,TEC-PH-10001750,Technology,Phones,52.792,1
US-2015-152211,C00000776,2023-01-10,2023-12-09,Standard Class,Home Office,OFF-PA-10000740,Office Supplies,Paper,45.68,2
US-2015-153186,C00000769,2021-02-22,2023-12-09,Second Class,Home Office,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2
US-2015-153474,C00000970,2022-06-10,2023-12-09,Standard Class,Consumer,TEC-AC-10003614,Technology,Accessories,27.816,3
US-2015-155858,C00000841,2023-08-24,2023-12-09,Standard Class,Home Office,FUR-FU-10004960,Furniture,Furnishings,91.92,4
US-2015-156452,C00000253,2023-02-17,2023-12-09,Same Day,Consumer,FUR-FU-10000794,Furniture,Furnishings,18.28,2
US-2015-157230,C00000164,2021-06-08,2023-12-09,Standard Class,Corporate,FUR-CH-10002439,Furniture,Chairs,291.1,5
US-2015-157393,C00000555,2023-05-21,2023-12-09,Second Class,Consumer,TEC-PH-10004006,Technology,Phones,206.1,5
US-2015-159293,C00000992,2021-04-29,2023-12-09,Same Day,Consumer,OFF-PA-10002986,Office Supplies,Paper,10.688,2
US-2015-153114,C00001051,2022-05-02,2023-12-10,Second Class,Consumer,OFF-PA-10001497,Office Supplies,Paper,109.92,2
US-2015-153590,C00000588,2023-07-27,2023-12-10,Standard Class,Consumer,OFF-AR-10002804,Office Supplies,Art,3.912,1
US-2015-156360,C00000379,2020-12-04,2023-12-10,First Class,Corporate,TEC-AC-10002718,Technology,Accessories,102.13,7
US-2015-157276,C00000273,2020-08-31,2023-12-10,First Class,Home Office,OFF-FA-10001135,Office Supplies,Fasteners,3.168,2
US-2015-157941,C00000129,2023-04-24,2023-12-10,First Class,Corporate,OFF-ST-10001496,Office Supplies,Storage,720.76,5
US-2015-158830,C00000338,2022-11-09,2023-12-10,Standard Class,Corporate,OFF-LA-10001613,Office Supplies,Labels,4.608,2
US-2015-151071,C00000672,2022-12-23,2023-12-11,Second Class,Consumer,FUR-CH-10002084,Furniture,Chairs,368.97,3
US-2015-151984,C00000860,2021-05-16,2023-12-11,First Class,Consumer,FUR-FU-10004020,Furniture,Furnishings,38.29,7
US-2015-152474,C00000029,2023-04-21,2023-12-11,Same Day,Consumer,OFF-EN-10004030,Office Supplies,Envelopes,14.48,5
US-2015-153551,C00000566,2022-04-22,2023-12-11,First Class,Consumer,FUR-BO-10004409,Furniture,Bookcases,241.332,5
US-2015-157207,C00000759,2020-07-25,2023-12-11,Standard Class,Consumer,FUR-CH-10004540,Furniture,Chairs,47.992,2
US-2015-159992,C00000999,2020-09-03,2023-12-11,First Class,Corporate,TEC-PH-10003645,Technology,Phones,161.61,1
US-2015-151075,C00000162,2023-01-23,2023-12-12,Standard Class,Consumer,TEC-AC-10002001,Technology,Accessories,383.976,3
US-2015-151223,C00000308,2023-12-06,2023-12-12,Standard Class,Home Office,FUR-CH-10000665,Furniture,Chairs,271.764,2
US-2015-151695,C00000769,2023-04-08,2023-12-12,First Class,Home Office,OFF-PA-10003673,Office Supplies,Paper,67.8,10
US-2015-153019,C00000726,2020-08-05,2023-12-12,Standard Class,Consumer,FUR-TA-10003715,Furniture,Tables,1256.22,6
US-2015-153190,C00000003,2022-12-31,2023-12-12,Standard Class,Consumer,OFF-PA-10002377,Office Supplies,Paper,117.456,3
US-2015-154385,C00000664,2020-08-04,2023-12-12,Standard Class,Corporate,FUR-FU-10000221,Furniture,Furnishings,6.096,3
US-2015-158978,C00000822,2022-06-05,2023-12-12,Second Class,Consumer,OFF-PA-10003424,Office Supplies,Paper,8.904,3
US-2015-152652,C00000324,2020-02-11,2023-12-13,Standard Class,Consumer,OFF-EN-10001335,Office Supplies,Envelopes,35.008,4
US-2015-155224,C00000715,2020-02-07,2023-12-13,Standard Class,Consumer,OFF-EN-10002621,Office Supplies,Envelopes,23.472,3
US-2015-157750,C00000797,2023-02-22,2023-12-13,First Class,Corporate,FUR-CH-10003298,Furniture,Chairs,261.96,2
US-2015-159617,C00000575,2023-11-04,2023-12-13,Standard Class,Consumer,OFF-ST-10000046,Office Supplies,Storage,258.48,2
US-2015-160503,C00000031,2020-07-02,2023-12-13,Standard Class,Consumer,FUR-FU-10004270,Furniture,Furnishings,25.08,6
US-2015-151691,C00000484,2020-12-04,2023-12-14,First Class,Consumer,OFF-BI-10003707,Office Supplies,Binders,18.312,4
US-2015-152693,C00000125,2022-06-05,2023-12-14,Standard Class,Corporate,OFF-PA-10000533,Office Supplies,Paper,15.696,3
US-2015-154351,C00000206,2021-07-01,2023-12-14,First Class,Home Office,OFF-BI-10003291,Office Supplies,Binders,7.857,3
US-2015-154667,C00000666,2023-07-25,2023-12-14,Standard Class,Consumer,OFF-ST-10001228,Office Supplies,Storage,31.16,2
US-2015-155664,C00000223,2022-02-06,2023-12-14,Standard Class,Home Office,TEC-PH-10003601,Technology,Phones,824.95,5
US-2015-158105,C00000512,2022-01-08,2023-12-14,Same Day,Consumer,OFF-FA-10003021,Office Supplies,Fasteners,12.032,8
US-2015-158275,C00000556,2022-07-20,2023-12-14,Standard Class,Consumer,OFF-BI-10004022,Office Supplies,Binders,4.448,2
US-2015-159184,C00000417,2021-05-16,2023-12-14,Standard Class,Home Office,OFF-FA-10004248,Office Supplies,Fasteners,9.02,2
US-2015-159473,C00000448,2021-07-22,2023-12-14,Standard Class,Corporate,TEC-AC-10002473,Technology,Accessories,141.9,5
US-2015-154347,C00000169,2020-07-07,2023-12-15,Second Class,Consumer,OFF-LA-10004093,Office Supplies,Labels,7.31,1
US-2015-157647,C00000746,2022-06-11,2023-12-15,Standard Class,Consumer,OFF-PA-10002666,Office Supplies,Paper,21.744,3
US-2015-158915,C00000727,2023-06-09,2023-12-15,Standard Class,Corporate,OFF-BI-10002854,Office Supplies,Binders,22.424,1
US-2015-159086,C00000105,2022-05-24,2023-12-15,Standard Class,Consumer,OFF-EN-10001028,Office Supplies,Envelopes,28.752,3
US-2015-159228,C00000586,2020-01-01,2023-12-15,Standard Class,Consumer,OFF-BI-10004817,Office Supplies,Binders,9.584,1
US-2015-150931,C00000827,2022-10-11,2023-12-16,Standard Class,Home Office,FUR-TA-10002530,Furniture,Tables,452.94,3
US-2015-151327,C00000407,2020-08-13,2023-12-16,Second Class,Corporate,OFF-PA-10003936,Office Supplies,Paper,15.552,3
US-2015-155237,C00000623,2021-07-04,2023-12-16,Standard Class,Consumer,TEC-AC-10002402,Technology,Accessories,191.976,3
US-2015-157268,C00000889,2021-11-13,2023-12-16,Standard Class,Home Office,OFF-ST-10004950,Office Supplies,Storage,15.51,1
US-2015-157719,C00000830,2022-11-01,2023-12-16,Same Day,Home Office,OFF-ST-10002485,Office Supplies,Storage,52.752,3
US-2015-157734,C00001051,2023-11-15,2023-12-16,Second Class,Consumer,FUR-FU-10004020,Furniture,Furnishings,8.752,4
US-2015-160064,C00000546,2020-06-27,2023-12-16,Second Class,Consumer,OFF-AR-10001940,Office Supplies,Art,13.12,4
US-2015-150641,C00000321,2020-01-28,2023-12-17,Standard Class,Consumer,TEC-PH-10001619,Technology,Phones,587.97,3
US-2015-151224,C00000571,2023-03-01,2023-12-17,Standard Class,Home Office,OFF-ST-10001526,Office Supplies,Storage,1443.96,12
US-2015-155766,C00000057,2020-10-30,2023-12-17,First Class,Corporate,OFF-AR-10000380,Office Supplies,Art,60.768,2
US-2015-155913,C00000851,2021-03-17,2023-12-17,Second Class,Home Office,OFF-BI-10000829,Office Supplies,Binders,22.45,5
US-2015-155989,C00000899,2020-12-21,2023-12-17,Standard Class,Consumer,TEC-PH-10001809,Technology,Phones,299.9,2
US-2015-157007,C00000327,2020-09-11,2023-12-17,Standard Class,Consumer,FUR-CH-10004287,Furniture,Chairs,220.96,1
US-2015-158370,C00000429,2023-06-28,2023-12-17,Standard Class,Consumer,OFF-PA-10001471,Office Supplies,Paper,21.93,3
US-2015-158767,C00001017,2023-10-24,2023-12-17,Standard Class,Consumer,FUR-FU-10004006,Furniture,Furnishings,102.36,3
US-2015-160277,C00000481,2023-07-12,2023-12-17,Standard Class,Consumer,OFF-BI-10000216,Office Supplies,Binders,11.673,3
US-2015-150791,C00000170,2020-07-03,2023-12-18,First Class,Consumer,FUR-TA-10002533,Furniture,Tables,292.1,4
US-2015-151153,C00000879,2021-02-14,2023-12-18,Standard Class,Consumer,OFF-BI-10003291,Office Supplies,Binders,17.46,2
US-2015-152259,C00000707,2021-05-31,2023-12-18,Standard Class,Corporate,FUR-CH-10004675,Furniture,Chairs,1526.56,7
US-2015-153565,C00000136,2021-12-11,2023-12-18,Standard Class,Consumer,TEC-AC-10001553,Technology,Accessories,40.776,3
US-2015-155783,C00000106,2023-05-23,2023-12-18,Standard Class,Consumer,OFF-BI-10004817,Office Supplies,Binders,10.782,3
US-2015-156470,C00000424,2020-05-31,2023-12-18,Standard Class,Corporate,OFF-FA-10001229,Office Supplies,Fasteners,12.576,4
US-2015-157468,C00000239,2022-03-04,2023-12-18,Same Day,Consumer,OFF-ST-10000689,Office Supplies,Storage,563.4,4
US-2015-159034,C00000832,2021-01-12,2023-12-18,Same Day,Consumer,TEC-PH-10001578,Technology,Phones,1295.84,4
US-2015-160123,C00000850,2022-03-23,2023-12-18,First Class,Corporate,OFF-AP-10002906,Office Supplies,Appliances,2.22,1
US-2015-150730,C00000276,2023-07-17,2023-12-19,Same Day,Consumer,OFF-AR-10003251,Office Supplies,Art,4.448,2
US-2015-151507,C00000889,2021-01-19,2023-12-19,Second Class,Home Office,OFF-AR-10001953,Office Supplies,Art,70.368,2
US-2015-155914,C00000871,2021-10-20,2023-12-19,Standard Class,Corporate,OFF-AR-10004165,Office Supplies,Art,15.96,7
US-2015-156680,C00000231,2023-02-27,2023-12-19,Standard Class,Home Office,OFF-BI-10002813,Office Supplies,Binders,3.96,10
US-2015-157410,C00000366,2020-08-16,2023-12-19,First Class,Consumer,FUR-BO-10003966,Furniture,Bookcases,290.666,2
US-2015-159188,C00000369,2020-01-17,2023-12-19,Second Class,Home Office,FUR-TA-10002041,Furniture,Tables,215.148,2
US-2015-150952,C00000970,2021-10-16,2023-12-20,First Class,Home Office,OFF-BI-10001670,Office Supplies,Binders,45.24,4
US-2015-153490,C00000022,2023-05-31,2023-12-20,Standard Class,Corporate,OFF-PA-10001166,Office Supplies,Paper,10.368,2
US-2015-154047,C00000894,2021-06-15,2023-12-20,Standard Class,Corporate,OFF-AR-10001919,Office Supplies,Art,1.504,1
US-2015-154763,C00000367,2023-03-23,2023-12-20,First Class,Corporate,OFF-PA-10000565,Office Supplies,Paper,111.96,2
US-2015-157929,C00000690,2021-10-18,2023-12-20,Standard Class,Corporate,FUR-FU-10001196,Furniture,Furnishings,11.54,2
US-2015-159488,C00000532,2023-12-25,2023-12-20,Standard Class,Corporate,OFF-PA-10000919,Office Supplies,Paper,155.04,4
US-2015-159791,C00000314,2020-08-15,2023-12-20,Standard Class,Consumer,OFF-ST-10004186,Office Supplies,Storage,665.88,6
US-2015-150820,C00000934,2022-05-03,2023-12-21,Standard Class,Home Office,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1
US-2015-151313,C00000966,2023-04-21,2023-12-21,First Class,Consumer,FUR-FU-10002396,Furniture,Furnishings,25.16,2
US-2015-153429,C00000752,2020-02-21,2023-12-21,Second Class,Home Office,OFF-PA-10000143,Office Supplies,Paper,25.344,6
US-2015-155138,C00000909,2022-05-24,2023-12-21,Standard Class,Home Office,TEC-MA-10000045,Technology,Machines,2321.9,2
US-2015-155499,C00000500,2023-07-13,2023-12-21,First Class,Consumer,OFF-BI-10003460,Office Supplies,Binders,2.628,2
US-2015-158637,C00000029,2020-11-06,2023-12-21,First Class,Corporate,OFF-AR-10001915,Office Supplies,Art,31.776,4
US-2015-160130,C00000923,2020-09-04,2023-12-21,Standard Class,Corporate,FUR-FU-10000747,Furniture,Furnishings,183.92,4
US-2015-155303,C00000750,2021-03-25,2023-12-22,Standard Class,Consumer,FUR-FU-10003601,Furniture,Furnishings,276.69,3
US-2015-157889,C00000357,2022-12-02,2023-12-22,Standard Class,Consumer,OFF-LA-10003663,Office Supplies,Labels,9.248,4
US-2015-158422,C00000095,2023-08-08,2023-12-22,Same Day,Consumer,TEC-AC-10000158,Technology,Accessories,71.98,2
US-2015-151108,C00000611,2020-09-23,2023-12-23,Second Class,Corporate,TEC-PH-10002115,Technology,Phones,263.96,5
US-2015-152465,C00000437,2023-04-03,2023-12-23,Standard Class,Consumer,TEC-AC-10002402,Technology,Accessories,127.984,2
US-2015-154590,C00000097,2023-12-21,2023-12-23,Standard Class,Consumer,OFF-AR-10004042,Office Supplies,Art,71.92,4
US-2015-154688,C00000273,2023-04-16,2023-12-23,Second Class,Consumer,TEC-AC-10004633,Technology,Accessories,16.776,3
