JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0000787,0,Resin-Coated Sand,127.1,Slickwater,331.2,2339.1,0.0863,1.631,654.1,31.7,4156,12,31.5,0.0,0,Carbonate,0.1138
JOB-0014578,0,White Sand,417.3,Slickwater,1061.0,3038.9,0.1042,0.456,2225.5,38.5,4582,40,45.3,4.85,0,Carbonate,0.5004
JOB-0012192,1,White Sand,310.5,Hybrid,882.4,3367.0,0.1832,2.405,1434.5,54.0,4967,24,49.7,1.94,1,Carbonate,0.7966
JOB-0012653,0,White Sand,297.9,Slickwater,600.3,2368.6,0.0834,1.115,1486.4,61.9,4123,19,63.7,5.05,0,Shale,0.2627
JOB-0013344,1,White Sand,396.5,Slickwater,420.7,3303.9,0.0757,2.942,1884.9,49.6,5038,36,52.0,3.9,1,Shale,0.2641
JOB-0006448,1,Resin-Coated Sand,366.1,Slickwater,555.6,2766.2,0.1967,2.101,1946.6,53.2,4273,26,50.3,3.54,0,Carbonate,0.8724
JOB-0015974,1,Ceramic,299.4,Slickwater,898.0,4009.6,0.123,5.583,1955.2,38.1,6647,36,42.4,2.19,0,Shale,0.5426
JOB-0006662,1,White Sand,335.6,Crosslinked Gel,727.3,2172.1,0.1914,24.609,1851.5,51.6,3945,33,54.5,3.7,0,Shale,0.9735
JOB-0019687,0,Brown Sand,328.1,Crosslinked Gel,586.3,2427.3,0.088,0.819,2162.2,61.8,4306,29,70.8,4.54,1,Shale,0.2227
JOB-0017340,1,Resin-Coated Sand,524.8,Hybrid,1050.6,1854.9,0.1144,1.445,2679.0,46.6,4010,38,42.2,1.64,0,Sandstone,0.8544
JOB-0023058,0,Resin-Coated Sand,343.5,Crosslinked Gel,734.0,2970.4,0.1074,2.731,1711.4,38.7,4101,31,38.9,0.0,0,Sandstone,0.6881
JOB-0003168,1,Ceramic,306.8,Slickwater,432.5,3335.1,0.1285,0.914,1591.4,50.3,7787,25,49.3,5.11,0,Carbonate,0.4907
JOB-0020851,1,Brown Sand,379.9,Hybrid,1373.1,2296.3,0.1671,0.407,2341.9,30.5,4147,42,22.9,0.98,1,Shale,0.5018
JOB-0020753,0,Brown Sand,176.4,Crosslinked Gel,319.1,3185.6,0.0932,6.611,799.9,47.1,5701,15,47.3,3.65,0,Shale,0.2078
JOB-0004285,1,Ceramic,489.8,Slickwater,1020.1,3085.3,0.1171,1.389,2235.7,35.8,4897,35,40.9,3.78,0,Shale,0.5323
JOB-0006573,1,White Sand,388.2,Slickwater,1354.5,3372.8,0.153,0.396,2569.5,41.2,5217,42,44.3,0.0,1,Sandstone,0.7433
JOB-0008596,1,White Sand,370.6,Slickwater,1063.9,3511.0,0.1524,6.59,2644.2,61.3,5495,35,64.6,4.27,0,Sandstone,0.9024
JOB-0021033,1,White Sand,482.4,Slickwater,1548.4,3002.3,0.1091,0.804,2767.8,41.8,3885,48,42.9,0.32,0,Shale,0.7233
JOB-0010593,1,White Sand,337.4,Slickwater,1011.0,3288.7,0.1187,1.171,1864.1,51.7,5345,25,44.4,3.47,0,Sandstone,0.3117
JOB-0003632,1,Brown Sand,421.3,Slickwater,916.5,2737.5,0.2037,0.706,2151.5,43.7,4960,38,42.5,3.07,1,Sandstone,0.7916
JOB-0001772,1,Resin-Coated Sand,771.0,Crosslinked Gel,1418.6,1868.7,0.1967,3.921,2768.3,36.3,3000,40,48.7,2.4,2,Carbonate,0.9303
JOB-0007888,1,White Sand,343.0,Hybrid,900.5,3274.5,0.2068,4.081,1939.5,30.5,5098,35,30.4,2.51,0,Carbonate,0.9139
JOB-0004833,0,Brown Sand,369.6,Crosslinked Gel,972.6,4299.3,0.1442,8.186,2405.5,54.2,6776,37,47.1,3.74,0,Shale,0.8444
JOB-0016497,1,Brown Sand,257.7,Hybrid,924.7,1952.4,0.1675,3.614,2274.6,50.3,4150,38,45.7,0.0,0,Sandstone,0.8589
JOB-0013531,0,Resin-Coated Sand,140.1,Slickwater,272.5,3790.9,0.0488,2.768,1024.2,57.1,4842,19,52.3,0.0,0,Sandstone,0.3012
JOB-0003435,0,Brown Sand,288.5,Crosslinked Gel,516.6,2364.3,0.1302,7.886,1436.7,51.4,4407,24,52.6,2.65,1,Sandstone,0.653
JOB-0004723,0,Resin-Coated Sand,324.8,Slickwater,275.4,2740.7,0.0944,2.532,1690.0,44.5,4360,32,36.5,0.0,2,Sandstone,0.2923
JOB-0016050,1,White Sand,207.2,Slickwater,595.7,2969.9,0.1222,6.185,1017.6,59.6,5030,20,68.3,2.91,1,Carbonate,0.4651
JOB-0018822,1,Brown Sand,384.9,Crosslinked Gel,727.4,2317.4,0.1515,1.119,1827.9,41.8,4131,33,40.0,2.24,1,Sandstone,0.6622
JOB-0003204,1,Resin-Coated Sand,535.6,Slickwater,963.6,2869.8,0.1741,1.674,2913.3,42.0,4570,41,34.7,2.34,0,Sandstone,0.9437
JOB-0014401,0,Resin-Coated Sand,381.1,Hybrid,1082.1,3312.6,0.138,1.416,2088.2,42.3,4978,33,42.1,3.06,1,Carbonate,0.6051
JOB-0007623,1,White Sand,345.8,Crosslinked Gel,600.5,3621.6,0.1615,3.847,1869.0,39.8,5133,34,29.7,2.85,0,Sandstone,0.6555
JOB-0005104,1,Brown Sand,323.5,Crosslinked Gel,839.4,2769.9,0.1158,0.409,1706.0,54.7,4098,28,54.4,2.28,0,Sandstone,0.4683
JOB-0005954,1,Brown Sand,318.3,Slickwater,637.2,3711.2,0.1624,0.939,1926.2,45.9,5270,35,42.6,3.58,0,Carbonate,0.6839
JOB-0005478,1,White Sand,522.9,Slickwater,1330.4,2744.1,0.0781,2.544,2397.0,42.3,4246,42,46.7,2.98,0,Carbonate,0.7864
JOB-0002576,1,Brown Sand,555.6,Hybrid,960.5,3429.0,0.182,11.893,2611.3,51.9,5545,36,50.6,3.6,0,Sandstone,0.9694
JOB-0008772,1,Brown Sand,313.5,Slickwater,334.6,2950.3,0.2114,0.679,1316.0,40.1,5192,14,38.7,2.35,1,Sandstone,0.3886
JOB-0013797,1,Brown Sand,373.0,Hybrid,1065.6,2278.6,0.1744,8.56,2325.4,30.1,4100,32,26.4,0.21,0,Sandstone,0.8695
JOB-0015633,0,White Sand,322.7,Crosslinked Gel,949.7,3295.2,0.1629,8.297,2115.4,29.5,4471,38,30.1,4.39,1,Carbonate,0.6506
JOB-0019094,1,White Sand,490.1,Hybrid,976.0,3047.9,0.1662,0.189,2825.6,44.0,4998,47,40.3,1.97,1,Sandstone,0.7806
JOB-0021717,1,White Sand,393.3,Hybrid,696.1,3049.5,0.1471,0.183,2052.1,48.1,5338,31,50.2,3.52,0,Shale,0.5992
JOB-0003214,1,White Sand,566.7,Slickwater,1407.0,2956.4,0.1284,5.425,2679.6,57.8,4374,46,57.7,0.0,0,Shale,0.9483
JOB-0024952,1,White Sand,251.1,Crosslinked Gel,574.7,2744.4,0.1787,0.862,1707.7,42.6,4488,24,52.8,0.45,3,Carbonate,0.2918
JOB-0000606,1,White Sand,314.7,Slickwater,576.7,2974.8,0.1288,3.119,1815.6,44.2,4999,28,42.8,0.32,0,Shale,0.7522
JOB-0022891,1,White Sand,447.7,Hybrid,1067.1,4124.1,0.1001,0.686,2189.9,31.4,6199,39,30.0,3.29,0,Shale,0.2369
JOB-0015367,1,White Sand,394.6,Crosslinked Gel,1266.3,3157.6,0.1466,16.389,2080.7,71.3,5339,38,67.6,4.46,0,Carbonate,0.9553
JOB-0022460,0,White Sand,409.2,Crosslinked Gel,511.9,2550.5,0.0887,1.005,1825.4,39.2,4760,33,39.1,3.92,1,Sandstone,0.1819
JOB-0006715,1,Resin-Coated Sand,411.9,Hybrid,528.7,3170.8,0.1385,1.34,2025.8,58.3,4875,24,64.2,3.49,0,Carbonate,0.7474
JOB-0010573,1,Ceramic,780.7,Slickwater,1605.5,2585.4,0.1837,1.693,3514.5,34.8,4140,60,38.7,1.75,1,Carbonate,0.9791
JOB-0024917,1,White Sand,751.9,Slickwater,1513.5,2911.2,0.193,1.082,3318.1,22.7,4342,57,22.1,4.53,0,Carbonate,0.9101
JOB-0013971,1,Brown Sand,512.7,Slickwater,1053.8,3251.0,0.1498,2.07,3219.2,18.5,4572,56,14.7,1.51,0,Sandstone,0.7822
JOB-0006265,0,Resin-Coated Sand,507.4,Slickwater,971.1,4373.8,0.1285,0.356,2541.6,44.4,5768,43,45.1,5.0,0,Carbonate,0.6115
JOB-0012194,1,Resin-Coated Sand,487.9,Crosslinked Gel,750.8,2626.7,0.1661,1.002,2590.2,55.6,4202,44,52.3,5.25,0,Carbonate,0.8753
JOB-0019270,1,Brown Sand,255.0,Crosslinked Gel,506.7,4020.6,0.1669,6.352,1786.2,63.6,5228,29,70.9,5.36,0,Carbonate,0.7842
JOB-0021995,1,White Sand,651.7,Slickwater,879.3,2436.1,0.1612,1.216,3190.1,39.5,3938,52,35.1,0.86,0,Shale,0.9404
JOB-0013251,0,White Sand,270.5,Crosslinked Gel,971.6,3635.4,0.14,8.511,2067.9,60.9,5630,35,56.4,0.0,0,Shale,0.8841
JOB-0017803,1,Brown Sand,316.0,Slickwater,850.0,3935.3,0.2133,18.684,1867.7,47.5,5505,36,44.6,2.45,0,Carbonate,0.9629
JOB-0020130,1,Brown Sand,455.1,Slickwater,901.3,3453.8,0.1015,3.172,2360.2,64.5,5400,36,60.6,5.7,1,Carbonate,0.584
JOB-0004338,1,Resin-Coated Sand,554.6,Slickwater,1955.1,2923.6,0.1153,1.53,2875.6,46.0,4814,57,47.4,4.17,0,Shale,0.875
JOB-0022578,0,Ceramic,355.3,Crosslinked Gel,766.3,3684.4,0.0849,1.435,2158.9,58.3,4745,37,63.5,2.3,0,Sandstone,0.663
JOB-0000387,1,White Sand,386.3,Hybrid,656.8,2677.8,0.1402,1.369,1816.8,49.0,4830,26,48.5,3.58,0,Shale,0.6027
JOB-0006991,0,White Sand,187.0,Crosslinked Gel,495.0,3997.3,0.1475,1.843,1293.1,46.6,5979,20,42.7,6.06,0,Sandstone,0.2532
JOB-0008592,1,Brown Sand,396.2,Slickwater,1144.5,2290.6,0.0858,0.355,2598.7,33.3,4225,41,38.3,3.97,0,Sandstone,0.4943
JOB-0017704,0,Brown Sand,297.4,Crosslinked Gel,702.9,3003.4,0.1374,43.2,1632.9,28.4,5321,26,26.6,1.56,0,Sandstone,0.8793
JOB-0002006,1,White Sand,461.2,Slickwater,1441.1,3453.2,0.087,2.826,2475.1,16.4,5584,46,11.6,0.85,0,Sandstone,0.3081
JOB-0001009,0,Brown Sand,373.2,Crosslinked Gel,1031.4,2745.0,0.0542,0.076,2069.6,46.2,4702,31,47.5,3.35,0,Sandstone,0.2273
JOB-0022339,1,Brown Sand,285.8,Crosslinked Gel,995.9,2813.8,0.1524,1.174,1887.7,45.8,4472,39,46.6,3.45,2,Sandstone,0.4238
JOB-0024052,1,White Sand,198.8,Crosslinked Gel,430.8,2119.6,0.2182,2.072,1298.2,37.7,4461,20,37.4,4.59,0,Shale,0.6911
JOB-0015855,1,Resin-Coated Sand,401.6,Hybrid,1015.6,2795.7,0.1832,1.062,2337.3,50.9,4595,37,56.5,2.73,0,Carbonate,0.9256
JOB-0003966,1,Resin-Coated Sand,500.0,Slickwater,1112.7,2595.1,0.0846,0.921,2538.2,32.9,4014,50,30.5,2.28,0,Carbonate,0.5505
JOB-0009729,1,Ceramic,546.6,Slickwater,1691.3,3305.0,0.1122,1.612,3169.7,55.4,4714,51,54.4,1.14,0,Sandstone,0.9532
JOB-0009162,1,Brown Sand,543.3,Hybrid,1021.6,3359.4,0.0888,2.334,2527.5,50.9,4770,41,48.7,6.17,0,Shale,0.6543
JOB-0003852,0,White Sand,427.7,Slickwater,910.6,2334.0,0.1449,0.277,2067.6,38.1,4776,31,41.8,2.04,0,Sandstone,0.5523
JOB-0013007,1,White Sand,208.3,Crosslinked Gel,606.8,3236.2,0.0936,0.394,997.5,51.0,5316,19,60.2,0.76,2,Sandstone,0.0847
JOB-0007827,1,Brown Sand,477.3,Crosslinked Gel,663.6,3990.5,0.1361,0.841,2455.7,43.3,5269,38,52.1,4.0,0,Shale,0.4194
JOB-0003106,1,Ceramic,427.5,Slickwater,781.5,2851.1,0.126,2.24,1882.5,42.5,4255,26,38.4,3.37,0,Carbonate,0.7796
JOB-0007270,1,White Sand,326.4,Hybrid,836.0,3791.9,0.1522,1.32,2225.2,57.3,6017,36,59.7,3.44,0,Sandstone,0.7959
JOB-0000335,1,White Sand,688.6,Hybrid,781.7,1577.0,0.1436,7.606,2735.9,34.1,3155,42,32.7,2.23,0,Sandstone,0.9648
JOB-0012509,1,Brown Sand,336.3,Slickwater,829.6,3088.7,0.1223,0.889,1470.1,48.2,4561,29,51.9,2.11,0,Sandstone,0.4995
JOB-0017280,1,Brown Sand,424.9,Slickwater,1539.1,2981.0,0.1488,4.98,3089.3,41.3,4951,55,46.2,0.83,1,Carbonate,0.9288
JOB-0007356,1,White Sand,227.1,Slickwater,617.3,3003.0,0.1676,4.023,1744.6,42.2,4583,32,46.0,3.3,0,Carbonate,0.8512
JOB-0009132,0,Ceramic,270.2,Slickwater,628.0,3380.6,0.1387,0.229,1593.6,36.7,4981,27,37.2,0.0,1,Carbonate,0.3061
JOB-0020345,0,Brown Sand,205.3,Crosslinked Gel,318.2,2306.3,0.0842,2.013,1317.8,43.2,3367,19,48.8,5.0,0,Carbonate,0.125
JOB-0007529,1,Brown Sand,646.2,Crosslinked Gel,1155.7,1715.5,0.0787,0.084,2998.8,53.7,3057,55,60.0,4.17,0,Carbonate,0.7813
JOB-0016309,1,Brown Sand,361.3,Crosslinked Gel,752.9,2778.0,0.2624,2.392,1449.3,52.8,4599,28,50.0,4.61,0,Shale,0.9387
JOB-0018442,0,Ceramic,364.3,Slickwater,1332.0,2378.8,0.1759,1.105,2518.9,25.3,4451,46,17.2,3.92,0,Shale,0.5555
JOB-0024595,0,White Sand,511.6,Crosslinked Gel,817.9,3168.2,0.1116,2.789,2913.9,48.9,4473,41,47.6,0.01,0,Sandstone,0.8036
JOB-0008657,1,Brown Sand,470.3,Slickwater,558.9,2516.4,0.1405,1.508,2107.5,37.7,3991,35,39.6,3.49,0,Sandstone,0.5942
JOB-0019910,0,White Sand,404.2,Slickwater,612.7,3028.6,0.1537,2.389,2019.9,39.7,4685,24,43.6,3.19,0,Shale,0.7106
JOB-0005114,1,Resin-Coated Sand,521.8,Crosslinked Gel,1029.6,3203.3,0.1441,8.326,3160.7,47.1,5565,47,56.0,2.76,1,Sandstone,0.965
JOB-0000732,1,White Sand,365.0,Slickwater,1374.7,2233.0,0.1351,0.566,2097.2,32.5,3468,46,30.7,6.51,0,Sandstone,0.5525
JOB-0007817,0,Resin-Coated Sand,262.6,Crosslinked Gel,726.2,4259.8,0.1472,1.929,1539.8,37.8,6374,27,32.3,4.73,0,Sandstone,0.4314
JOB-0006385,1,Resin-Coated Sand,247.1,Slickwater,1019.8,2909.6,0.1806,2.453,1844.5,37.5,4697,30,32.8,5.42,1,Sandstone,0.5682
JOB-0023878,0,White Sand,321.6,Slickwater,785.2,3919.7,0.0993,0.59,2730.9,49.6,4699,42,53.1,5.71,1,Shale,0.2541
JOB-0020885,1,Brown Sand,523.0,Slickwater,1019.0,3559.5,0.1356,1.156,2958.4,40.8,5340,46,46.8,0.0,1,Sandstone,0.8331
JOB-0022173,1,Brown Sand,228.2,Slickwater,700.6,2106.6,0.1563,2.149,1520.3,31.2,4266,26,30.8,0.39,0,Sandstone,0.4981
JOB-0010128,0,White Sand,450.5,Crosslinked Gel,1384.4,2025.5,0.1351,9.413,2208.8,36.5,4192,33,30.6,5.6,1,Shale,0.6764
JOB-0001753,0,Brown Sand,307.9,Slickwater,831.6,3370.8,0.1332,1.365,1997.0,37.2,5781,38,43.0,5.35,0,Shale,0.3241
JOB-0024883,1,White Sand,471.5,Slickwater,1344.6,2763.3,0.1753,7.136,2491.5,39.1,4502,44,45.2,2.24,1,Shale,0.8621
JOB-0000055,1,Ceramic,250.6,Crosslinked Gel,1159.3,4078.6,0.1685,0.598,1831.6,41.1,5234,38,42.5,5.35,0,Shale,0.5114
JOB-0003944,0,Resin-Coated Sand,553.1,Slickwater,1138.8,3059.7,0.04,2.965,2731.3,43.5,3880,44,46.4,0.66,1,Shale,0.6383
JOB-0001092,1,White Sand,640.4,Slickwater,1060.7,2942.1,0.2556,8.59,2672.6,29.2,5498,42,24.8,0.0,0,Sandstone,0.9877
JOB-0013742,0,White Sand,510.8,Slickwater,2228.7,2604.3,0.0652,0.244,3640.4,50.2,4735,63,56.2,4.84,1,Sandstone,0.617
JOB-0014545,1,White Sand,512.5,Slickwater,1397.9,2592.5,0.1542,2.717,2682.1,46.8,4636,51,46.2,4.44,0,Shale,0.8968
JOB-0003430,0,Resin-Coated Sand,233.7,Hybrid,460.5,2923.0,0.1338,0.801,991.6,36.6,4965,20,33.1,3.18,0,Sandstone,0.118
JOB-0004464,1,Brown Sand,426.7,Crosslinked Gel,1458.7,2489.4,0.1045,0.25,2597.8,59.9,4727,47,58.8,2.04,0,Sandstone,0.7553
JOB-0010273,0,White Sand,402.4,Crosslinked Gel,1209.7,2716.9,0.0779,3.263,2330.8,56.0,4503,40,59.7,4.55,1,Shale,0.5752
JOB-0020481,1,White Sand,235.6,Hybrid,589.6,3269.9,0.0679,5.097,1728.0,53.6,4609,26,47.4,1.1,0,Shale,0.5033
JOB-0020050,1,Brown Sand,341.3,Slickwater,614.2,2868.9,0.0976,1.788,2041.7,35.3,5053,33,34.0,3.47,0,Sandstone,0.4045
JOB-0021084,1,White Sand,577.0,Slickwater,1162.2,2144.2,0.1395,2.588,2653.5,40.2,3604,50,42.1,3.85,0,Sandstone,0.8764
JOB-0014352,1,Ceramic,468.0,Slickwater,1290.5,3302.0,0.1307,2.434,2791.6,32.8,5621,54,36.6,2.91,0,Sandstone,0.7979
JOB-0011548,1,White Sand,332.5,Hybrid,617.1,3097.2,0.173,2.26,1837.7,41.2,5056,36,38.1,3.37,1,Sandstone,0.7172
JOB-0021079,0,Resin-Coated Sand,332.5,Slickwater,487.5,2703.1,0.1454,1.87,1707.5,49.3,4046,24,50.4,4.08,1,Shale,0.4274
JOB-0002360,1,Brown Sand,277.0,Hybrid,733.3,2875.5,0.1362,0.703,1586.0,54.3,4509,33,47.6,2.6,0,Sandstone,0.5052
JOB-0014454,1,Brown Sand,420.8,Crosslinked Gel,689.8,1947.3,0.2299,1.04,1785.5,46.8,3249,23,47.6,4.45,0,Shale,0.8884
JOB-0004637,1,White Sand,420.7,Crosslinked Gel,509.5,2722.8,0.1523,1.382,2057.5,48.3,4461,28,49.1,5.45,0,Carbonate,0.6811
JOB-0007725,1,Brown Sand,585.3,Slickwater,1384.4,2424.9,0.04,2.697,2699.9,52.3,4013,47,56.9,1.19,0,Sandstone,0.7632
JOB-0001173,0,White Sand,364.6,Crosslinked Gel,486.5,2629.2,0.1704,1.65,1695.0,48.0,4651,25,45.1,3.27,0,Carbonate,0.6719
JOB-0011533,1,White Sand,306.8,Slickwater,1004.8,3517.6,0.1857,0.441,2368.1,16.6,6295,39,14.1,2.7,0,Sandstone,0.4157
JOB-0013050,1,White Sand,354.1,Hybrid,796.4,4111.4,0.2018,8.696,2089.0,26.1,6461,29,22.3,0.0,0,Sandstone,0.8565
JOB-0021481,1,Resin-Coated Sand,318.2,Crosslinked Gel,479.7,2879.7,0.1697,1.841,1391.0,47.9,4580,20,45.8,2.13,0,Sandstone,0.7344
JOB-0001785,0,Ceramic,437.8,Slickwater,808.0,3742.8,0.0699,0.209,2748.0,25.6,5133,45,23.9,3.96,0,Carbonate,0.1426
JOB-0022564,1,Brown Sand,561.3,Slickwater,1206.6,3255.0,0.2174,1.695,2605.3,51.7,4972,41,53.7,1.91,0,Carbonate,0.9618
JOB-0006097,1,Brown Sand,594.1,Hybrid,1268.7,3025.1,0.1743,0.337,2780.8,43.2,5002,50,41.3,4.6,2,Sandstone,0.7952
JOB-0015755,1,Ceramic,578.3,Crosslinked Gel,1362.4,3332.1,0.1196,1.538,2695.4,43.7,5387,47,40.3,4.99,0,Carbonate,0.7437
JOB-0003369,1,White Sand,577.6,Slickwater,1212.7,3639.7,0.0872,5.014,2620.2,40.3,5177,43,38.3,1.18,0,Carbonate,0.8139
JOB-0001783,1,Brown Sand,522.6,Crosslinked Gel,1583.5,3058.4,0.201,2.764,2523.2,27.8,4617,47,21.2,8.33,0,Sandstone,0.8935
JOB-0007487,0,Brown Sand,232.7,Slickwater,375.8,2781.1,0.1801,1.54,1101.8,38.8,4157,16,32.8,1.34,0,Carbonate,0.4298
JOB-0009948,0,White Sand,362.1,Hybrid,935.5,3076.8,0.1852,0.637,1759.4,63.4,5500,37,69.9,2.18,0,Shale,0.7872
JOB-0012179,1,White Sand,368.9,Crosslinked Gel,1017.7,3714.7,0.175,2.059,2459.6,59.7,5454,48,56.5,2.45,0,Sandstone,0.9559
JOB-0018482,1,Brown Sand,425.7,Crosslinked Gel,908.5,2864.2,0.1541,7.8,2820.0,33.3,5084,49,33.0,2.66,0,Sandstone,0.9204
JOB-0022471,1,White Sand,291.2,Slickwater,749.0,3154.4,0.0934,3.321,2022.6,50.5,4675,32,55.1,1.92,0,Carbonate,0.6977
JOB-0004798,1,White Sand,334.6,Crosslinked Gel,826.7,2701.7,0.1564,3.98,1875.7,27.7,4442,31,26.3,4.47,1,Carbonate,0.3988
JOB-0013638,0,White Sand,252.8,Crosslinked Gel,1392.7,2170.0,0.1005,0.566,1874.9,23.0,4600,36,26.0,6.16,0,Sandstone,0.1123
JOB-0005633,1,Brown Sand,679.0,Slickwater,1096.0,3625.7,0.1769,0.996,3580.4,50.3,5409,58,53.3,3.62,0,Carbonate,0.9773
JOB-0010207,1,Resin-Coated Sand,605.5,Slickwater,942.0,2732.6,0.1342,1.996,3318.0,43.1,4424,55,43.4,1.12,0,Carbonate,0.9647
JOB-0001817,0,White Sand,219.0,Crosslinked Gel,530.7,3571.7,0.0753,2.147,1389.3,48.2,5843,22,54.9,2.55,0,Sandstone,0.1361
JOB-0024654,1,Resin-Coated Sand,378.8,Hybrid,1127.8,3199.4,0.1246,6.045,2139.5,46.6,4226,36,39.9,0.87,0,Sandstone,0.9305
JOB-0006167,1,White Sand,522.9,Hybrid,1360.3,2395.5,0.1228,,2898.4,33.4,4045,44,34.0,2.48,1,Sandstone,0.6466
JOB-0007948,0,Brown Sand,510.4,Crosslinked Gel,1326.9,3271.8,0.1172,0.881,2717.7,43.4,5122,48,42.6,3.88,0,Sandstone,0.7842
JOB-0017102,1,White Sand,346.8,Hybrid,873.4,2510.4,0.1549,2.364,2313.6,53.5,3686,35,46.5,3.42,0,Carbonate,0.8343
JOB-0005318,1,White Sand,176.4,Slickwater,424.1,3130.6,0.2475,0.841,994.4,38.2,4901,18,44.5,0.0,0,Sandstone,0.8045
JOB-0022866,0,Resin-Coated Sand,641.4,Slickwater,1307.2,3541.9,0.1035,5.931,2860.3,28.0,5866,50,23.1,4.02,0,Sandstone,0.6846
JOB-0020072,1,Resin-Coated Sand,583.5,Crosslinked Gel,1915.9,3529.8,0.0594,1.73,3014.1,40.2,5284,56,34.5,2.87,0,Shale,0.6542
JOB-0016093,1,White Sand,466.2,Crosslinked Gel,884.1,3413.2,0.2259,1.883,2378.9,34.4,5067,39,35.1,1.48,0,Sandstone,0.951
JOB-0012186,1,Resin-Coated Sand,252.2,Hybrid,679.8,2959.8,0.1563,3.732,1838.1,33.1,4021,30,30.9,1.73,0,Sandstone,0.7092
JOB-0019072,0,White Sand,462.0,Crosslinked Gel,1600.6,2947.8,0.1409,0.669,2333.1,48.7,4071,44,52.4,2.94,1,Sandstone,0.8
JOB-0005639,0,White Sand,381.1,Slickwater,638.1,2832.5,0.0748,6.445,1766.7,37.9,4498,26,30.4,3.36,1,Sandstone,0.2768
JOB-0015042,0,White Sand,480.8,Slickwater,1021.8,3972.7,0.1391,0.977,3010.4,42.7,4746,49,39.5,2.74,0,Shale,0.8174
JOB-0006485,1,Ceramic,333.6,Hybrid,871.3,3185.2,0.1257,0.345,1917.3,56.3,4874,35,51.8,1.24,0,Sandstone,0.7328
JOB-0018503,1,White Sand,466.6,Slickwater,960.8,3481.5,0.0563,0.758,2211.0,66.2,4616,36,71.1,2.24,0,Sandstone,0.7283
JOB-0001858,1,Resin-Coated Sand,446.0,Slickwater,967.5,3068.4,0.1891,2.91,2512.3,54.5,4956,46,52.0,6.71,2,Sandstone,0.8997
JOB-0004658,1,White Sand,804.4,Hybrid,1670.2,2150.2,0.1763,3.437,3689.9,49.4,3971,55,43.6,7.06,0,Carbonate,0.9831
JOB-0008633,0,White Sand,323.9,Slickwater,642.9,2579.1,0.1475,1.807,1791.1,44.5,4694,20,48.0,4.13,1,Sandstone,0.5256
JOB-0020511,1,Brown Sand,150.2,Slickwater,741.6,2989.7,0.1538,9.002,1065.8,51.2,4788,25,50.8,2.96,0,Carbonate,0.6255
JOB-0021919,0,Ceramic,244.3,Crosslinked Gel,989.7,1200.0,0.1072,1.514,1559.6,45.5,3313,31,53.3,2.74,0,Carbonate,0.529
JOB-0012490,1,White Sand,615.9,Hybrid,1260.3,3563.4,0.089,8.378,2577.7,48.8,4917,44,52.0,2.94,1,Carbonate,0.847
JOB-0022318,1,Ceramic,253.7,Crosslinked Gel,1004.5,3091.9,0.1691,0.972,1834.0,44.4,4358,32,42.1,0.29,0,Shale,0.754
JOB-0009508,1,White Sand,554.3,Slickwater,1097.2,2571.3,0.148,3.684,2381.3,34.9,4316,42,32.8,4.23,0,Carbonate,0.8538
JOB-0021228,1,Brown Sand,536.5,Slickwater,1402.6,4210.9,0.066,1.519,2587.9,44.9,6373,45,48.3,5.17,0,Shale,0.5208
JOB-0011752,1,Brown Sand,326.4,Hybrid,798.1,2588.8,0.1377,4.952,2018.4,45.7,3873,29,47.4,5.99,1,Shale,0.6153
JOB-0000647,1,Ceramic,297.9,Crosslinked Gel,878.0,2501.6,0.1438,0.428,2173.6,53.7,4405,33,59.6,6.87,0,Sandstone,0.6721
JOB-0018356,1,White Sand,163.8,Slickwater,438.4,2768.2,0.0798,1.045,784.4,57.1,3999,15,53.6,0.98,0,Shale,0.2434
JOB-0021042,0,Brown Sand,399.2,Slickwater,275.1,2567.7,0.1476,0.813,2003.9,33.8,4544,23,34.7,3.41,0,Sandstone,0.598
JOB-0002021,0,White Sand,277.6,Hybrid,749.8,2084.2,0.104,6.047,1650.1,42.2,3680,23,48.8,3.89,0,Sandstone,0.5593
JOB-0018751,1,Ceramic,356.2,Slickwater,1253.6,1520.7,0.0897,6.006,2880.9,44.2,3816,50,43.2,3.25,0,Shale,0.92
JOB-0023644,1,White Sand,311.9,Crosslinked Gel,721.3,2746.4,0.1628,3.545,1635.0,59.0,4793,31,62.1,0.0,0,Shale,0.9252
JOB-0018309,1,Resin-Coated Sand,436.1,Slickwater,1084.5,2717.5,0.163,2.116,2288.8,35.9,4091,35,34.9,1.26,0,Shale,0.8339
JOB-0003736,1,Brown Sand,327.7,Hybrid,1070.4,2583.3,0.1515,1.839,1901.7,54.1,4209,30,46.7,1.39,0,Carbonate,0.7562
JOB-0022146,1,White Sand,167.2,Slickwater,515.5,3014.6,0.1341,1.613,938.7,45.0,4048,20,39.9,2.57,0,Shale,0.3965
JOB-0022083,1,White Sand,542.4,Slickwater,1017.9,3315.4,0.1203,0.724,2721.6,40.2,4742,40,38.9,1.93,1,Sandstone,0.6692
