JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0000387,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,3700.2,0.4889,2240.4,615.2,3515.9,797.4,84.1,145.3,4.49,501.6,50.94,76.8,57.75,24.3,27.0,1.0,2.375,0.5568,0.1356,2900.7
ESPJOB-0000964,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,1890.9,0.0,831.4,854.4,4167.6,877.5,71.8,98.9,4.206,258.8,56.27,164.3,4.37,21.8,22.1,1.0,2.875,0.1246,0.1369,3313.2
ESPJOB-0000810,0,Bab,Carbonate,Single-Stage,ESP-400,2346.3,0.3977,651.5,664.9,2691.3,582.0,65.7,124.4,4.24,311.8,52.68,425.6,14.65,26.5,31.9,1.25,2.375,0.2891,0.1329,2026.3
ESPJOB-0000376,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,2627.9,0.4962,110.0,890.3,4222.6,586.3,72.0,127.1,,377.4,45.66,2.9,4.69,52.6,27.3,0.75,3.5,0.0439,0.1436,3332.4
ESPJOB-0000054,1,Bab,Carbonate,Single-Stage,ESP-538,2074.6,0.1597,169.9,790.4,3768.9,931.8,71.4,110.5,3.339,271.3,66.32,168.0,27.59,18.2,26.4,1.25,3.5,0.1134,0.1308,2978.6
ESPJOB-0000259,1,Bu Hasa,Sandstone,Single-Stage,ESP-538,1618.2,0.4172,254.4,940.1,3283.4,555.3,73.1,103.0,4.153,260.6,47.13,227.8,9.67,27.0,32.9,1.25,4.5,0.1625,0.161,2343.3
ESPJOB-0000193,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,4316.4,0.2648,1194.9,965.8,3314.6,465.4,74.1,156.9,6.266,582.3,56.89,6.6,2.93,21.6,6.8,0.75,2.875,0.1312,0.1349,2348.9
ESPJOB-0000116,0,SARB,Carbonate,Multi-Stage,ESP-400,2731.3,0.1991,429.4,803.0,3782.8,529.9,74.4,106.6,4.703,411.5,60.42,105.2,8.96,11.8,6.2,1.25,2.875,0.1474,0.1507,2979.8
ESPJOB-0000192,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2998.4,0.1551,554.1,742.2,4063.5,862.2,86.9,137.4,3.341,421.6,70.0,253.3,7.44,0.8,22.7,1.5,2.375,0.2529,0.1406,3321.3
ESPJOB-0000319,0,SARB,Carbonate,Smart,ESP-400,3928.5,0.4805,884.0,880.8,3891.9,615.1,72.1,150.8,5.816,535.7,63.38,372.5,11.45,38.1,4.9,1.0,2.875,0.2883,0.1364,3011.1
ESPJOB-0000990,0,Bu Hasa,Sandstone,Multi-Stage,ESP-675,2640.4,0.7841,462.7,597.9,3471.2,659.8,77.3,119.6,4.81,371.9,66.89,11.2,18.36,10.1,51.7,1.0,3.5,0.2204,0.1408,2873.3
ESPJOB-0000121,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,1641.5,0.6843,395.9,1068.9,4009.3,680.9,70.0,101.7,4.455,320.0,46.92,199.5,4.98,8.6,1.7,1.0,2.375,0.208,0.1949,2940.4
ESPJOB-0000325,0,Lower Zakum,Carbonate,Multi-Stage,ESP-400,2690.3,0.1189,672.9,1227.1,3118.7,441.7,64.8,105.5,3.814,370.7,50.92,269.7,20.0,9.4,10.9,0.75,2.875,0.0593,0.1378,1891.5
ESPJOB-0000933,0,Upper Zakum,Shale,Single-Stage,ESP-538,5178.9,0.741,198.8,1300.3,4028.9,605.3,76.6,178.4,5.901,662.7,68.9,589.0,2.37,9.9,46.7,1.0,4.5,0.2122,0.128,2728.6
ESPJOB-0000292,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,3171.3,0.0927,624.3,737.5,3292.8,595.0,67.1,135.3,4.654,377.2,65.25,342.8,5.82,21.4,27.2,1.0,4.5,0.1924,0.1189,2555.3
ESPJOB-0000569,0,Fateh,Sandstone,Multi-Stage,ESP-675,3746.7,0.3262,424.1,850.7,3555.7,725.6,84.1,135.1,4.884,429.2,61.18,370.2,24.98,7.4,20.4,0.75,3.5,0.2318,0.1146,2705.0
ESPJOB-0000777,0,Upper Zakum,Carbonate,Smart,ESP-400,2543.5,0.4015,661.0,745.8,3384.2,780.3,72.3,135.7,4.247,308.8,62.69,294.0,13.01,61.3,20.3,0.75,3.5,0.2343,0.1214,2638.4
ESPJOB-0000568,0,Lower Zakum,Carbonate,Multi-Stage,ESP-400,2879.1,0.5102,322.5,1088.9,3902.8,687.0,86.9,143.2,5.706,356.0,61.92,162.2,6.95,10.6,47.1,1.0,2.875,0.2752,0.1236,2813.9
ESPJOB-0000076,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,3210.2,0.4983,428.6,515.7,2282.0,408.8,79.7,130.1,6.133,449.5,65.58,363.8,20.98,50.4,18.1,1.0,2.875,0.2477,0.14,1766.2
ESPJOB-0000967,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,1821.1,0.9524,539.2,1015.0,3719.3,746.2,63.4,125.1,4.008,305.5,49.73,140.5,24.69,31.4,18.8,1.25,2.375,0.3239,0.1678,2704.3
ESPJOB-0000865,1,Bu Hasa,Carbonate,Single-Stage,ESP-675,633.2,0.5585,587.6,760.1,2682.5,456.7,60.0,90.2,2.694,171.8,51.26,262.7,12.16,23.9,6.4,1.0,3.5,0.1309,0.2713,1922.5
ESPJOB-0000688,1,Fateh,Shale,Multi-Stage,ESP-538,3481.4,0.8609,462.0,703.3,3371.6,770.5,73.4,153.4,5.033,442.7,62.3,131.7,19.21,3.0,2.5,1.25,2.375,0.5586,0.1271,2668.3
ESPJOB-0000142,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,3529.5,0.7583,335.3,361.3,3008.8,655.9,69.4,146.3,4.756,435.1,58.35,260.4,3.32,20.8,4.0,1.25,2.875,0.3659,0.1233,2647.5
ESPJOB-0000038,1,SARB,Sandstone,Multi-Stage,ESP-400,1451.8,0.4286,410.2,936.7,3597.3,833.6,60.5,118.4,4.539,236.7,62.26,300.6,39.79,24.8,19.0,1.0,2.375,0.4432,0.163,2660.6
ESPJOB-0000659,1,Bab,Carbonate,Single-Stage,ESP-562,1665.2,0.548,310.0,889.0,2395.7,411.8,67.1,95.1,4.372,254.1,59.18,177.0,78.32,45.7,24.1,0.5,2.375,0.1685,0.1526,1506.7
ESPJOB-0000591,0,Bab,Shale,Single-Stage,ESP-400,2488.8,0.4415,256.2,653.7,2979.6,697.9,87.9,111.8,3.755,310.3,48.33,138.8,8.74,29.6,21.5,0.75,2.875,0.1157,0.1247,2325.9
ESPJOB-0000609,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,2428.0,0.5442,262.5,958.4,2291.8,391.4,79.4,121.9,4.928,286.9,47.87,53.2,55.59,47.4,12.8,1.0,2.875,0.1431,0.1182,1333.4
ESPJOB-0000005,1,Fateh,Carbonate,Single-Stage,ESP-400,2821.0,0.3745,628.1,695.4,4762.5,1023.3,67.3,124.9,5.289,398.7,61.8,582.9,2.38,30.1,0.1,1.0,2.375,0.4943,0.1413,4067.2
ESPJOB-0000427,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2814.4,0.5517,384.5,834.7,3288.3,446.3,68.5,122.1,4.334,377.8,58.3,139.8,6.66,27.7,40.5,1.0,3.5,0.1456,0.1342,2453.7
ESPJOB-0000064,1,Bab,Sandstone,Single-Stage,ESP-538,2399.1,0.6663,318.9,1205.6,3770.1,500.6,67.3,138.9,5.908,372.3,56.26,537.7,36.89,7.9,0.8,1.0,2.375,0.4579,0.1552,2564.4
ESPJOB-0000392,0,Bab,Sandstone,Multi-Stage,ESP-538,2019.1,0.192,226.5,795.9,2250.2,280.4,83.5,110.1,4.048,346.5,51.59,136.5,6.78,0.6,15.3,1.0,3.5,0.0879,0.1716,1454.3
ESPJOB-0000661,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,1749.6,,419.7,1020.4,3386.5,490.6,71.9,108.3,3.259,257.8,68.78,354.4,33.66,9.6,5.3,1.25,3.5,0.274,0.1473,2366.0
ESPJOB-0000209,0,Fateh,Shale,Single-Stage,ESP-400,3885.9,0.304,443.6,612.8,2515.4,330.9,75.7,147.4,4.084,507.3,60.21,316.1,12.14,41.5,7.0,1.0,2.875,0.2355,0.1305,1902.6
ESPJOB-0000992,0,Bu Hasa,Shale,Multi-Stage,ESP-538,2492.5,0.2977,280.6,1065.9,2685.3,360.7,54.0,114.2,3.956,323.2,57.92,193.7,18.33,6.0,27.1,1.0,2.375,0.0904,0.1297,1619.5
ESPJOB-0000066,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,1419.3,0.5104,543.3,1084.6,3499.4,610.4,62.5,92.7,4.558,318.7,54.0,440.9,28.51,26.2,37.8,1.0,4.5,0.2733,0.2245,2414.8
ESPJOB-0000245,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,4468.9,0.9349,124.6,757.3,2903.1,608.2,87.8,184.7,6.442,570.6,54.62,94.0,33.08,34.9,30.9,1.5,2.375,0.2786,0.1277,2145.8
ESPJOB-0000528,0,SARB,Carbonate,Single-Stage,ESP-400,3105.4,0.2856,646.9,1107.8,3374.3,587.4,63.1,132.5,3.397,429.0,70.0,392.4,29.68,17.6,21.5,1.0,2.875,0.1435,0.1381,2266.5
ESPJOB-0000182,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,2204.1,0.2863,438.4,863.8,3998.8,541.7,85.9,130.7,3.572,303.2,43.42,72.1,6.69,15.3,40.2,1.5,4.5,0.155,0.1376,3135.0
ESPJOB-0000451,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,1735.0,0.4585,746.9,1073.6,3445.2,501.5,79.2,111.6,4.286,264.4,61.04,94.7,17.76,45.2,11.7,0.5,2.875,0.3253,0.1524,2371.6
ESPJOB-0000782,0,Bu Hasa,Carbonate,Smart,ESP-400,3343.5,0.7932,411.9,1039.4,3624.7,680.2,66.0,148.1,6.841,422.0,53.36,61.8,63.11,14.2,18.2,0.75,4.5,0.2837,0.1262,2585.3
ESPJOB-0000577,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,1984.9,0.216,503.2,762.2,2543.0,335.4,83.4,101.1,3.893,277.0,63.46,53.6,18.16,6.2,25.5,1.0,2.875,0.0759,0.1395,1780.8
ESPJOB-0000883,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,2828.6,0.4096,352.8,882.0,3657.3,658.5,73.6,124.2,4.268,342.9,52.31,216.5,75.28,2.7,33.6,1.5,2.875,0.4172,0.1212,2775.3
ESPJOB-0000001,0,Fateh,Shale,Multi-Stage,ESP-562,1569.9,0.6476,324.9,981.6,3188.4,766.3,79.7,110.0,3.851,249.9,59.98,207.8,10.28,16.4,22.2,1.25,2.375,0.2502,0.1592,2206.7
ESPJOB-0000587,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2461.7,0.3698,200.2,1034.9,3592.6,731.3,65.1,122.8,5.662,335.6,44.32,245.5,11.4,9.6,23.6,0.75,3.5,0.1257,0.1363,2557.8
ESPJOB-0000034,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,3367.1,0.0,148.4,1136.0,2852.2,448.8,79.5,122.2,4.304,385.8,67.87,88.9,8.3,41.8,34.2,1.25,2.875,0.0199,0.1146,1716.2
ESPJOB-0000512,0,Bab,Sandstone,Multi-Stage,ESP-562,2446.4,0.5617,977.6,671.3,3301.7,551.5,64.5,132.8,4.714,370.1,59.36,371.1,47.54,57.7,21.3,0.5,2.375,0.2601,0.1513,2630.4
ESPJOB-0000904,0,Fateh,Sandstone,Multi-Stage,ESP-400,3708.1,0.3727,358.0,716.5,3338.4,454.6,66.8,145.1,4.153,508.3,48.53,256.7,43.8,70.9,9.4,0.5,2.375,0.2785,0.1371,2621.9
ESPJOB-0000641,0,Bu Hasa,Shale,Single-Stage,ESP-400,2422.8,0.3986,552.0,909.0,3174.3,386.1,67.9,118.9,4.255,308.9,55.58,477.4,11.6,38.4,34.6,0.5,3.5,0.1718,0.1275,2265.3
ESPJOB-0000719,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,3545.3,0.3764,479.4,829.0,3665.1,495.8,68.7,137.5,4.617,413.4,58.09,288.2,20.15,62.0,34.6,0.75,3.5,0.2102,0.1166,2836.1
ESPJOB-0000435,1,Bab,Carbonate,Smart,ESP-562,1697.1,0.8152,495.3,1282.3,3780.5,856.1,73.9,118.7,3.556,275.2,53.36,290.3,44.37,34.3,10.9,0.75,4.5,0.2942,0.1622,2498.2
ESPJOB-0000599,1,Upper Zakum,Sandstone,Multi-Stage,ESP-675,3205.2,0.812,600.2,958.9,3101.7,662.1,81.9,145.8,5.975,435.3,39.54,409.7,22.51,28.1,6.0,1.0,4.5,0.3475,0.1358,2142.7
ESPJOB-0000929,0,Bab,Carbonate,Single-Stage,ESP-538,1861.3,0.0047,290.0,456.6,1897.3,279.3,82.4,91.0,3.62,276.6,59.62,187.9,45.32,3.1,31.6,0.75,2.375,0.0232,0.1486,1440.7
ESPJOB-0000218,0,Fateh,Carbonate,Single-Stage,ESP-675,3157.1,0.5066,409.4,660.7,3924.6,493.3,73.5,132.6,4.353,440.9,52.67,375.0,43.53,74.1,12.8,1.0,2.875,0.318,0.1397,3263.9
ESPJOB-0000630,1,Bu Hasa,Sandstone,Single-Stage,ESP-675,1938.2,0.6085,180.5,876.3,3641.7,605.5,68.5,114.2,3.177,281.8,55.91,256.6,11.96,28.9,23.7,0.5,3.5,0.174,0.1454,2765.3
ESPJOB-0000077,0,Fateh,Carbonate,Single-Stage,ESP-400,3146.1,0.5075,428.2,963.7,2961.2,684.4,86.1,125.9,6.387,391.6,70.0,11.7,9.65,20.9,21.8,0.75,3.5,0.1357,0.1245,1997.5
ESPJOB-0000151,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,1959.1,0.3319,149.5,1234.4,3663.4,520.2,72.6,116.4,4.679,222.0,70.0,276.6,20.62,20.8,5.1,1.0,2.375,0.2242,0.1133,2429.1
ESPJOB-0000135,0,Bab,Carbonate,Single-Stage,ESP-400,1798.3,0.065,367.2,1237.9,4167.7,742.4,72.6,85.5,1.908,309.1,60.89,437.1,11.01,59.9,41.0,0.5,3.5,0.0239,0.1719,2929.8
ESPJOB-0000633,0,Upper Zakum,Sandstone,Multi-Stage,ESP-562,1886.2,0.3159,277.7,661.1,3983.2,807.8,69.5,117.1,3.498,244.6,55.91,286.2,41.9,17.8,26.1,1.25,3.5,0.1901,0.1297,3322.0
ESPJOB-0000531,0,Bu Hasa,Sandstone,Multi-Stage,ESP-562,1381.6,0.2719,333.5,756.0,2708.6,599.0,75.8,82.8,3.173,242.2,46.27,246.4,34.75,11.4,26.0,1.0,3.5,0.1275,0.1753,1952.6
ESPJOB-0000317,1,Bu Hasa,Carbonate,Single-Stage,ESP-400,2059.0,0.5022,136.3,1166.8,3269.6,738.8,60.4,119.3,4.55,314.1,52.69,329.8,20.12,31.1,12.9,1.25,3.5,0.1489,0.1525,2102.8
ESPJOB-0000069,1,SARB,Carbonate,Multi-Stage,ESP-538,2245.0,0.5318,705.8,777.2,4081.5,844.9,79.9,105.8,2.814,337.3,62.16,160.9,11.81,42.9,32.9,0.75,2.375,0.2806,0.1503,3304.3
ESPJOB-0000514,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,2029.3,0.3585,672.1,1133.0,3537.8,665.3,80.9,108.8,4.573,309.6,48.74,152.2,7.75,1.9,46.1,1.0,2.875,0.2223,0.1526,2404.8
ESPJOB-0000837,1,SARB,Shale,Multi-Stage,ESP-538,2830.2,0.3848,872.1,629.3,4136.4,908.7,66.4,135.9,5.484,414.3,59.36,86.4,17.18,29.8,14.8,0.75,3.5,0.5161,0.1464,3507.1
ESPJOB-0000774,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,4651.9,0.7251,407.5,531.2,3176.7,602.0,86.0,187.4,6.536,567.7,56.43,142.4,26.43,6.5,20.2,1.25,3.5,0.388,0.122,2645.5
ESPJOB-0000537,0,Fateh,Carbonate,Single-Stage,ESP-562,2017.5,0.2151,157.8,869.3,3692.7,903.2,58.7,94.5,4.101,334.5,57.15,123.7,6.27,16.2,8.2,1.25,2.375,0.1161,0.1658,2823.3
ESPJOB-0000384,0,Fateh,Carbonate,Single-Stage,ESP-538,2464.2,0.5761,340.4,1016.4,4226.0,730.9,69.7,125.1,5.104,353.1,59.15,413.9,13.33,24.1,25.1,1.25,2.875,0.3498,0.1433,3209.6
ESPJOB-0000983,0,Bab,Carbonate,Multi-Stage,ESP-675,3092.0,0.1052,311.2,200.0,2601.8,418.5,78.1,126.9,4.343,383.8,69.31,19.7,12.09,10.6,44.5,0.75,2.875,0.1055,0.1241,2401.8
ESPJOB-0000553,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,1788.5,0.0,607.0,579.1,2417.3,528.1,70.8,88.5,3.757,231.2,49.97,255.9,63.69,38.1,30.9,1.25,3.5,0.0937,0.1293,1838.1
ESPJOB-0000407,1,Bab,Carbonate,Multi-Stage,ESP-562,2567.5,0.2751,508.6,631.9,3713.4,542.7,82.2,111.3,2.236,408.5,63.56,351.2,8.95,34.5,32.4,1.5,3.5,0.1077,0.1591,3081.5
ESPJOB-0000361,0,Bab,Carbonate,Single-Stage,ESP-562,3353.3,0.271,501.0,1075.6,4014.0,541.0,71.4,132.6,3.432,426.0,54.06,374.9,8.1,44.7,9.5,1.5,3.5,0.1645,0.127,2938.4
ESPJOB-0000610,1,Bu Hasa,Shale,Single-Stage,ESP-538,3310.3,0.6527,266.6,773.8,3689.1,503.9,78.1,124.6,5.879,426.7,62.56,74.3,10.88,33.3,4.3,0.75,2.375,0.2786,0.1289,2915.3
ESPJOB-0000403,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,3531.9,0.2908,275.9,650.9,2680.0,518.6,91.1,138.7,3.383,439.8,70.0,245.7,71.34,42.2,30.2,1.5,4.5,0.1881,0.1245,2029.1
ESPJOB-0000534,0,Bu Hasa,Shale,Smart,ESP-562,3254.9,0.1519,688.2,1102.2,4081.0,547.8,85.7,123.0,4.311,472.6,66.05,316.5,29.76,39.3,10.0,0.75,2.375,0.2514,0.1452,2978.9
ESPJOB-0000944,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,4451.9,0.6341,558.6,531.7,2123.2,304.5,106.4,158.1,7.028,587.2,62.35,363.7,8.99,19.7,23.3,1.0,4.5,0.3022,0.1319,1591.5
ESPJOB-0000955,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,4281.3,0.6698,407.1,886.6,4239.7,959.6,78.5,163.8,6.446,540.1,56.41,328.4,15.5,10.2,16.0,1.0,3.5,0.5203,0.1261,3353.1
ESPJOB-0000646,0,Fateh,Shale,Single-Stage,ESP-400,2403.7,0.1482,729.7,635.1,3367.1,841.5,80.8,102.0,2.871,353.2,47.16,92.7,20.23,34.6,12.3,0.75,2.875,0.1654,0.147,2732.0
ESPJOB-0000596,0,Bab,Carbonate,Single-Stage,ESP-562,1129.4,0.6593,434.6,1114.9,3521.5,796.3,73.9,91.4,1.988,174.4,64.86,127.8,11.13,25.1,5.4,1.0,2.875,0.0704,0.1544,2406.6
ESPJOB-0000145,0,Bab,Carbonate,Multi-Stage,ESP-400,1659.0,0.407,359.8,859.7,3486.3,706.1,71.7,117.4,3.95,305.8,47.46,322.6,3.41,33.9,16.4,1.0,2.875,0.2913,0.1843,2626.6
ESPJOB-0000093,1,Bab,Sandstone,Single-Stage,ESP-538,2254.4,0.6829,1020.6,664.0,2680.2,342.7,65.7,129.3,4.162,261.8,48.9,368.4,19.95,47.7,19.6,0.75,2.375,0.4587,0.1161,2016.2
ESPJOB-0000455,1,Fateh,Sandstone,Multi-Stage,ESP-538,2523.6,0.5322,308.5,559.0,2668.7,508.5,64.5,124.2,4.287,334.4,44.41,27.8,6.96,69.1,8.5,1.0,3.5,0.1775,0.1325,2109.7
ESPJOB-0000643,0,SARB,Carbonate,Single-Stage,ESP-538,2585.8,0.7489,464.6,982.4,4033.7,836.9,70.3,142.7,5.006,317.9,57.47,232.7,29.68,47.7,25.4,0.5,2.875,0.2983,0.1229,3051.3
ESPJOB-0000055,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2593.1,0.1399,389.8,773.3,2920.4,500.9,85.7,116.8,3.669,363.9,68.46,203.2,11.28,58.5,17.6,0.75,3.5,0.0688,0.1403,2147.1
ESPJOB-0000102,0,Bab,Carbonate,Single-Stage,ESP-562,3944.5,0.7184,584.3,925.1,3956.2,851.1,77.6,142.8,5.646,497.0,68.12,272.3,6.17,15.5,7.4,1.0,2.375,0.3796,0.126,3031.0
ESPJOB-0000619,1,Bab,Carbonate,Smart,ESP-538,555.1,0.3581,259.2,708.8,2926.3,576.8,71.2,79.2,3.345,85.1,36.19,413.3,8.76,69.9,19.1,0.75,4.5,0.0771,0.1533,2217.5
ESPJOB-0000095,0,Fateh,Sandstone,Smart,ESP-400,3627.4,0.5392,464.9,588.5,2872.4,376.5,70.8,139.9,5.119,461.5,59.68,123.9,4.54,21.2,18.0,1.5,2.375,0.1701,0.1272,2283.8
ESPJOB-0000062,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,1075.1,0.3001,1408.3,1002.9,2882.3,715.0,82.6,87.8,4.08,179.9,65.64,193.9,15.52,43.1,14.5,0.75,2.875,0.1974,0.1673,1879.4
ESPJOB-0000746,0,Fateh,Carbonate,Single-Stage,ESP-538,2551.8,0.0782,792.0,873.2,3270.4,514.1,64.7,125.3,2.999,370.8,60.59,6.7,3.58,12.4,19.7,1.0,2.875,0.0433,0.1453,2397.3
ESPJOB-0000196,0,Bab,Carbonate,Single-Stage,ESP-400,796.5,0.6477,522.0,254.1,2322.1,390.8,55.9,95.2,4.546,146.1,51.43,367.0,6.15,30.6,32.1,1.0,2.375,0.3317,0.1834,2068.0
ESPJOB-0000603,0,Lower Zakum,Shale,Single-Stage,ESP-400,2255.6,0.5034,704.4,684.7,2774.3,463.9,61.6,125.2,3.876,256.5,58.83,247.8,1.82,58.5,8.2,1.0,2.875,0.1513,0.1137,2089.5
ESPJOB-0000941,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2785.8,0.1106,627.8,933.2,3916.5,641.2,78.1,119.6,2.812,408.8,70.0,43.3,15.18,31.1,5.9,0.5,2.875,0.086,0.1467,2983.3
ESPJOB-0000394,0,SARB,Carbonate,Smart,ESP-400,2632.3,0.3271,493.4,1459.9,3714.3,692.0,85.9,122.8,2.489,405.4,59.48,222.0,13.04,26.8,2.1,1.25,3.5,0.12,0.154,2254.4
ESPJOB-0000031,1,Lower Zakum,Sandstone,Single-Stage,ESP-538,2914.3,0.6638,345.7,904.8,3550.3,831.9,83.7,136.7,5.145,442.0,67.88,107.7,26.49,20.7,3.8,1.0,2.375,0.4379,0.1517,2645.5
ESPJOB-0000948,0,SARB,Sandstone,Multi-Stage,ESP-538,3013.8,0.6237,368.6,621.8,3329.3,452.4,75.2,131.4,3.919,399.4,64.14,404.1,58.97,14.5,46.0,0.5,2.875,0.4147,0.1325,2707.5
ESPJOB-0000673,0,SARB,Sandstone,Multi-Stage,ESP-400,760.1,0.3951,307.4,917.4,4237.6,823.9,69.6,91.0,3.057,166.2,50.15,113.0,19.03,27.1,19.3,0.5,3.5,0.1484,0.2186,3320.2
ESPJOB-0000794,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,3508.5,0.508,222.8,698.7,3347.1,618.1,76.7,135.3,4.207,398.9,59.58,565.0,26.03,29.6,21.2,1.0,3.5,0.343,0.1137,2648.3
ESPJOB-0000532,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,2670.2,,202.8,443.8,3000.9,547.2,78.1,117.0,4.053,360.9,64.07,240.6,40.53,20.6,12.5,0.5,3.5,0.2796,0.1352,2557.1
ESPJOB-0000466,1,Bab,Carbonate,Single-Stage,ESP-675,842.3,0.3939,471.8,1077.8,3614.4,829.3,67.4,96.5,3.344,172.5,59.35,302.6,7.61,19.5,30.1,0.5,3.5,0.1278,0.2048,2536.6
ESPJOB-0000625,0,Bu Hasa,Shale,Single-Stage,ESP-400,2308.3,0.746,408.3,777.3,3549.9,610.3,75.0,125.4,2.571,304.0,48.15,373.3,6.77,86.1,3.6,0.5,2.375,0.1622,0.1317,2772.5
ESPJOB-0000373,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,1625.6,0.6258,195.5,834.6,3362.4,472.7,63.3,104.8,3.362,236.9,69.33,216.7,46.73,95.0,25.4,1.5,4.5,0.1152,0.1457,2527.8
ESPJOB-0000342,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,1432.4,0.1495,140.0,1234.5,3333.2,678.9,70.7,103.1,4.081,233.7,50.16,49.6,16.6,4.5,23.4,0.5,2.875,0.0636,0.1631,2098.6
ESPJOB-0000962,0,Fateh,Carbonate,Multi-Stage,ESP-538,627.5,0.726,634.4,1172.9,2592.7,586.7,58.0,92.5,3.54,177.6,47.13,303.6,18.99,44.2,31.2,1.0,3.5,0.2058,0.283,1419.8
ESPJOB-0000136,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,3337.6,0.6193,253.8,781.5,3061.1,674.8,79.5,136.3,6.727,466.1,61.23,15.8,8.04,10.1,0.9,0.75,3.5,0.2025,0.1396,2279.5
ESPJOB-0000957,0,Upper Zakum,Sandstone,Smart,ESP-562,3774.2,0.5169,707.2,926.8,3350.7,607.8,76.6,143.1,4.665,439.2,70.0,193.9,21.26,48.5,29.9,0.75,3.5,0.1835,0.1164,2423.9
ESPJOB-0000616,0,Lower Zakum,Carbonate,Smart,ESP-538,2813.1,0.5008,235.6,647.0,2999.9,587.7,87.3,120.6,3.791,407.4,56.12,496.6,8.98,50.1,20.2,1.5,2.875,0.1569,0.1448,2352.9
ESPJOB-0000049,0,Upper Zakum,Carbonate,Multi-Stage,ESP-400,4012.4,0.5242,454.4,785.8,3567.5,486.3,71.6,163.1,5.391,501.4,64.42,130.7,11.14,30.4,29.1,1.0,2.875,0.3219,0.125,2781.7
ESPJOB-0000934,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,2656.8,0.2833,576.4,650.4,2042.4,314.7,68.8,123.0,4.223,380.8,59.31,77.7,13.74,35.7,25.8,1.25,3.5,0.1009,0.1433,1392.0
ESPJOB-0000831,0,Fateh,Carbonate,Single-Stage,ESP-562,2118.4,0.8266,746.3,487.2,3456.7,619.4,77.2,129.4,5.352,294.8,51.49,419.6,24.87,44.6,24.0,1.25,4.5,0.5227,0.1392,2969.5
ESPJOB-0000004,0,SARB,Carbonate,Multi-Stage,ESP-675,3243.3,0.5119,809.6,1073.0,4130.1,784.9,75.2,124.6,4.836,415.9,66.09,273.2,23.0,50.2,7.0,0.75,2.875,0.2977,0.1282,3057.1
ESPJOB-0000463,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2459.7,0.5034,475.8,860.3,3739.0,731.7,75.6,117.1,2.693,285.9,51.34,146.2,82.45,54.0,10.4,1.5,2.875,0.2148,0.1162,2878.7
ESPJOB-0000561,0,Upper Zakum,Carbonate,Smart,ESP-538,1601.3,0.0782,487.2,744.7,3176.1,487.8,78.6,96.0,2.732,222.4,45.69,6.4,7.61,64.4,5.3,1.0,3.5,0.0184,0.1389,2431.4
