JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0000573,0,Bab,Carbonate,Single-Stage,ESP-400,3671.1,0.5438,618.9,449.7,3337.2,724.5,64.5,141.5,3.09,453.4,60.07,63.6,25.69,49.2,40.2,0.75,2.375,0.2264,0.1235,2887.5
ESPJOB-0016909,1,Upper Zakum,Sandstone,Multi-Stage,ESP-538,2141.7,0.2615,382.2,631.9,2556.4,587.8,83.6,118.9,4.092,274.3,51.85,97.7,34.8,29.5,29.2,1.0,2.375,0.1482,0.1281,1924.5
ESPJOB-0006176,0,Bab,Sandstone,Multi-Stage,ESP-538,1192.7,0.0148,686.3,1106.5,4104.5,933.2,62.9,102.8,1.592,266.7,53.68,375.0,23.94,24.9,8.0,0.75,4.5,0.0881,0.2236,2998.0
ESPJOB-0007131,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,3077.8,0.6617,228.1,945.6,3068.8,430.4,67.0,140.8,4.889,326.6,68.89,180.7,4.18,43.5,43.4,0.75,2.875,0.1076,0.1061,2123.1
ESPJOB-0010844,0,Bab,Carbonate,Single-Stage,ESP-400,4062.0,0.1751,362.6,723.0,2980.2,593.8,82.2,133.9,5.49,581.6,50.81,176.7,20.51,42.0,29.5,1.0,4.5,0.1367,0.1432,2257.3
ESPJOB-0001354,0,Upper Zakum,Sandstone,Smart,ESP-562,1932.9,0.4617,231.8,684.5,3043.2,553.0,62.1,105.7,3.94,240.7,53.35,313.7,12.04,18.3,14.9,0.5,2.375,0.1953,0.1245,2358.7
ESPJOB-0009263,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,1432.7,0.5153,637.6,1024.4,3522.7,494.8,76.7,102.2,2.788,278.5,39.51,735.1,5.13,30.4,11.7,0.5,2.375,0.1819,0.1944,2498.3
ESPJOB-0015077,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,1931.1,0.3596,267.9,871.9,3729.0,688.1,65.5,100.1,2.528,338.4,41.89,63.0,36.56,64.1,24.8,1.25,2.875,0.0653,0.1752,2857.1
ESPJOB-0014669,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,2350.8,0.2131,665.4,913.8,2938.5,619.4,74.0,127.9,4.752,324.2,61.48,502.8,24.14,22.9,56.4,1.0,2.375,0.2986,0.1379,2024.7
ESPJOB-0011842,0,SARB,Shale,Multi-Stage,ESP-400,2742.6,0.6489,142.0,1040.6,3836.2,759.5,80.2,141.2,2.322,346.5,47.34,260.9,17.76,75.2,3.8,1.0,2.375,0.1292,0.1263,2795.6
ESPJOB-0016858,0,SARB,Sandstone,Multi-Stage,ESP-400,3643.0,0.2632,228.5,903.4,3631.2,534.4,73.7,130.8,5.22,455.5,64.29,409.9,3.04,28.6,26.3,1.0,2.375,0.0962,0.125,2727.8
ESPJOB-0009575,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,3603.3,0.99,268.7,729.3,3400.8,530.5,86.2,158.5,3.031,453.0,49.16,431.5,10.18,21.1,9.9,1.5,3.5,0.2503,0.1257,2671.5
ESPJOB-0015219,1,SARB,Carbonate,Single-Stage,ESP-538,3059.0,0.1347,1963.7,773.7,3445.1,542.6,86.2,120.4,5.184,377.2,29.23,343.7,22.89,40.8,8.8,1.0,2.375,0.4069,0.1233,2671.4
ESPJOB-0015980,0,SARB,Carbonate,Multi-Stage,ESP-400,985.5,0.3826,332.1,1352.3,3396.4,521.2,65.8,93.6,4.14,167.1,42.4,317.9,90.02,11.5,35.1,1.0,2.375,0.2045,0.1696,2044.1
ESPJOB-0011851,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2641.0,0.6126,296.9,848.4,3310.9,638.5,59.0,124.4,5.179,332.0,40.33,68.1,9.62,18.4,21.4,0.75,2.875,0.2617,0.1257,2462.6
ESPJOB-0001484,0,Bu Hasa,Carbonate,Smart,ESP-538,3925.1,0.99,697.3,952.1,3842.7,550.1,65.9,165.3,6.847,473.9,57.04,89.9,21.56,35.8,27.8,0.5,2.875,0.2839,0.1207,2890.7
ESPJOB-0000691,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,824.9,0.4254,754.1,372.1,2477.4,482.2,65.5,79.4,2.43,164.5,49.9,526.1,44.18,24.8,8.2,0.5,2.375,0.1599,0.1995,2105.3
ESPJOB-0018715,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2712.6,0.3869,403.6,873.0,2294.4,395.3,74.6,128.8,5.802,334.9,36.54,522.8,4.39,55.0,23.6,0.75,2.375,0.1414,0.1234,1421.4
ESPJOB-0003982,1,Fateh,Sandstone,Single-Stage,ESP-562,2074.3,0.5811,844.1,598.3,2690.9,487.6,81.2,114.0,5.517,321.5,56.96,304.6,52.66,23.5,50.2,1.0,2.375,0.4858,0.155,2092.7
ESPJOB-0000386,1,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2380.0,0.596,531.9,699.4,2867.6,596.1,74.1,130.1,3.113,347.3,52.48,97.6,7.17,0.6,22.6,1.25,4.5,0.2085,0.1459,2168.2
ESPJOB-0009401,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,4239.1,0.7708,443.8,418.6,2709.7,446.3,80.2,159.5,5.221,532.2,61.51,297.0,15.35,47.6,11.5,0.75,4.5,0.4727,0.1255,2291.1
ESPJOB-0004762,0,Fateh,Sandstone,Single-Stage,ESP-675,4047.5,0.2356,794.3,1129.6,4263.7,561.4,83.0,139.9,5.125,525.4,66.33,299.2,18.77,40.4,59.4,0.75,2.375,0.2046,0.1298,3134.0
ESPJOB-0000602,0,Bu Hasa,Carbonate,Smart,ESP-538,3218.8,0.4464,373.9,813.0,3798.9,829.3,77.1,138.2,3.977,409.2,58.46,8.2,12.49,30.6,16.8,1.0,2.875,0.1679,0.1271,2986.0
ESPJOB-0009923,0,SARB,Carbonate,Multi-Stage,ESP-562,485.3,0.1084,813.3,849.6,3179.4,575.1,73.1,78.2,2.356,96.4,42.63,422.3,5.61,53.4,10.7,1.0,4.5,0.0632,0.1986,2329.8
ESPJOB-0002759,1,Lower Zakum,Sandstone,Single-Stage,ESP-538,1787.1,0.4789,232.6,871.4,3596.5,594.8,74.4,101.6,5.426,240.4,49.88,180.1,69.86,39.8,16.5,0.75,2.375,0.2469,0.1345,2725.1
ESPJOB-0019980,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2512.4,0.2061,157.1,821.5,3935.8,793.0,86.7,132.0,4.41,362.2,42.95,190.3,126.6,15.5,31.9,0.75,3.5,0.2262,0.1442,3114.4
ESPJOB-0016152,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,1957.4,0.5811,167.1,870.8,3181.3,725.3,64.8,112.5,3.399,237.4,58.85,291.2,8.38,20.8,35.1,0.5,2.875,0.1491,0.1213,2310.5
ESPJOB-0000835,0,Fateh,Carbonate,Single-Stage,ESP-538,4030.4,0.005,696.9,550.7,1467.5,358.5,62.7,130.6,4.394,493.4,56.45,236.4,12.81,72.9,16.0,1.25,3.5,0.0806,0.1224,916.8
ESPJOB-0005133,0,Fateh,Sandstone,Single-Stage,ESP-538,2692.4,0.5905,243.6,1061.9,3403.4,657.0,88.2,116.5,4.403,396.3,56.63,258.1,10.16,15.5,17.9,1.0,3.5,0.224,0.1472,2341.5
ESPJOB-0005652,1,Bab,Carbonate,Multi-Stage,ESP-675,3150.2,0.3944,239.8,868.7,2658.6,436.2,63.2,135.8,6.062,450.4,68.6,215.5,18.61,47.1,8.5,0.75,4.5,0.1198,0.143,1789.8
ESPJOB-0019067,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,3186.4,0.3197,444.4,711.1,2854.4,362.4,57.4,126.5,,408.9,51.65,262.5,15.33,56.0,8.6,0.75,3.5,0.15,0.1283,2143.3
ESPJOB-0019476,1,Bab,Carbonate,Single-Stage,ESP-538,3686.4,0.5781,1426.7,845.8,3211.1,584.7,69.3,152.4,4.736,438.7,56.77,139.2,23.88,17.9,33.1,1.0,4.5,0.3452,0.119,2365.2
ESPJOB-0014452,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,2378.3,0.0967,839.5,545.5,2423.5,510.0,83.9,124.0,3.095,339.1,46.61,19.7,14.93,4.3,16.6,1.0,2.875,0.0762,0.1426,1878.0
ESPJOB-0018141,0,Upper Zakum,Shale,Single-Stage,ESP-400,2119.3,0.3843,458.2,541.7,2983.8,456.3,64.1,114.1,2.816,260.7,50.85,132.5,0.5,16.3,7.8,1.25,4.5,0.196,0.123,2442.0
ESPJOB-0007791,1,Upper Zakum,Shale,Single-Stage,ESP-538,2664.8,0.4537,99.0,890.3,3373.8,705.5,79.3,130.0,4.164,335.3,52.94,263.5,6.2,12.9,10.6,0.5,3.5,0.1388,0.1258,2483.6
ESPJOB-0018537,0,Upper Zakum,Sandstone,Smart,ESP-400,511.4,0.3405,411.8,810.8,3032.2,639.8,75.8,79.7,2.202,130.8,45.34,151.4,3.25,22.2,12.1,0.5,2.875,0.0605,0.2558,2221.4
ESPJOB-0005475,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2692.5,0.0873,346.7,867.1,3516.5,854.7,77.7,108.0,2.302,407.9,60.09,209.9,16.42,29.7,24.4,0.5,4.5,0.1047,0.1515,2649.4
ESPJOB-0009150,1,Upper Zakum,Carbonate,Multi-Stage,ESP-400,4514.5,0.1858,315.3,631.7,2252.4,277.5,81.0,161.4,4.528,547.3,64.32,359.8,54.25,11.2,38.3,1.0,2.375,0.1456,0.1212,1620.7
ESPJOB-0015381,0,Bu Hasa,Shale,Multi-Stage,ESP-400,1459.4,0.378,1060.0,698.9,3488.0,684.8,66.3,84.6,3.472,222.2,63.75,159.7,14.87,31.6,44.0,0.75,2.875,0.1673,0.1522,2789.1
ESPJOB-0019895,1,Lower Zakum,Carbonate,Multi-Stage,ESP-538,2708.4,0.661,969.2,731.9,3454.9,665.1,70.6,142.5,4.72,394.8,70.0,623.9,10.78,19.4,10.2,1.0,3.5,0.6009,0.1458,2723.0
ESPJOB-0008357,0,Bab,Sandstone,Multi-Stage,ESP-538,3423.3,0.5286,195.9,1012.3,3514.3,841.5,71.4,119.4,5.322,429.0,50.58,33.0,10.45,19.0,43.8,1.0,2.875,0.1258,0.1253,2502.0
ESPJOB-0001945,0,Lower Zakum,Carbonate,Smart,ESP-675,3709.4,0.5241,686.1,562.3,2863.8,377.2,94.0,155.0,5.122,478.7,61.88,398.8,20.92,25.9,46.9,1.25,4.5,0.236,0.1291,2301.5
ESPJOB-0001903,0,Bab,Sandstone,Multi-Stage,ESP-562,1676.3,0.144,116.9,1088.1,3617.0,822.6,84.8,106.2,3.901,245.2,56.99,445.4,14.64,77.0,14.0,1.5,2.875,0.1228,0.1463,2528.9
ESPJOB-0017097,1,Bu Hasa,Sandstone,Single-Stage,ESP-538,1394.6,0.4481,358.2,903.1,3427.2,514.4,71.4,100.6,4.21,212.6,44.62,280.6,2.56,56.7,20.5,1.0,3.5,0.1014,0.1524,2524.1
ESPJOB-0005533,0,Bab,Sandstone,Smart,ESP-400,1542.6,0.3699,418.8,911.8,2453.1,478.1,54.6,110.5,2.812,222.8,52.2,329.8,28.59,52.2,20.1,0.75,2.875,0.0647,0.1444,1541.3
ESPJOB-0001252,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,2152.1,0.5913,696.8,678.5,2982.0,577.6,76.0,107.8,3.652,281.1,45.15,366.9,8.85,44.5,6.4,0.75,2.375,0.2293,0.1306,2303.5
ESPJOB-0016367,1,Bu Hasa,Sandstone,Single-Stage,ESP-400,2914.5,0.7731,697.5,1151.1,3657.1,560.7,69.3,128.4,7.453,404.3,54.15,413.3,134.12,53.0,3.1,0.75,2.875,0.4844,0.1387,2506.1
ESPJOB-0013276,0,Bab,Sandstone,Multi-Stage,ESP-400,3689.8,0.583,556.3,962.3,2364.4,423.1,53.9,143.8,6.391,448.6,59.66,567.4,9.5,9.5,33.7,1.25,3.5,0.2026,0.1216,1402.1
ESPJOB-0002872,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,4781.3,0.6021,314.8,220.7,2649.2,487.2,77.8,171.7,5.658,565.2,70.0,492.8,18.3,3.8,20.7,1.0,2.875,0.3609,0.1182,2428.5
ESPJOB-0004069,1,Upper Zakum,Carbonate,Single-Stage,ESP-675,3000.6,0.0246,332.9,949.8,3908.5,690.2,68.3,119.9,2.452,319.7,47.13,508.1,14.94,12.2,17.9,1.0,3.5,0.035,0.1065,2958.7
ESPJOB-0000421,1,SARB,Sandstone,Single-Stage,ESP-538,2108.2,0.5114,225.0,1049.3,3816.2,738.0,44.2,112.5,4.44,302.9,49.69,119.8,49.95,15.1,27.8,0.75,2.875,0.2941,0.1437,2766.9
ESPJOB-0005586,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2239.2,0.3611,517.7,652.8,3365.4,745.7,71.2,114.3,4.061,300.2,49.66,126.0,25.03,39.9,32.2,1.0,4.5,0.221,0.1341,2712.6
ESPJOB-0007777,0,Bab,Carbonate,Multi-Stage,ESP-538,1511.7,0.3089,893.3,1203.5,2672.2,417.5,62.4,102.7,3.191,233.0,47.09,180.0,16.66,9.6,31.2,1.0,4.5,0.0819,0.1541,1468.7
ESPJOB-0007859,0,Lower Zakum,Carbonate,Multi-Stage,ESP-400,3601.2,0.5005,616.5,866.2,3268.3,571.2,69.1,142.6,5.731,383.3,62.87,53.4,2.64,75.4,3.2,0.5,3.5,0.1512,0.1064,2402.1
ESPJOB-0017422,0,SARB,Sandstone,Single-Stage,ESP-538,1889.4,0.4896,765.8,498.6,2334.0,425.4,67.8,114.2,3.234,228.5,43.19,515.5,18.29,16.2,8.0,1.0,2.375,0.3849,0.1209,1835.4
ESPJOB-0003088,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,3074.0,0.5481,405.5,898.9,2986.7,639.0,71.6,131.3,4.334,388.3,67.95,583.7,15.19,37.7,0.0,1.5,2.875,0.3567,0.1263,2087.8
ESPJOB-0012702,1,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2976.2,0.0361,259.2,856.0,3468.6,572.4,76.2,117.5,2.297,400.3,58.54,307.5,96.39,51.5,26.6,0.75,3.5,0.0611,0.1345,2612.6
ESPJOB-0000976,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,4984.0,0.3134,240.3,569.5,3892.3,667.5,81.8,162.5,5.379,588.4,70.0,89.2,39.51,52.1,8.3,0.75,2.875,0.2428,0.1181,3322.8
ESPJOB-0019085,0,Bab,Carbonate,Multi-Stage,ESP-538,3342.2,0.0108,289.5,984.1,3517.1,831.0,58.7,121.1,3.76,459.1,70.0,433.9,16.13,82.3,20.5,0.5,2.875,0.0685,0.1374,2533.0
ESPJOB-0002903,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,1945.2,0.4968,105.3,670.5,3579.1,617.4,62.9,130.9,3.529,258.5,59.0,174.1,27.76,34.7,12.0,1.25,2.875,0.1847,0.1329,2908.5
ESPJOB-0008214,0,SARB,Carbonate,Single-Stage,ESP-562,3061.7,0.2989,438.5,948.5,3310.6,786.7,66.7,132.9,4.496,406.7,62.86,271.5,5.17,1.6,4.3,1.0,3.5,0.1881,0.1328,2362.2
ESPJOB-0011235,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,3541.3,0.3611,215.8,711.0,2944.9,670.7,65.5,140.5,3.098,507.9,63.89,361.5,4.22,38.5,19.9,1.0,2.375,0.2172,0.1434,2233.9
ESPJOB-0016491,0,SARB,Sandstone,Single-Stage,ESP-562,1281.6,0.395,496.0,769.4,3469.3,599.3,60.8,103.1,2.786,211.1,53.81,301.9,63.73,68.0,29.6,0.75,2.875,0.2078,0.1647,2699.9
ESPJOB-0001631,0,Fateh,Shale,Multi-Stage,ESP-400,3041.8,0.3684,518.0,1037.1,3249.8,518.5,57.3,124.2,4.613,339.5,55.85,253.9,16.02,8.6,5.1,1.0,2.375,0.3128,0.1116,2212.7
ESPJOB-0001043,1,Upper Zakum,Carbonate,Smart,ESP-675,2829.3,0.5787,801.9,1037.7,2812.1,533.4,75.8,140.6,4.798,372.4,54.89,199.0,48.2,5.3,27.9,0.5,2.375,0.2482,0.1316,1774.4
ESPJOB-0005508,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,1491.8,0.3797,750.2,691.3,2779.1,459.1,44.4,97.4,4.921,193.9,51.22,192.5,18.36,19.0,15.0,1.0,2.375,0.2481,0.13,2087.9
ESPJOB-0010763,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,1995.5,0.3464,1002.1,754.0,2949.0,487.2,71.3,105.3,3.843,259.8,52.71,151.0,84.1,16.8,7.8,1.0,3.5,0.2222,0.1302,2195.0
ESPJOB-0014779,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3021.3,0.4762,443.9,1018.0,2847.2,521.7,62.0,146.4,3.177,399.6,57.28,218.9,17.94,43.7,10.9,0.75,2.375,0.1908,0.1323,1829.2
ESPJOB-0018045,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,2815.7,0.5381,361.5,1060.7,3386.8,821.9,65.0,150.2,5.415,380.7,66.32,87.1,21.76,20.4,36.5,0.75,3.5,0.2664,0.1352,2326.1
ESPJOB-0008369,1,SARB,Carbonate,Single-Stage,ESP-538,2274.9,0.1633,338.8,973.6,3015.0,713.3,50.9,110.2,2.906,247.4,56.93,509.0,54.15,39.7,26.7,1.25,2.875,0.0915,0.1088,2041.4
ESPJOB-0000510,0,SARB,Shale,Single-Stage,ESP-675,1565.2,0.4004,411.0,700.9,2768.2,507.9,63.3,170.64600387437844,1.785,286.7,38.3,372.8,7.16,32.4,20.1,0.5,3.5,0.0992,0.1831,2067.4
ESPJOB-0012483,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2420.7,0.3268,212.8,1063.5,3762.4,562.0,69.3,118.2,3.782,369.4,59.06,263.2,5.07,37.1,36.2,0.5,2.375,0.1399,0.1526,2699.0
ESPJOB-0019380,0,Fateh,Carbonate,Single-Stage,ESP-562,2649.4,0.7582,1315.6,707.9,2191.9,465.9,73.7,127.9,5.17,335.4,61.54,11.0,24.68,86.6,22.6,1.0,2.875,0.1414,0.1266,1484.0
ESPJOB-0010157,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3138.4,0.2846,649.9,759.6,3048.2,379.4,76.8,114.5,4.732,395.0,56.32,290.1,34.47,6.3,31.9,0.75,2.875,0.1851,0.1259,2288.6
ESPJOB-0007451,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2436.7,0.4609,416.0,664.3,3397.6,426.6,75.2,120.8,3.833,321.8,56.6,648.5,8.95,3.2,28.1,0.75,2.375,0.2479,0.1321,2733.3
ESPJOB-0016904,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,2969.4,0.0696,168.5,677.0,3347.3,437.5,82.3,116.6,4.924,410.6,59.17,191.0,125.08,88.8,1.6,0.75,2.875,0.1699,0.1383,2670.3
ESPJOB-0001378,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,3444.8,0.2327,1278.5,757.7,3688.0,774.4,76.3,147.8,5.733,429.5,70.0,232.9,46.25,38.5,16.1,1.0,3.5,0.4167,0.1247,2930.3
ESPJOB-0017009,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,2235.0,0.2836,381.4,591.4,4001.7,694.3,79.0,115.8,2.422,301.7,47.77,58.1,3.59,34.2,17.4,1.0,2.875,0.0971,0.135,3410.3
ESPJOB-0015199,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,1634.1,0.7991,815.6,1119.7,3904.4,728.5,49.7,106.6,2.84,234.9,50.28,392.4,9.52,17.2,11.6,1.25,2.375,0.3173,0.1437,2784.7
ESPJOB-0017627,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,3481.8,0.4277,221.4,802.9,3531.5,815.7,69.9,140.8,5.758,463.5,58.81,125.8,31.07,1.8,19.8,1.0,2.875,0.436,0.1331,2728.7
ESPJOB-0013024,0,Fateh,Carbonate,Multi-Stage,ESP-400,2376.1,0.1611,802.2,673.6,2513.1,373.2,71.3,99.8,4.637,284.2,59.42,382.1,10.96,39.3,15.0,1.25,3.5,0.1625,0.1196,1839.5
ESPJOB-0005707,0,Bab,Sandstone,Single-Stage,ESP-562,3899.8,0.6888,273.4,331.7,2688.9,604.3,70.5,143.5,5.183,508.3,69.97,293.9,7.87,55.4,30.8,1.0,4.5,0.2497,0.1303,2357.1
ESPJOB-0014618,0,Lower Zakum,Shale,Single-Stage,ESP-538,2865.9,0.3298,689.2,1002.1,3802.0,674.2,57.5,132.0,4.564,398.4,40.42,117.4,2.5,33.8,24.3,0.75,2.875,0.2593,0.139,2799.9
ESPJOB-0010470,1,SARB,Carbonate,Single-Stage,ESP-400,3554.0,0.417,201.0,771.7,2873.2,465.9,62.7,144.3,5.302,403.4,65.93,10.1,11.7,50.7,45.9,1.0,2.875,0.1033,0.1135,2101.5
ESPJOB-0007857,0,Lower Zakum,Sandstone,Smart,ESP-400,1631.2,0.7286,272.5,789.2,3037.3,679.1,67.9,115.0,5.314,286.8,49.65,367.0,6.71,50.9,6.1,0.75,3.5,0.1955,0.1758,2248.1
ESPJOB-0013028,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,3448.9,0.8107,278.7,673.6,2676.8,431.6,82.6,141.8,4.92,459.7,70.0,418.0,14.1,52.1,4.4,1.25,2.375,0.2907,0.1333,2003.2
ESPJOB-0017191,0,SARB,Shale,Single-Stage,ESP-538,3284.6,0.4027,439.3,733.8,3119.9,489.2,80.0,133.5,3.562,405.3,57.66,338.5,2.81,7.7,4.7,0.75,3.5,0.1583,0.1234,2386.0
ESPJOB-0016717,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,3070.7,0.5765,218.7,728.7,3352.2,584.1,81.1,133.6,4.259,383.5,55.45,36.3,19.09,55.1,16.0,1.0,4.5,0.2124,0.1249,2623.5
ESPJOB-0011655,0,Bab,Carbonate,Smart,ESP-562,3196.3,0.3143,955.7,652.6,3971.0,695.5,76.7,131.6,4.047,443.1,65.04,202.0,36.55,17.0,7.9,1.25,2.875,0.3709,0.1386,3318.4
ESPJOB-0017012,0,Bu Hasa,Sandstone,Multi-Stage,ESP-562,1852.3,0.2738,236.5,826.6,3349.5,601.2,61.5,100.6,3.402,309.9,61.17,320.6,1.5,44.9,18.4,0.75,2.375,0.0461,0.1673,2522.9
ESPJOB-0001639,0,Bu Hasa,Carbonate,Smart,ESP-562,2923.1,0.3632,329.1,693.0,2912.7,542.9,66.1,124.7,3.916,355.1,61.21,269.6,17.55,46.3,10.5,0.5,3.5,0.1186,0.1215,2219.7
ESPJOB-0017774,0,Fateh,Sandstone,Single-Stage,ESP-538,3499.1,0.4183,1074.6,797.2,2924.8,718.2,56.8,142.7,5.337,443.6,67.46,332.9,69.61,24.6,34.7,1.5,2.375,0.4183,0.1268,2127.6
ESPJOB-0004985,0,Bab,Shale,Smart,ESP-562,3496.5,0.4513,1562.4,605.0,3741.1,717.6,74.3,140.3,5.32,458.5,60.5,257.0,19.39,17.0,18.2,1.5,3.5,0.6207,0.1311,3136.2
ESPJOB-0007186,0,Upper Zakum,Shale,Single-Stage,ESP-538,2384.9,0.6547,329.6,645.2,2579.4,392.3,68.3,129.9,4.457,364.8,70.0,114.1,8.28,38.1,34.1,0.75,4.5,0.1807,0.153,1934.2
ESPJOB-0001881,1,Upper Zakum,Carbonate,Single-Stage,ESP-562,1915.5,0.7953,1010.5,565.5,2886.2,615.9,88.3,120.5,4.109,264.0,53.79,55.0,6.4,27.4,4.3,1.25,2.875,0.3853,0.1378,2320.7
ESPJOB-0006677,0,Bu Hasa,Carbonate,Single-Stage,ESP-675,1646.3,0.4226,326.9,883.8,3540.4,508.2,75.5,104.8,3.916,231.9,51.75,326.9,4.24,13.8,5.5,1.25,2.875,0.182,0.1408,2656.7
ESPJOB-0010551,0,Fateh,Carbonate,Single-Stage,ESP-400,1339.0,0.1987,212.2,1081.3,3737.7,507.7,68.3,81.0,3.15,198.4,55.46,492.6,43.4,53.2,14.8,1.0,2.375,0.0843,0.1482,2656.4
ESPJOB-0010995,0,Bab,Carbonate,Single-Stage,ESP-400,2316.5,0.5456,857.4,506.9,3398.8,477.1,64.9,113.6,4.109,321.1,60.54,102.1,1.57,25.7,26.1,1.5,2.375,0.2481,0.1386,2891.9
ESPJOB-0007823,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,3737.3,0.4378,389.5,734.5,3804.9,687.4,76.3,147.6,3.288,491.8,53.88,269.0,5.57,16.9,11.4,0.75,2.875,0.2302,0.1316,3070.5
ESPJOB-0002071,0,Lower Zakum,Carbonate,Single-Stage,ESP-675,2461.6,0.6793,385.1,673.0,3634.5,891.5,63.3,119.0,4.515,364.5,55.98,251.7,5.54,8.8,35.7,1.5,4.5,0.2743,0.1481,2961.4
ESPJOB-0007982,0,Bab,Shale,Multi-Stage,ESP-538,1431.0,0.3185,1195.3,1077.7,4247.6,758.8,72.8,88.2,4.793,232.5,60.45,330.3,13.41,23.3,26.1,0.75,3.5,0.2059,0.1625,3169.9
ESPJOB-0002869,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,3220.3,0.0513,181.0,826.7,3262.8,616.2,90.6,122.2,4.879,387.4,54.25,105.3,26.3,35.6,16.7,0.5,3.5,0.089,0.1203,2436.1
ESPJOB-0009886,0,Upper Zakum,Carbonate,Smart,ESP-562,1336.4,0.4262,1226.6,1286.7,4622.8,593.2,70.6,87.1,2.691,256.2,60.93,412.3,4.65,24.1,32.7,1.25,2.875,0.1355,0.1917,3336.1
ESPJOB-0002165,0,SARB,Sandstone,Single-Stage,ESP-400,2612.0,0.1978,562.0,1160.3,2750.5,444.6,74.8,117.1,2.73,395.5,49.8,311.7,5.84,70.0,10.1,1.0,2.875,0.0513,0.1514,1590.1
ESPJOB-0009638,0,Bab,Sandstone,Multi-Stage,ESP-538,2404.9,0.5246,349.8,284.7,3715.7,476.3,53.4,109.9,4.592,369.1,39.93,94.6,71.53,41.2,0.6,0.75,4.5,0.2754,0.1535,3431.1
ESPJOB-0001159,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,2026.8,0.3565,516.0,251.2,3788.0,477.3,71.4,107.0,5.877,360.1,60.16,58.6,3.59,52.7,9.2,1.25,3.5,0.2188,0.1777,3536.9
ESPJOB-0001474,0,Upper Zakum,Shale,Multi-Stage,ESP-562,1862.7,0.5177,178.1,677.7,2662.3,469.8,77.7,116.0,3.467,213.8,57.61,178.7,3.63,24.5,15.4,1.25,3.5,0.1311,0.1148,1984.6
ESPJOB-0009049,1,Upper Zakum,Carbonate,Single-Stage,ESP-675,4357.8,0.6728,584.6,997.3,4223.1,650.8,71.0,159.8,5.054,529.9,69.86,280.8,15.97,37.9,25.6,1.0,2.375,0.3224,0.1216,3225.8
ESPJOB-0013496,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,3106.7,0.3411,182.4,735.1,2878.1,589.0,84.9,120.9,1.76,410.7,54.19,124.0,4.52,25.9,12.3,1.0,2.875,0.0291,0.1322,2143.0
ESPJOB-0007797,0,Bab,Carbonate,Single-Stage,ESP-400,3327.6,0.3894,296.7,648.6,2395.6,312.4,65.8,136.5,3.714,417.4,65.11,503.3,23.83,9.4,19.9,1.0,4.5,0.1778,0.1254,1747.0
