JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0000942,1,Resin-Coated Sand,666.5,Slickwater,1646.8,1720.9,0.1745,6.611,3108.8,46.2,3952,52,46.7,2.85,0,Sandstone,0.9922
JOB-0000320,1,White Sand,460.7,Slickwater,1358.1,2974.4,0.1772,0.654,3281.0,44.7,5316,50,45.9,2.44,0,Carbonate,0.9127
JOB-0000313,0,Resin-Coated Sand,346.8,Slickwater,891.9,2098.0,0.0988,1.526,2423.8,35.0,3909,37,42.3,2.92,1,Carbonate,0.4931
JOB-0000540,0,White Sand,557.0,Slickwater,949.5,3467.9,0.0774,0.35,2602.0,47.0,5576,49,43.8,5.94,1,Carbonate,0.2397
JOB-0000281,1,White Sand,446.1,Hybrid,681.1,3361.7,0.1304,3.712,1810.6,59.4,5410,28,58.4,5.44,1,Shale,0.8122
JOB-0000020,1,Resin-Coated Sand,404.6,Slickwater,840.9,3754.5,0.1652,1.229,2088.3,46.8,5362,36,50.1,6.55,0,Carbonate,0.7883
JOB-0000988,0,Brown Sand,217.4,Slickwater,676.5,2451.2,0.1157,1.217,1577.6,49.4,3625,30,45.0,4.71,0,Shale,0.3382
JOB-0000140,1,Brown Sand,408.3,Crosslinked Gel,925.6,3420.1,0.1648,2.372,1941.0,50.3,5724,37,50.0,3.78,0,Sandstone,0.8556
JOB-0000214,1,White Sand,418.4,Hybrid,1241.1,2233.0,0.1695,1.455,2156.4,43.5,4128,45,45.6,3.0,1,Sandstone,0.8651
JOB-0000660,1,White Sand,411.7,Slickwater,1114.5,2085.5,0.101,1.409,2243.1,42.9,3409,36,48.9,4.55,0,Carbonate,0.6338
JOB-0000527,0,White Sand,393.8,Slickwater,797.5,2766.8,0.1216,4.29,2646.2,47.4,4892,36,44.0,6.22,0,Sandstone,0.8149
JOB-0000781,1,Brown Sand,491.0,Hybrid,1491.4,2625.7,0.1048,1.566,2515.1,48.0,4056,42,55.1,1.52,0,Sandstone,0.8608
JOB-0000323,0,Resin-Coated Sand,253.3,Hybrid,977.5,2511.8,0.0619,1.117,1672.4,58.5,4895,27,65.2,0.33,0,Sandstone,0.3388
JOB-0000792,0,White Sand,464.3,Hybrid,1116.5,2830.6,0.1093,4.769,2612.4,49.3,3724,42,46.2,3.73,0,Carbonate,0.9308
JOB-0000950,1,Resin-Coated Sand,293.4,Slickwater,1265.4,3110.5,0.1346,0.603,1808.1,39.2,5295,38,38.6,0.0,0,Carbonate,0.7293
JOB-0000052,0,White Sand,340.5,Crosslinked Gel,821.1,3126.1,0.1675,2.083,2175.3,45.6,5016,34,40.8,4.71,0,Shale,0.8261
JOB-0000117,1,White Sand,332.9,Slickwater,792.5,1956.4,0.1521,4.473,2078.6,46.8,4138,35,43.1,3.56,0,Sandstone,0.885
JOB-0000773,1,Brown Sand,405.8,Slickwater,746.0,2410.3,0.1447,1.722,1841.2,56.6,4434,33,60.5,1.93,0,Shale,0.8103
JOB-0000761,1,Brown Sand,527.3,Crosslinked Gel,809.3,3009.9,0.0941,7.492,2525.0,45.6,4712,41,47.6,2.65,0,Sandstone,0.8692
JOB-0000604,1,Brown Sand,451.7,Slickwater,1666.3,3236.3,0.1581,1.164,2830.5,51.4,4874,44,54.0,5.04,0,Sandstone,0.8936
JOB-0000255,0,Resin-Coated Sand,93.8,Hybrid,581.8,3502.8,0.1145,1.845,500.0,44.0,4714,21,45.7,3.05,1,Sandstone,0.0455
JOB-0000059,1,Brown Sand,422.1,Slickwater,1456.4,2449.7,0.1871,0.714,2373.6,39.2,3735,46,39.3,0.86,1,Carbonate,0.8894
JOB-0000674,0,White Sand,249.8,Crosslinked Gel,935.5,2769.8,0.1414,2.672,1528.4,55.6,4964,24,56.3,5.37,1,Shale,0.4578
JOB-0000935,0,Ceramic,490.7,Crosslinked Gel,934.7,3345.3,0.1267,1.388,2325.5,40.1,5005,38,39.7,7.43,0,Carbonate,0.624
JOB-0000262,0,Brown Sand,386.9,Slickwater,1271.5,3498.3,0.1567,3.368,2220.3,27.8,5016,44,33.0,3.05,1,Sandstone,0.5703
JOB-0000740,1,Resin-Coated Sand,437.5,Slickwater,1627.8,2569.5,0.0726,10.77,2918.7,33.2,4529,48,36.9,2.15,1,Shale,0.8183
JOB-0000003,1,Brown Sand,473.7,Hybrid,991.2,2676.6,0.1297,3.404,2450.5,49.8,3699,43,46.8,0.78,0,Carbonate,0.9208
JOB-0000536,1,Brown Sand,580.4,Slickwater,624.8,4598.6,0.1555,1.149,2424.0,42.0,5783,43,45.1,4.58,0,Shale,0.7939
JOB-0000930,1,Ceramic,577.6,Slickwater,1164.0,4271.7,0.1431,0.827,2898.8,41.9,5477,51,37.0,2.07,0,Sandstone,0.8826
JOB-0000615,0,Ceramic,469.2,Slickwater,731.3,3043.4,0.1499,1.021,2776.5,30.5,4795,46,22.5,6.02,0,Carbonate,0.5685
JOB-0000388,1,Resin-Coated Sand,626.3,Slickwater,815.9,3289.7,0.1456,4.011,2869.0,33.0,4641,45,29.7,0.0,0,Carbonate,0.9397
JOB-0000216,1,Brown Sand,533.2,Crosslinked Gel,664.7,2181.0,0.182,0.616,2251.1,52.4,4774,39,51.6,0.07,0,Sandstone,0.9506
JOB-0000628,1,White Sand,504.0,Slickwater,487.5,3575.3,0.1245,4.05,2285.6,41.2,5188,35,40.8,5.32,0,Shale,0.6898
JOB-0000338,1,Ceramic,438.1,Crosslinked Gel,749.9,2470.6,0.1061,6.124,2245.6,31.6,4538,38,32.4,2.75,2,Sandstone,0.5982
JOB-0000812,0,White Sand,316.7,Slickwater,476.6,4219.3,0.1313,7.009,1440.0,29.2,6047,26,31.4,5.86,0,Sandstone,0.4013
JOB-0000226,1,Brown Sand,182.9,Slickwater,528.4,3338.7,0.1969,3.143,1273.0,51.2,4183,24,44.8,2.02,0,Sandstone,0.8059
JOB-0000799,1,Ceramic,636.8,Slickwater,1128.4,3929.3,0.1324,0.897,3120.8,63.5,5277,52,55.4,5.52,0,Sandstone,0.9404
JOB-0000429,1,White Sand,657.1,Crosslinked Gel,537.6,2508.7,0.196,2.242,3085.7,45.1,4320,50,39.7,4.35,1,Sandstone,0.9676
JOB-0000484,1,Brown Sand,517.1,Hybrid,879.1,3319.5,0.0596,1.879,2701.2,45.4,4926,52,44.1,0.69,2,Sandstone,0.4234
JOB-0000547,1,Resin-Coated Sand,401.4,Slickwater,604.2,3541.2,0.1123,3.291,2121.4,40.6,4687,36,46.4,3.51,0,Sandstone,0.6521
JOB-0000494,1,White Sand,271.6,Crosslinked Gel,496.3,3022.3,0.2033,2.275,1262.6,55.9,5365,17,51.0,1.11,0,Sandstone,0.753
JOB-0000012,1,Brown Sand,608.8,Slickwater,1125.6,3395.3,0.1254,12.001,2653.2,47.7,5158,46,44.0,5.37,0,Carbonate,0.9281
JOB-0000472,1,Ceramic,331.2,Slickwater,634.7,2484.4,0.1791,0.908,1884.0,45.9,3899,30,48.0,4.34,0,Carbonate,0.7842
JOB-0000488,1,Brown Sand,339.6,Slickwater,722.7,1963.3,0.1413,4.237,2388.3,42.4,3868,40,47.5,2.6,0,Carbonate,0.8954
JOB-0000454,1,Resin-Coated Sand,489.4,Crosslinked Gel,837.1,2586.8,0.1444,0.35,2343.8,49.7,4943,34,43.8,1.68,0,Sandstone,0.7135
JOB-0000760,0,Ceramic,265.4,Crosslinked Gel,577.6,2336.4,0.1147,3.346,1724.5,48.2,4528,33,50.2,5.58,1,Carbonate,0.2881
JOB-0000938,1,White Sand,733.1,Slickwater,1094.8,2349.3,0.084,18.238,3192.1,46.1,4504,52,48.7,2.14,0,Sandstone,0.9603
JOB-0000607,1,White Sand,410.3,Crosslinked Gel,923.3,3534.6,0.1577,0.622,2077.6,50.7,4772,29,59.2,2.45,0,Shale,0.7836
JOB-0000749,0,Brown Sand,411.7,Slickwater,1105.9,4227.2,0.1714,0.45,2213.7,34.6,6050,42,36.4,3.77,0,Carbonate,0.7088
JOB-0000286,0,Resin-Coated Sand,505.8,Crosslinked Gel,776.6,3776.5,0.1358,3.019,2597.8,30.9,5283,39,33.9,6.34,2,Sandstone,0.3869
JOB-0000306,1,Brown Sand,520.8,Hybrid,948.6,3567.2,0.1562,1.366,2932.0,29.0,5436,51,25.9,4.72,0,Shale,0.6497
JOB-0000238,0,Brown Sand,545.0,Hybrid,1119.1,3553.1,0.096,1.389,2239.3,42.9,5017,35,38.4,2.49,0,Shale,0.4714
JOB-0000106,1,Brown Sand,347.2,Slickwater,833.9,2861.0,0.1146,4.018,2051.1,53.9,4321,31,54.3,2.36,0,Shale,0.7337
JOB-0000903,1,White Sand,423.5,Crosslinked Gel,1337.7,2248.1,0.08,5.392,2455.2,37.2,3695,40,34.7,3.59,1,Sandstone,0.5778
JOB-0000364,0,White Sand,314.4,Slickwater,642.1,3690.4,0.1359,1.677,1467.8,50.8,5246,21,48.9,3.05,0,Sandstone,0.472
JOB-0000853,0,White Sand,355.5,Hybrid,1074.7,3014.7,0.0967,1.444,2198.5,43.4,5226,36,47.5,7.34,1,Sandstone,0.2248
JOB-0000578,0,Ceramic,560.8,Slickwater,1292.3,3618.2,0.1115,1.098,2823.2,29.2,4634,48,30.8,6.91,1,Carbonate,0.6115
JOB-0000868,1,Brown Sand,417.2,Hybrid,1163.8,3933.9,0.1118,2.655,3114.1,47.5,5931,47,43.8,6.79,0,Sandstone,0.7013
JOB-0000009,0,White Sand,367.3,Hybrid,736.6,3421.1,0.123,3.465,2001.4,40.8,4987,35,38.3,5.99,4,Carbonate,0.2756
JOB-0000165,0,White Sand,412.6,Hybrid,1163.8,2370.4,0.1931,1.849,2066.2,41.5,3868,36,40.6,3.41,0,Sandstone,0.854
JOB-0000723,1,Resin-Coated Sand,462.5,Slickwater,693.2,2901.2,0.2116,0.957,2039.4,41.0,4623,38,36.0,2.14,1,Sandstone,0.9137
JOB-0000690,0,Resin-Coated Sand,523.8,Crosslinked Gel,1321.4,2767.8,0.1272,2.683,2748.4,41.7,5072,46,37.4,3.09,0,Carbonate,0.8505
JOB-0000858,1,White Sand,289.4,Crosslinked Gel,969.3,3049.1,0.1446,2.145,2078.9,45.5,4733,32,56.8,4.86,1,Carbonate,0.6311
JOB-0000081,1,White Sand,377.0,Crosslinked Gel,1089.5,4108.4,0.2733,1.72,2633.0,42.9,5626,46,53.0,1.55,1,Sandstone,0.9728
JOB-0000367,1,White Sand,382.7,Crosslinked Gel,1427.8,2968.0,0.2182,0.459,2422.9,33.8,4472,48,33.6,0.0,0,Sandstone,0.9232
JOB-0000832,1,Resin-Coated Sand,335.5,Crosslinked Gel,1283.5,2316.6,0.2118,1.125,2157.4,57.1,4102,47,58.7,1.08,0,Sandstone,0.9771
JOB-0000011,1,White Sand,871.4,Slickwater,1323.5,2881.1,0.1452,2.37,3669.9,27.6,5036,65,26.2,6.21,1,Carbonate,0.8228
JOB-0000157,1,Brown Sand,445.8,Slickwater,976.1,1737.9,0.0976,16.622,2061.4,58.3,3363,31,57.0,2.46,0,Sandstone,0.9498
JOB-0000924,0,Resin-Coated Sand,235.6,Hybrid,331.4,3737.7,0.1058,0.674,1335.6,45.4,5166,20,45.3,7.13,2,Carbonate,0.0482
JOB-0000724,0,White Sand,377.2,Hybrid,1143.1,2269.8,0.0826,3.033,2106.9,33.1,3802,34,37.5,3.54,1,Carbonate,0.3344
JOB-0000361,1,Resin-Coated Sand,438.0,Slickwater,1330.4,3884.0,0.1265,2.861,2394.6,46.5,5851,40,49.3,3.42,0,Carbonate,0.8163
JOB-0000923,1,White Sand,474.8,Hybrid,785.3,2828.2,0.1358,2.961,1858.9,42.0,4328,30,46.9,3.02,1,Sandstone,0.7073
JOB-0000279,1,Brown Sand,662.2,Crosslinked Gel,1224.8,3470.5,0.146,2.172,3177.5,60.3,4517,52,61.9,5.7,0,Sandstone,0.9652
JOB-0000771,1,White Sand,474.0,Slickwater,637.5,3421.4,0.1313,1.998,2411.0,28.9,5426,40,32.6,0.0,0,Shale,0.6815
JOB-0000666,1,Resin-Coated Sand,347.6,Slickwater,896.1,3693.3,0.0407,5.727,2017.9,35.5,6375,31,31.0,3.13,2,Carbonate,0.0938
JOB-0000541,1,White Sand,473.1,Hybrid,483.7,2558.8,0.1314,11.104,2529.1,44.0,4222,44,44.7,3.6,0,Carbonate,0.9359
JOB-0000212,0,Resin-Coated Sand,345.0,Hybrid,548.2,2617.3,0.0765,3.076,1833.5,40.9,4123,33,41.1,0.0,0,Carbonate,0.4059
JOB-0000900,0,Resin-Coated Sand,385.9,Crosslinked Gel,666.6,3058.4,0.1658,0.931,1655.6,42.0,5918,25,48.5,0.79,1,Carbonate,0.6139
JOB-0000927,1,Brown Sand,710.1,Slickwater,1161.7,2865.0,0.1407,5.122,2473.2,56.5,4862,43,51.0,2.16,0,Carbonate,0.9571
JOB-0000712,1,White Sand,517.6,Crosslinked Gel,1002.4,2031.9,0.0903,2.941,2523.4,60.7,4203,50,67.4,0.42,1,Shale,0.8718
JOB-0000359,0,Resin-Coated Sand,318.1,Slickwater,1087.1,4150.2,0.1176,2.958,1904.3,53.4,5973,34,52.8,1.83,1,Sandstone,0.6423
JOB-0000500,0,Resin-Coated Sand,265.8,Slickwater,537.6,3022.7,0.106,2.597,1749.9,40.2,4843,32,35.6,2.98,1,Sandstone,0.3319
JOB-0000806,1,Ceramic,266.5,Crosslinked Gel,735.1,2273.3,0.2071,82.028,1677.6,46.2,4725,31,50.7,4.57,0,Carbonate,0.9959
JOB-0000264,1,White Sand,717.4,Slickwater,891.8,3346.2,0.1264,2.521,3471.2,45.8,4373,57,46.8,2.52,1,Carbonate,0.9334
JOB-0000867,1,Brown Sand,429.4,Slickwater,717.7,3222.2,0.1753,0.383,1773.8,37.8,5101,37,38.3,2.08,1,Sandstone,0.5351
JOB-0000440,1,White Sand,234.4,Slickwater,801.9,3378.2,0.2023,0.78,1975.8,67.1,5742,34,64.5,0.51,0,Shale,0.8568
JOB-0000872,0,Brown Sand,393.2,Slickwater,682.3,2082.4,0.0782,0.813,1877.9,54.6,3428,35,59.4,3.38,0,Sandstone,0.5252
JOB-0000404,0,Brown Sand,392.4,Slickwater,710.9,2510.3,0.1434,2.007,1912.4,47.3,4912,31,51.3,5.17,0,Shale,0.5463
JOB-0000669,0,White Sand,83.1,Crosslinked Gel,228.0,2430.9,,2.631,514.1,61.0,4294,8,59.0,2.1,0,Sandstone,0.158
JOB-0000453,1,Resin-Coated Sand,476.0,Crosslinked Gel,673.0,3175.5,0.1302,11.832,2360.0,55.3,4775,38,49.0,2.85,0,Carbonate,0.961
JOB-0000070,0,Ceramic,200.9,Crosslinked Gel,496.1,2745.1,0.1278,2.106,1118.2,37.8,3745,21,37.2,3.93,0,Shale,0.2908
JOB-0000828,1,Brown Sand,583.0,Crosslinked Gel,1616.6,2936.2,0.0719,0.328,2547.7,35.6,5872,46,37.0,6.98,0,Sandstone,0.2436
JOB-0000902,1,White Sand,496.2,Hybrid,468.8,2412.7,0.1342,2.446,2095.2,47.3,3936,36,53.8,4.23,0,Shale,0.8007
JOB-0000608,1,Brown Sand,543.7,Slickwater,1041.2,3017.3,0.1705,0.518,2574.4,42.0,4736,42,39.2,4.2,0,Carbonate,0.8591
JOB-0000873,1,White Sand,240.0,Crosslinked Gel,743.8,2635.0,0.1863,1.394,1162.4,59.1,3955,21,64.1,1.65,0,Sandstone,0.7609
JOB-0000783,1,Brown Sand,193.1,Slickwater,493.5,2701.9,0.1439,4.186,1296.9,45.8,4894,17,48.3,4.22,0,Carbonate,0.5026
JOB-0000483,1,White Sand,569.3,Crosslinked Gel,604.5,3338.1,0.1382,0.807,2336.3,67.0,5073,44,66.3,0.24,0,Carbonate,0.9092
JOB-0000803,1,Resin-Coated Sand,421.1,Slickwater,1467.7,2884.3,0.1143,11.609,3032.9,56.4,4852,51,59.2,2.46,1,Sandstone,0.9662
JOB-0000085,1,Brown Sand,462.2,Slickwater,454.2,3365.7,0.1409,1.932,2060.9,64.8,5304,34,70.5,2.62,0,Sandstone,0.9164
JOB-0000232,1,White Sand,598.0,Crosslinked Gel,1133.1,2889.1,0.1088,4.786,2706.7,35.4,4365,40,27.9,4.55,1,Carbonate,0.7567
JOB-0000939,0,White Sand,327.2,Slickwater,1024.8,2012.9,0.1354,2.146,2478.1,41.9,4133,38,43.5,4.28,0,Carbonate,0.7353
JOB-0000120,1,Brown Sand,302.1,Slickwater,590.6,3053.4,0.1793,0.172,1333.9,42.7,4720,26,37.4,2.09,0,Sandstone,0.2974
JOB-0000176,1,White Sand,403.0,Slickwater,1317.9,2449.6,0.1943,3.032,2464.9,37.1,3990,45,30.1,2.67,0,Shale,0.9419
JOB-0000057,1,Ceramic,713.1,Crosslinked Gel,1472.0,2315.0,0.2162,0.586,3161.1,41.5,4429,54,45.7,2.63,0,Sandstone,0.9838
JOB-0000346,0,White Sand,403.8,Crosslinked Gel,800.4,3640.5,0.1152,1.457,2186.3,44.6,5143,38,47.2,0.0,1,Sandstone,0.4869
JOB-0000727,1,White Sand,425.3,Crosslinked Gel,973.7,2308.0,0.1684,4.067,2378.6,45.2,3710,37,40.9,4.15,0,Sandstone,0.8792
JOB-0000734,1,Brown Sand,567.3,Slickwater,1494.5,3294.3,0.1361,0.555,3224.4,38.3,4407,56,33.9,2.74,0,Shale,0.8679
JOB-0000687,1,Resin-Coated Sand,541.0,Hybrid,1343.7,2679.1,0.1458,2.327,2518.5,35.3,4830,42,34.2,1.53,0,Shale,0.858
JOB-0000897,1,White Sand,448.3,Slickwater,1037.3,2063.8,0.1676,3.328,2259.5,53.7,4174,39,54.2,4.0,0,Shale,0.9614
JOB-0000901,0,Ceramic,344.1,Slickwater,638.1,3813.6,0.1424,1.328,1350.3,51.7,5845,19,49.2,2.98,0,Shale,0.4735
JOB-0000700,1,White Sand,212.0,Crosslinked Gel,820.6,3870.8,0.1478,0.203,1209.6,61.3,5490,23,65.7,4.21,0,Sandstone,0.4497
JOB-0000349,1,White Sand,456.3,Slickwater,1000.7,2510.6,0.1382,1.356,2251.0,55.0,3580,34,48.1,2.43,0,Carbonate,0.8717
JOB-0000210,0,Brown Sand,339.5,Slickwater,832.4,1665.5,0.1437,0.706,1804.3,49.6,3435,27,48.8,2.91,1,Shale,0.3522
JOB-0000551,1,White Sand,836.4,Slickwater,1225.0,2609.4,0.1484,3.969,3118.6,36.6,4013,46,35.0,3.43,0,Carbonate,0.9715
JOB-0000624,1,Resin-Coated Sand,340.8,Slickwater,304.4,2465.1,0.1319,4.716,1510.1,62.2,4214,18,56.2,5.16,0,Sandstone,0.7434
JOB-0000557,0,Resin-Coated Sand,529.9,Crosslinked Gel,1155.1,3106.5,0.0631,1.751,2245.5,54.5,5316,49,53.3,0.88,1,Sandstone,0.6205
JOB-0000573,0,Resin-Coated Sand,244.6,Hybrid,627.9,3898.0,0.2265,1.371,1567.7,38.2,5903,27,36.5,0.93,1,Carbonate,0.6876
JOB-0000418,1,White Sand,522.9,Crosslinked Gel,685.8,4235.4,0.1207,5.422,2220.0,46.7,5606,35,54.2,2.27,0,Sandstone,0.836
JOB-0000166,1,Brown Sand,487.9,Slickwater,691.9,2166.6,0.1313,5.71,1906.9,26.6,3578,33,21.2,1.83,0,Carbonate,0.5876
JOB-0000399,0,White Sand,169.4,Crosslinked Gel,414.3,3869.9,0.1401,21.535,947.7,48.2,5322,21,51.7,3.47,1,Shale,0.5941
JOB-0000368,0,Resin-Coated Sand,490.7,Slickwater,883.8,1810.8,0.1234,1.993,2173.8,22.2,3311,37,24.8,1.16,0,Carbonate,0.5583
JOB-0000808,1,White Sand,457.8,Crosslinked Gel,991.1,3414.2,0.189,2.676,2624.0,65.3,4993,48,68.1,1.04,2,Sandstone,0.9552
JOB-0000375,1,Brown Sand,306.8,Crosslinked Gel,788.1,2715.9,0.1461,1.135,1736.0,55.3,3895,34,54.6,0.0,0,Sandstone,0.7523
JOB-0000842,0,White Sand,283.1,Slickwater,466.1,3034.4,0.0753,1.154,1363.6,36.5,4577,18,37.3,8.95,0,Carbonate,0.0592
JOB-0000745,1,Resin-Coated Sand,224.0,Slickwater,696.2,2782.2,0.1398,3.56,1352.8,47.8,4626,25,55.6,0.41,0,Shale,0.6481
JOB-0000554,1,Resin-Coated Sand,348.2,Slickwater,1486.5,3198.8,0.1606,4.257,2153.0,39.0,4686,40,43.9,0.0,0,Shale,0.9157
JOB-0000096,1,Resin-Coated Sand,410.0,Hybrid,845.8,2013.5,0.1857,6.243,2281.1,43.1,4156,36,39.6,2.87,0,Sandstone,0.9711
JOB-0000725,1,Resin-Coated Sand,342.1,Hybrid,874.5,2554.5,0.1225,4.525,1955.0,36.6,5110,30,38.3,2.16,0,Shale,0.6859
JOB-0000422,0,White Sand,481.0,Slickwater,1202.3,3541.5,0.1016,1.899,2447.6,42.7,4784,41,40.5,3.66,0,Carbonate,0.6891
JOB-0000491,1,White Sand,321.6,Crosslinked Gel,465.7,2608.3,0.1181,1.51,2517.2,49.9,4113,40,47.3,4.2,0,Sandstone,0.7206
JOB-0000497,1,Ceramic,549.3,Crosslinked Gel,1212.0,3030.1,0.1162,3.459,2301.2,38.6,4352,42,32.2,4.63,0,Carbonate,0.809
JOB-0000335,1,Ceramic,418.7,Hybrid,1004.1,1577.0,0.121,0.719,2794.3,57.7,3513,47,60.2,0.87,0,Carbonate,0.8393
JOB-0000252,0,Ceramic,115.8,Slickwater,466.5,3277.2,0.1189,1.014,936.9,34.7,5470,14,31.6,3.84,0,Sandstone,0.0467
JOB-0000498,0,White Sand,453.3,Slickwater,636.9,2879.7,0.1231,4.962,1808.6,41.7,5057,30,40.8,5.75,0,Sandstone,0.576
JOB-0001000,0,White Sand,364.6,Crosslinked Gel,296.8,3034.2,0.1684,6.74,1797.6,55.6,5630,29,56.4,0.51,2,Carbonate,0.7913
JOB-0000017,1,Resin-Coated Sand,394.7,Crosslinked Gel,661.0,2593.6,0.2091,0.673,1772.9,31.9,4250,28,39.5,2.11,1,Sandstone,0.6651
JOB-0000892,1,Resin-Coated Sand,561.1,Crosslinked Gel,1911.9,2118.7,0.1238,7.75,2892.9,52.8,4234,50,58.4,4.32,0,Sandstone,0.9816
JOB-0000309,1,Resin-Coated Sand,373.8,Slickwater,1028.3,3307.0,0.1341,3.051,2414.1,52.4,4975,39,52.1,4.43,0,Shale,0.8417
JOB-0000432,0,Resin-Coated Sand,195.2,Slickwater,492.5,2697.0,0.1127,1.159,1658.6,33.0,4504,29,26.5,4.37,0,Carbonate,0.1126
JOB-0000348,1,Resin-Coated Sand,405.9,Slickwater,792.9,3147.3,0.1385,3.217,2407.8,53.8,4882,41,53.0,0.75,0,Shale,0.8761
JOB-0000910,1,Ceramic,356.4,Hybrid,308.4,2596.4,0.1945,1.987,1579.9,56.4,4109,27,48.7,5.07,0,Carbonate,0.8482
JOB-0000539,1,Brown Sand,414.8,Hybrid,1070.7,2987.6,0.1271,2.737,2116.3,42.2,5047,34,41.4,1.75,0,Sandstone,0.7355
JOB-0000871,1,Brown Sand,312.0,Slickwater,622.9,3235.7,0.1381,8.846,1843.3,42.3,5016,31,37.0,0.0,0,Sandstone,0.8625
JOB-0000268,1,Resin-Coated Sand,420.9,Slickwater,1514.4,3847.4,0.0728,3.943,2240.3,38.1,5904,41,44.3,1.72,0,Carbonate,0.7118
JOB-0000560,1,Resin-Coated Sand,298.3,Slickwater,865.9,4325.8,0.1229,0.722,1861.0,63.6,6268,33,64.2,1.2,0,Shale,0.7105
JOB-0000178,1,Resin-Coated Sand,468.9,Slickwater,944.5,2509.2,0.1898,3.768,2571.0,47.1,3829,41,56.5,0.0,0,Carbonate,0.9886
JOB-0000107,0,Brown Sand,455.0,Hybrid,1616.4,3472.4,0.0949,1.588,2546.1,26.7,5397,49,31.3,5.04,2,Sandstone,0.2038
JOB-0000025,0,White Sand,179.7,Slickwater,349.2,4088.0,0.1357,1.346,1517.7,45.6,5716,22,46.7,3.51,0,Carbonate,0.1585
JOB-0000249,1,Ceramic,612.0,Slickwater,550.7,3462.9,0.2087,1.241,2620.6,42.4,6068,42,36.2,4.61,0,Sandstone,0.9449
JOB-0000383,1,Brown Sand,449.8,Slickwater,879.5,2198.5,0.1567,1.318,2185.6,58.4,4922,34,57.5,3.16,1,Shale,0.7398
JOB-0000826,1,Brown Sand,253.4,Crosslinked Gel,730.1,2121.2,0.1701,2.383,1675.9,46.3,4081,30,45.9,0.37,1,Carbonate,0.6666
JOB-0000141,1,White Sand,604.3,Crosslinked Gel,862.4,3706.9,0.1342,1.44,2952.2,58.9,4639,46,54.4,2.75,0,Sandstone,0.9
JOB-0000068,0,Brown Sand,382.9,Crosslinked Gel,463.1,2360.4,0.0875,0.793,1740.8,42.1,3893,21,46.5,0.81,0,Sandstone,0.2387
JOB-0000385,1,Brown Sand,424.0,Crosslinked Gel,941.0,3270.5,0.1458,,2071.8,43.9,4660,41,38.7,0.51,0,Sandstone,0.8318
JOB-0000571,1,Brown Sand,589.0,Slickwater,641.0,3529.1,0.1302,5.213,2523.0,27.7,5738,44,25.4,2.25,0,Sandstone,0.7758
JOB-0000825,1,Brown Sand,307.8,Slickwater,1203.7,3733.9,0.2093,0.297,2301.7,60.0,4871,43,54.7,0.78,0,Carbonate,0.9187
JOB-0000169,0,Resin-Coated Sand,305.8,Slickwater,603.0,2103.9,0.1436,1.337,1583.1,48.6,3695,23,47.3,6.24,0,Carbonate,0.5143
JOB-0000558,1,Brown Sand,476.4,Crosslinked Gel,988.8,3206.5,0.1624,9.167,3251.6,35.2,4480,56,36.6,0.84,0,Carbonate,0.9808
JOB-0000620,0,Brown Sand,320.7,Slickwater,604.1,3314.2,0.223,3.885,1818.7,52.6,5233,22,50.8,5.21,0,Sandstone,0.8573
JOB-0000124,1,Brown Sand,294.5,Slickwater,1020.7,3284.2,0.1918,2.744,2023.2,56.6,4578,34,59.2,1.85,0,Sandstone,0.9297
JOB-0000905,1,Ceramic,671.2,Slickwater,1073.1,3234.4,0.191,3.123,3855.4,40.1,4952,56,37.5,0.0,0,Carbonate,0.9875
JOB-0000266,0,Resin-Coated Sand,509.2,Slickwater,803.4,2972.1,0.0985,7.261,2139.4,45.3,4661,34,41.2,1.4,1,Sandstone,0.8076
JOB-0000550,0,Resin-Coated Sand,459.8,Hybrid,887.8,3768.2,0.0843,1.658,2407.8,55.0,5801,38,49.9,2.83,1,Sandstone,0.5962
JOB-0000629,1,White Sand,493.3,Slickwater,956.2,2964.2,0.0987,0.187,2272.7,41.7,4238,38,48.6,1.87,0,Carbonate,0.5274
JOB-0000735,1,Brown Sand,303.2,Hybrid,1043.1,3420.6,0.1139,2.735,1933.9,40.5,4724,38,40.6,4.79,0,Shale,0.6008
JOB-0000590,0,Brown Sand,300.5,Crosslinked Gel,692.8,2818.7,0.1272,2.279,1647.7,51.6,4215,22,52.9,0.5,1,Carbonate,0.5393
JOB-0000940,1,White Sand,514.2,Crosslinked Gel,913.5,2336.1,0.0949,0.229,2476.2,39.9,4030,40,45.0,5.22,1,Carbonate,0.3527
JOB-0000947,0,Resin-Coated Sand,338.9,Slickwater,453.9,1916.1,0.1484,0.759,1501.2,32.6,3330,19,34.8,3.08,0,Carbonate,0.4498
JOB-0000993,1,Ceramic,592.4,Hybrid,1162.2,2622.6,0.1312,5.886,2228.3,48.6,3868,38,50.2,2.75,0,Sandstone,0.9487
JOB-0000542,1,Resin-Coated Sand,394.7,Slickwater,1341.0,3029.4,0.1534,5.739,2715.7,53.8,4453,46,47.8,1.64,0,Carbonate,0.965
